,Re,Im
100000000.0,-0.1649427806372512,0.23673056532250314
755555555.5555556,0.38920697645230895,6.72480756233645
1411111111.1111112,121.1737816949877,121.9052012306918
2066666666.6666667,0.3257880846162404,-17.440670676297156
2722222222.2222223,1.289791848645295,-10.701366034793946
3377777777.7777777,3.3618909882660493,-3.6432387195033544
4033333333.3333335,31.704477105098448,4.136064498226135
4688888888.888889,6.842679083029488,-24.530225424624895
5344444444.444445,7.578106842659986,-17.021266803994592
6000000000.0,5.021056021216628,-13.541481231341143
