           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.7             -4.3                0       -1436.7771                0       -2848.2429                0        -36876512                0
              1.8             -4.3                0       -231.16595                0       -1255.5647                0        -36651840                0
              1.9             -4.3                0        316.44028                0       -27.465393                0        -36416160                0
                2             -4.3                0        -274.5715                0        148.92133                0        -36168040                0
              2.1             -4.3                0       -457.30017                0          602.026                0        -35909580                0
              2.2             -4.3                0       -178.19893                0        595.88013                0        -35639608                0
              2.3             -4.3                0        292.92743                0        183.51678                0        -35359972                0
              2.4             -4.3                0        427.67056                0       -108.86996                0        -35067468                0
              2.5             -4.3                0        116.34578                0       -112.36671                0        -34761692                0
              2.6             -4.3                0        -67.42244                0       -42.713745                0        -34446312                0
              2.7             -4.3                0        195.03996                0         167.8486                0        -34118664                0
              2.8             -4.3                0        877.29657                0       -9.2196922                0        -33782116                0
              2.9             -4.3                0        507.41794                0        390.53363                0        -33431108                0
                3             -4.3                0       -357.83093                0        919.10065                0        -33070212                0
              3.1             -4.3                0       -858.83972                0        927.59705                0        -32699872                0
              3.2             -4.3                0        -931.8999                0         582.4743                0        -32321190                0
              3.3             -4.3                0       -698.35565                0       -95.593163                0        -31933194                0
              3.4             -4.3                0       -306.20413                0       -789.11157                0        -31531460                0
              3.5             -4.3                0        4.7146606                0        -571.9845                0        -31121804                0
              3.6             -4.3                0        234.40198                0        555.78583                0        -30704228                0
              3.7             -4.3                0        200.09869                0        1215.6177                0        -30276136                0
              3.8             -4.3                0        -77.79628                0        280.85205                0        -29834398                0
              3.9             -4.3                0       -93.181946                0       -65.003952                0        -29386060                0
                4             -4.3                0        179.65627                0        125.16905                0        -28931184                0
              4.1             -4.3                0        740.71802                0        851.36969                0        -28469766                0
              4.2             -4.3                0        834.85535                0         512.2157                0        -27994726                0
              4.3             -4.3                0        420.47125                0       -238.86462                0        -27511466                0
              4.4             -4.3                0        89.248962                0       -404.14917                0        -27021196                0
              4.5             -4.3                0       -377.52029                0       -531.63861                0        -26525892                0
              4.6             -4.3                0       -527.74982                0        -1220.147                0        -26024048                0
              4.7             -4.3                0       -288.42596                0       -1643.3711                0        -25514856                0
              4.8             -4.3                0        554.95844                0       -706.20581                0        -24993856                0
              4.9             -4.3                0        56.329224                0       -45.350128                0        -24467326                0
                5             -4.3                0       -743.17487                0        523.07068                0        -23934916                0
               -5             -4.2                0        1207.7665                0        1129.1176                0        -24390720                0
             -4.9             -4.2                0        938.30438                0        402.09509                0        -24924566                0
             -4.8             -4.2                0        74.372002                0       -19.049255                0        -25453674                0
             -4.7             -4.2                0          472.323                0       -475.90424                0        -25978112                0
             -4.6             -4.2                0        1176.0543                0       -944.69073                0        -26495336                0
             -4.5             -4.2                0        1628.6772                0       -1344.0703                0        -27004980                0
             -4.4             -4.2                0         1212.749                0       -769.33124                0        -27503846                0
             -4.3             -4.2                0        158.49055                0       -371.03571                0        -27994118                0
             -4.2             -4.2                0       -787.19501                0        280.59058                0        -28477552                0
             -4.1             -4.2                0        -1021.168                0        629.29852                0        -28956124                0
               -4             -4.2                0        -378.7041                0        127.53334                0        -29422164                0
             -3.9             -4.2                0        161.02875                0       -135.44446                0        -29879232                0
             -3.8             -4.2                0        412.53821                0        137.60666                0        -30329756                0
             -3.7             -4.2                0        348.19577                0        855.71954                0        -30773558                0
             -3.6             -4.2                0        47.245415                0        253.05423                0        -31206048                0
             -3.5             -4.2                0        352.04895                0       -612.46667                0        -31629848                0
             -3.4             -4.2                0        689.67554                0       -832.87799                0        -32043072                0
             -3.3             -4.2                0        1124.1008                0        99.906342                0        -32447146                0
             -3.2             -4.2                0        1297.4861                0        927.28497                0        -32837094                0
             -3.1             -4.2                0         701.3252                0        1004.9304                0        -33216468                0
               -3             -4.2                0       -7.4878845                0        776.02393                0        -33587352                0
             -2.9             -4.2                0       -637.15753                0        391.60056                0        -33950272                0
             -2.8             -4.2                0       -829.67548                0        149.02669                0        -34303208                0
             -2.7             -4.2                0       -149.59097                0        523.47272                0        -34641400                0
             -2.6             -4.2                0        110.69924                0         510.2887                0        -34970696                0
             -2.5             -4.2                0       -48.806068                0        109.47462                0        -35291096                0
             -2.4             -4.2                0       -608.84277                0       -586.86005                0        -35602176                0
             -2.3             -4.2                0       -514.57477                0       -220.13834                0        -35896352                0
             -2.2             -4.2                0        196.20273                0       -574.11621                0        -36176444                0
             -2.1             -4.2                0        505.81323                0        -684.6709                0        -36446176                0
               -2             -4.2                0        407.14014                0       -518.50623                0        -36705568                0
             -1.9             -4.2                0       -99.815872                0        -75.62294                0        -36954616                0
             -1.8             -4.2                0         117.0249                0       -281.96417                0        -37191248                0
             -1.7             -4.2                0        906.85632                0       -770.39941                0        -37416884                0
             -1.6             -4.2                0        2107.3103                0       -1385.4652                0        -37631924                0
             -1.5             -4.2                0        3718.3872                0       -2127.1621                0        -37836372                0
             -1.4             -4.2                0        3811.5134                0       -607.34894                0        -38025372                0
             -1.3             -4.2                0        2404.5586                0        1155.8625                0        -38195816                0
             -1.2             -4.2                0        656.10889                0        1690.4556                0        -38353448                0
             -1.1             -4.2                0       -403.92322                0         1558.502                0        -38501088                0
               -1             -4.2                0       -775.53577                0        760.00085                0        -38638712                0
             -0.9             -4.2                0       -705.84119                0        -18.05098                0        -38762396                0
             -0.8             -4.2                0        -667.8219                0       -54.948578                0        -38870524                0
             -0.7             -4.2                0       -466.76065                0       -137.71893                0        -38968676                0
             -0.6             -4.2                0       -102.65793                0       -266.36218                0        -39056848                0
             -0.5             -4.2                0        496.33832                0       -228.90735                0        -39134128                0
             -0.4             -4.2                0        314.87305                0        107.15867                0        -39191512                0
             -0.3             -4.2                0        271.04059                0        126.44749                0        -39232696                0
             -0.2             -4.2                0        948.33899                0         114.6333                0        -39263344                0
             -0.1             -4.2                0        2346.7686                0        71.716202                0        -39283448                0
                0             -4.2                0       -4466.3286                0       -2.3039451                0        -39293016                0
              0.1             -4.2                0       -2346.7686                0        71.716202                0        -39283448                0
              0.2             -4.2                0       -948.33899                0         114.6333                0        -39263344                0
              0.3             -4.2                0       -271.04059                0        126.44749                0        -39232696                0
              0.4             -4.2                0       -314.87305                0        107.15867                0        -39191512                0
              0.5             -4.2                0       -496.33832                0       -228.90735                0        -39134128                0
              0.6             -4.2                0        102.65793                0       -266.36218                0        -39056848                0
              0.7             -4.2                0        466.76065                0       -137.71893                0        -38968676                0
              0.8             -4.2                0         667.8219                0       -54.948578                0        -38870524                0
              0.9             -4.2                0        705.84119                0        -18.05098                0        -38762396                0
                1             -4.2                0        775.53577                0        760.00085                0        -38638712                0
              1.1             -4.2                0        403.92322                0         1558.502                0        -38501088                0
              1.2             -4.2                0       -656.10889                0        1690.4556                0        -38353448                0
              1.3             -4.2                0       -2404.5586                0        1155.8625                0        -38195816                0
              1.4             -4.2                0       -3811.5134                0       -607.34894                0        -38025372                0
              1.5             -4.2                0       -3718.3872                0       -2127.1621                0        -37836372                0
              1.6             -4.2                0       -2107.3103                0       -1385.4652                0        -37631924                0
              1.7             -4.2                0       -906.85632                0       -770.39941                0        -37416884                0
              1.8             -4.2                0        -117.0249                0       -281.96417                0        -37191248                0
              1.9             -4.2                0        99.815872                0        -75.62294                0        -36954616                0
                2             -4.2                0       -407.14014                0       -518.50623                0        -36705568                0
              2.1             -4.2                0       -505.81323                0        -684.6709                0        -36446176                0
              2.2             -4.2                0       -196.20273                0       -574.11621                0        -36176444                0
              2.3             -4.2                0        514.57477                0       -220.13834                0        -35896352                0
              2.4             -4.2                0        608.84277                0       -586.86005                0        -35602176                0
              2.5             -4.2                0        48.806068                0        109.47462                0        -35291096                0
              2.6             -4.2                0       -110.69924                0         510.2887                0        -34970696                0
              2.7             -4.2                0        149.59097                0        523.47272                0        -34641400                0
              2.8             -4.2                0        829.67548                0        149.02669                0        -34303208                0
              2.9             -4.2                0        637.15753                0        391.60056                0        -33950272                0
                3             -4.2                0        7.4878845                0        776.02393                0        -33587352                0
              3.1             -4.2                0        -701.3252                0        1004.9304                0        -33216468                0
              3.2             -4.2                0       -1297.4861                0        927.28497                0        -32837094                0
              3.3             -4.2                0       -1124.1008                0        99.906342                0        -32447146                0
              3.4             -4.2                0       -689.67554                0       -832.87799                0        -32043072                0
              3.5             -4.2                0       -352.04895                0       -612.46667                0        -31629848                0
              3.6             -4.2                0       -47.245415                0        253.05423                0        -31206048                0
              3.7             -4.2                0       -348.19577                0        855.71954                0        -30773558                0
              3.8             -4.2                0       -412.53821                0        137.60666                0        -30329756                0
              3.9             -4.2                0       -161.02875                0       -135.44446                0        -29879232                0
                4             -4.2                0         378.7041                0        127.53334                0        -29422164                0
              4.1             -4.2                0         1021.168                0        629.29852                0        -28956124                0
              4.2             -4.2                0        787.19501                0        280.59058                0        -28477552                0
              4.3             -4.2                0       -158.49055                0       -371.03571                0        -27994118                0
              4.4             -4.2                0        -1212.749                0       -769.33124                0        -27503846                0
              4.5             -4.2                0       -1628.6772                0       -1344.0703                0        -27004980                0
              4.6             -4.2                0       -1176.0543                0       -944.69073                0        -26495336                0
              4.7             -4.2                0         -472.323                0       -475.90424                0        -25978112                0
              4.8             -4.2                0       -74.372002                0       -19.049255                0        -25453674                0
              4.9             -4.2                0       -938.30438                0        402.09509                0        -24924566                0
                5             -4.2                0       -1207.7665                0        1129.1176                0        -24390720                0
               -5             -4.1                0        602.28015                0        1268.5723                0        -24838312                0
             -4.9             -4.1                0         943.4093                0        539.97888                0        -25375392                0
             -4.8             -4.1                0        690.06775                0        117.26385                0        -25907734                0
             -4.7             -4.1                0         146.8723                0       -17.780113                0        -26435314                0
             -4.6             -4.1                0        962.06226                0       -87.602509                0        -26956340                0
             -4.5             -4.1                0        1526.1442                0       -88.017487                0        -27469790                0
             -4.4             -4.1                0        1559.6786                0       -20.932495                0        -27974448                0
             -4.3             -4.1                0        485.27036                0        274.42056                0        -28468522                0
             -4.2             -4.1                0       -696.83521                0        610.30316                0        -28953498                0
             -4.1             -4.1                0       -1167.2272                0        643.26868                0        -29433612                0
               -4             -4.1                0       -786.62012                0        288.64206                0        -29906030                0
             -3.9             -4.1                0        20.005798                0       -47.140167                0        -30365280                0
             -3.8             -4.1                0        538.40924                0        153.10645                0        -30817996                0
             -3.7             -4.1                0        406.70242                0       -78.629028                0        -31262352                0
             -3.6             -4.1                0        142.87289                0        70.075142                0        -31697784                0
             -3.5             -4.1                0        697.71417                0        802.12726                0        -32124024                0
             -3.4             -4.1                0        1211.2124                0        1273.8722                0        -32542194                0
             -3.3             -4.1                0        1414.6653                0        673.50989                0        -32951704                0
             -3.2             -4.1                0        851.29431                0        489.94727                0        -33343720                0
             -3.1             -4.1                0        298.91434                0        560.70081                0        -33724604                0
               -3             -4.1                0       -174.32095                0        475.93719                0        -34097516                0
             -2.9             -4.1                0       -568.41248                0        235.65657                0        -34462456                0
             -2.8             -4.1                0       -583.57007                0        150.26164                0        -34817324                0
             -2.7             -4.1                0        94.342247                0        722.08447                0        -35157160                0
             -2.6             -4.1                0        352.46011                0        906.27771                0        -35488100                0
             -2.5             -4.1                0        190.78282                0        702.84045                0        -35810140                0
             -2.4             -4.1                0       -327.81177                0       -110.66403                0        -36121680                0
             -2.3             -4.1                0       -92.585693                0       -1647.2407                0        -36421120                0
             -2.2             -4.1                0        834.29779                0       -2688.4138                0        -36705876                0
             -2.1             -4.1                0        1227.9639                0       -2179.7009                0        -36976544                0
               -2             -4.1                0        1213.3459                0       -1394.2703                0        -37236864                0
             -1.9             -4.1                0        790.44482                0       -332.11978                0        -37486840                0
             -1.8             -4.1                0        676.52173                0        483.29138                0        -37724424                0
             -1.7             -4.1                0        1050.5759                0        1099.0955                0        -37951016                0
             -1.6             -4.1                0        1835.2515                0        1588.2687                0        -38167016                0
             -1.5             -4.1                0         2704.615                0        1337.8329                0        -38371384                0
             -1.4             -4.1                0        2959.8403                0       -866.01147                0        -38561512                0
             -1.3             -4.1                0        2196.5024                0       -986.81921                0        -38733816                0
             -1.2             -4.1                0        349.77625                0        144.49414                0        -38892532                0
             -1.1             -4.1                0       -819.68713                0        621.11371                0        -39041228                0
               -1             -4.1                0       -1300.7311                0        431.18643                0        -39179912                0
             -0.9             -4.1                0       -1159.6647                0        105.64394                0        -39304568                0
             -0.8             -4.1                0       -795.36163                0        301.22263                0        -39413560                0
             -0.7             -4.1                0        -268.0163                0        450.92877                0        -39512576                0
             -0.6             -4.1                0        422.37054                0        554.76202                0        -39601608                0
             -0.5             -4.1                0        692.35388                0        97.692406                0        -39677544                0
             -0.4             -4.1                0        290.73822                0       -227.92641                0        -39735792                0
             -0.3             -4.1                0        201.91539                0       -251.45712                0        -39778532                0
             -0.2             -4.1                0        876.08734                0        -137.9622                0        -39809208                0
             -0.1             -4.1                0        2271.3904                0       -55.570282                0        -39829344                0
                0             -4.1                0       -4387.8242                0       -4.2813749                0        -39838936                0
              0.1             -4.1                0       -2271.3904                0       -55.570282                0        -39829344                0
              0.2             -4.1                0       -876.08734                0        -137.9622                0        -39809208                0
              0.3             -4.1                0       -201.91539                0       -251.45712                0        -39778532                0
              0.4             -4.1                0       -290.73822                0       -227.92641                0        -39735792                0
              0.5             -4.1                0       -692.35388                0        97.692406                0        -39677544                0
              0.6             -4.1                0       -422.37054                0        554.76202                0        -39601608                0
              0.7             -4.1                0         268.0163                0        450.92877                0        -39512576                0
              0.8             -4.1                0        795.36163                0        301.22263                0        -39413560                0
              0.9             -4.1                0        1159.6647                0        105.64394                0        -39304568                0
                1             -4.1                0        1300.7311                0        431.18643                0        -39179912                0
              1.1             -4.1                0        819.68713                0        621.11371                0        -39041228                0
              1.2             -4.1                0       -349.77625                0        144.49414                0        -38892532                0
              1.3             -4.1                0       -2196.5024                0       -986.81921                0        -38733816                0
              1.4             -4.1                0       -2959.8403                0       -866.01147                0        -38561512                0
              1.5             -4.1                0        -2704.615                0        1337.8329                0        -38371384                0
              1.6             -4.1                0       -1835.2515                0        1588.2687                0        -38167016                0
              1.7             -4.1                0       -1050.5759                0        1099.0955                0        -37951016                0
              1.8             -4.1                0       -676.52173                0        483.29138                0        -37724424                0
              1.9             -4.1                0       -790.44482                0       -332.11978                0        -37486840                0
                2             -4.1                0       -1213.3459                0       -1394.2703                0        -37236864                0
              2.1             -4.1                0       -1227.9639                0       -2179.7009                0        -36976544                0
              2.2             -4.1                0       -834.29779                0       -2688.4138                0        -36705876                0
              2.3             -4.1                0        92.585693                0       -1647.2407                0        -36421120                0
              2.4             -4.1                0        327.81177                0       -110.66403                0        -36121680                0
              2.5             -4.1                0       -190.78282                0        702.84045                0        -35810140                0
              2.6             -4.1                0       -352.46011                0        906.27771                0        -35488100                0
              2.7             -4.1                0       -94.342247                0        722.08447                0        -35157160                0
              2.8             -4.1                0        583.57007                0        150.26164                0        -34817324                0
              2.9             -4.1                0        568.41248                0        235.65657                0        -34462456                0
                3             -4.1                0        174.32095                0        475.93719                0        -34097516                0
              3.1             -4.1                0       -298.91434                0        560.70081                0        -33724604                0
              3.2             -4.1                0       -851.29431                0        489.94727                0        -33343720                0
              3.3             -4.1                0       -1414.6653                0        673.50989                0        -32951704                0
              3.4             -4.1                0       -1211.2124                0        1273.8722                0        -32542194                0
              3.5             -4.1                0       -697.71417                0        802.12726                0        -32124024                0
              3.6             -4.1                0       -142.87289                0        70.075142                0        -31697784                0
              3.7             -4.1                0       -406.70242                0       -78.629028                0        -31262352                0
              3.8             -4.1                0       -538.40924                0        153.10645                0        -30817996                0
              3.9             -4.1                0       -20.005798                0       -47.140167                0        -30365280                0
                4             -4.1                0        786.62012                0        288.64206                0        -29906030                0
              4.1             -4.1                0        1167.2272                0        643.26868                0        -29433612                0
              4.2             -4.1                0        696.83521                0        610.30316                0        -28953498                0
              4.3             -4.1                0       -485.27036                0        274.42056                0        -28468522                0
              4.4             -4.1                0       -1559.6786                0       -20.932495                0        -27974448                0
              4.5             -4.1                0       -1526.1442                0       -88.017487                0        -27469790                0
              4.6             -4.1                0       -962.06226                0       -87.602509                0        -26956340                0
              4.7             -4.1                0        -146.8723                0       -17.780113                0        -26435314                0
              4.8             -4.1                0       -690.06775                0        117.26385                0        -25907734                0
              4.9             -4.1                0        -943.4093                0        539.97888                0        -25375392                0
                5             -4.1                0       -602.28015                0        1268.5723                0        -24838312                0
               -5               -4                0        134.04411                0        545.26367                0        -25279178                0
             -4.9               -4                0        103.02481                0        284.46002                0        -25819730                0
             -4.8               -4                0          316.242                0       -55.981506                0        -26355388                0
             -4.7               -4                0        79.018532                0       -174.38934                0        -26886230                0
             -4.6               -4                0        238.72452                0        60.149689                0        -27411296                0
             -4.5               -4                0        914.26508                0        458.69885                0        -27928548                0
             -4.4               -4                0        853.81677                0        463.18719                0        -28433722                0
             -4.3               -4                0        338.69281                0        636.79901                0        -28930904                0
             -4.2               -4                0       -504.22058                0        1136.8459                0        -29421458                0
             -4.1               -4                0       -1270.5865                0         1218.574                0        -29904224                0
               -4               -4                0       -1265.6912                0        632.88275                0        -30381020                0
             -3.9               -4                0       -329.88574                0        199.90836                0        -30844220                0
             -3.8               -4                0        402.87314                0        211.11603                0        -31298984                0
             -3.7               -4                0        207.87418                0       -603.56439                0        -31744718                0
             -3.6               -4                0        2.4656453                0       -167.88681                0        -32183230                0
             -3.5               -4                0        733.82849                0        1699.5066                0        -32611194                0
             -3.4               -4                0        915.62323                0        1643.4897                0        -33029708                0
             -3.3               -4                0        504.44336                0        220.37379                0        -33440304                0
             -3.2               -4                0        190.13206                0       -21.648752                0        -33836480                0
             -3.1               -4                0        12.333481                0       -14.236603                0        -34223628                0
               -3               -4                0       -142.66994                0        18.840279                0        -34600688                0
             -2.9               -4                0       -301.18372                0       -77.297668                0        -34967652                0
             -2.8               -4                0       -138.98135                0        -5.513916                0        -35324452                0
             -2.7               -4                0        536.75873                0        763.68561                0        -35665932                0
             -2.6               -4                0        713.62244                0        953.88782                0        -35997636                0
             -2.5               -4                0        474.23035                0        570.78955                0        -36318816                0
             -2.4               -4                0        25.031464                0         22.95871                0        -36630988                0
             -2.3               -4                0        221.97644                0       -849.49634                0        -36931852                0
             -2.2               -4                0        1211.6656                0       -1959.8767                0        -37220576                0
             -2.1               -4                0        2337.2256                0       -3151.1572                0        -37498796                0
               -2               -4                0        2693.1877                0       -2478.3733                0        -37761920                0
             -1.9               -4                0        2354.3411                0       -796.95563                0        -38012824                0
             -1.8               -4                0        1909.6552                0        1040.2085                0        -38251364                0
             -1.7               -4                0        1867.9309                0        2760.2498                0        -38478908                0
             -1.6               -4                0        950.11572                0        2354.5029                0        -38691192                0
             -1.5               -4                0        579.61963                0        1175.1642                0        -38893456                0
             -1.4               -4                0        715.65747                0       -420.91428                0        -39084884                0
             -1.3               -4                0        364.89435                0       -472.55804                0        -39258404                0
             -1.2               -4                0        172.71078                0       -556.21704                0        -39421804                0
             -1.1               -4                0       -176.51248                0       -380.45752                0        -39574052                0
               -1               -4                0       -766.98816                0        38.188828                0        -39713796                0
             -0.9               -4                0        -554.5495                0         165.1557                0        -39839428                0
             -0.8               -4                0        136.03746                0        593.21075                0        -39949284                0
             -0.7               -4                0        472.04901                0        642.71252                0        -40047248                0
             -0.6               -4                0        495.14389                0        369.46545                0        -40133288                0
             -0.5               -4                0        654.45813                0        71.004608                0        -40208992                0
             -0.4               -4                0        253.02469                0       -84.535469                0        -40267552                0
             -0.3               -4                0        59.915264                0       -207.61658                0        -40312640                0
             -0.2               -4                0        425.02771                0       -369.78693                0        -40347008                0
             -0.1               -4                0        1770.7622                0       -209.52463                0        -40367588                0
                0               -4                0       -3884.0696                0       -32.926647                0        -40377216                0
              0.1               -4                0       -1770.7622                0       -209.52463                0        -40367588                0
              0.2               -4                0       -425.02771                0       -369.78693                0        -40347008                0
              0.3               -4                0       -59.915264                0       -207.61658                0        -40312640                0
              0.4               -4                0       -253.02469                0       -84.535469                0        -40267552                0
