           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -1.1               -5                0                0       -67773.555                0        14905.735                0      -0.26791793
               -1               -5                0                0       -67913.828                0        13581.719                0      -0.76802528
             -0.9               -5                0                0       -68018.414                0        12245.095                0      -0.85438317
             -0.8               -5                0                0       -68074.289                0        10891.117                0       -0.2505134
             -0.7               -5                0                0       -68129.695                0        9536.9033                0       0.18698885
             -0.6               -5                0                0       -68184.648                0        8182.4551                0       0.45812327
             -0.5               -5                0                0       -68239.141                0          6827.77                0       0.56288999
             -0.4               -5                0                0       -68286.875                0        5465.1709                0      -0.39367703
             -0.3               -5                0                0       -68330.938                0        4099.0952                0      -0.52152532
             -0.2               -5                0                0       -68373.844                0         2732.707                0       0.78325832
             -0.1               -5                0                0       -68415.609                0        1366.0071                0         3.520674
                0               -5                0                0       -68456.203                0        1.0046593                0       -7.6907201
              0.1               -5                0                0       -68415.609                0       -1366.0071                0        -3.520674
              0.2               -5                0                0       -68373.844                0        -2732.707                0      -0.78325832
              0.3               -5                0                0       -68330.938                0       -4099.0952                0       0.52152532
              0.4               -5                0                0       -68286.875                0       -5465.1709                0       0.39367703
              0.5               -5                0                0       -68239.141                0         -6827.77                0      -0.56288999
              0.6               -5                0                0       -68184.648                0       -8182.4551                0      -0.45812327
              0.7               -5                0                0       -68129.695                0       -9536.9033                0      -0.18698885
              0.8               -5                0                0       -68074.289                0       -10891.117                0        0.2505134
              0.9               -5                0                0       -68018.414                0       -12245.095                0       0.85438317
                1               -5                0                0       -67913.828                0       -13581.719                0       0.76802528
              1.1               -5                0                0       -67773.555                0       -14905.735                0       0.26791793
              1.2               -5                0                0       -67631.594                0       -16229.232                0     -0.031190038
              1.3               -5                0                0       -67487.922                0       -17552.207                0       -0.1292989
              1.4               -5                0                0       -67342.555                0       -18874.664                0     -0.026408669
              1.5               -5                0                0       -67193.461                0       -20165.955                0       0.10310027
              1.6               -5                0                0       -67042.328                0       -21452.502                0       0.14575762
              1.7               -5                0                0       -66889.422                0       -22738.578                0       0.10870844
              1.8               -5                0                0        -66734.75                0       -24024.184                0    -0.0080473423
              1.9               -5                0                0       -66565.484                0       -25300.285                0     -0.044060804
                2               -5                0                0       -66331.766                0       -26530.299                0       0.49473745
              2.1               -5                0                0       -66096.234                0       -27757.266                0       0.73439568
              2.2               -5                0                0       -65858.875                0       -28981.184                0         0.674914
              2.3               -5                0                0       -65619.703                0       -30202.055                0       0.31629276
              2.4               -5                0                0       -65376.781                0       -31399.273                0       0.09619385
              2.5               -5                0                0       -65130.711                0       -32568.857                0       0.25130287
              2.6               -5                0                0       -64884.031                0       -33734.504                0       0.33417279
              2.7               -5                0                0       -64636.758                0       -34896.223                0       0.34480351
              2.8               -5                0                0       -64388.875                0       -36053.996                0       0.28319502
              2.9               -5                0                0       -64082.887                0       -37158.535                0       0.26458445
                3               -5                0                0       -63758.227                0       -38243.312                0       0.22235104
              3.1               -5                0                0        -63433.66                0       -39324.336                0       0.12069495
              3.2               -5                0                0       -63109.168                0       -40401.621                0     -0.040384177
              3.3               -5                0                0       -62785.855                0       -41459.238                0      -0.47891396
              3.4               -5                0                0       -62465.832                0       -42487.031                0      -0.85076278
              3.5               -5                0                0       -62147.789                0       -43513.684                0      -0.53728592
              3.6               -5                0                0       -61779.121                0       -44489.953                0       0.25365186
              3.7               -5                0                0       -61410.211                0       -45452.199                0       0.63598871
              3.8               -5                0                0       -61046.715                0       -46378.961                0      -0.46177313
              3.9               -5                0                0       -60675.719                0       -47303.109                0      -0.73692155
                4               -5                0                0       -60283.969                0       -48228.664                0      -0.19484425
              4.1               -5                0                0       -59896.062                0       -49131.867                0        1.1343613
              4.2               -5                0                0       -59520.508                0       -49999.449                0        1.2532437
              4.3               -5                0                0       -59115.789                0       -50838.691                0       0.39796847
              4.4               -5                0                0       -58674.312                0       -51644.902                0      -0.75899762
              4.5               -5                0                0       -58242.531                0       -52410.055                0      -0.52776182
              4.6               -5                0                0       -57814.223                0       -53156.191                0     -0.051091835
              4.7               -5                0                0       -57361.078                0       -53909.027                0      -0.29903984
              4.8               -5                0                0       -56908.836                0       -54659.555                0      -0.69287962
              4.9               -5                0                0       -56474.188                0       -55354.258                0      -0.66596353
                5               -5                0                0       -56038.418                0       -56042.125                0      -0.21086554
               -5             -4.9                0                0       -55351.816                0        56477.391                0      -0.10194324
             -4.9             -4.9                0                0       -55785.172                0        55786.836                0       0.26343399
             -4.8             -4.9                0                0       -56216.703                0        55091.508                0       0.21211416
             -4.7             -4.9                0                0       -56658.148                0         54359.93                0       0.22559091
             -4.6             -4.9                0                0       -57108.469                0        53603.453                0       0.59778184
             -4.5             -4.9                0                0       -57560.133                0        52844.477                0        1.1065674
             -4.4             -4.9                0                0       -58010.949                0        52083.707                0        1.7930565
             -4.3             -4.9                0                0       -58402.656                0        51241.672                0       0.54096681
             -4.2             -4.9                0                0       -58777.941                0        50375.898                0      -0.33857146
             -4.1             -4.9                0                0       -59153.547                0        49506.359                0      -0.46501097
               -4             -4.9                0                0       -59533.656                0        48620.289                0       0.38742512
             -3.9             -4.9                0                0       -59923.934                0        47692.461                0        1.2896123
             -3.8             -4.9                0                0       -60311.523                0        46757.719                0       0.82109672
             -3.7             -4.9                0                0       -60696.418                0        45816.062                0       -1.0181193
             -3.6             -4.9                0                0       -61065.301                0        44864.109                0       -2.1104889
             -3.5             -4.9                0                0       -61380.266                0        43838.109                0      -0.59918547
             -3.4             -4.9                0                0       -61696.875                0        42810.688                0       0.23082525
             -3.3             -4.9                0                0       -62015.473                0        41782.125                0       0.37551108
             -3.2             -4.9                0                0       -62337.234                0        40724.301                0        0.1232895
             -3.1             -4.9                0                0       -62660.211                0        39645.195                0     -0.030032463
               -3             -4.9                0                0       -62983.262                0        38562.348                0       -0.1239313
             -2.9             -4.9                0                0        -63279.23                0        37457.477                0      -0.23853907
             -2.8             -4.9                0                0       -63555.824                0        36325.113                0      -0.31200776
             -2.7             -4.9                0                0       -63828.359                0        35153.562                0     -0.093444735
             -2.6             -4.9                0                0       -64086.156                0        33983.684                0       0.03652145
             -2.5             -4.9                0                0       -64331.766                0        32814.859                0      0.052522719
             -2.4             -4.9                0                0        -64576.77                0        31642.102                0       0.14076301
             -2.3             -4.9                0                0       -64818.688                0        30441.938                0       0.24798021
             -2.2             -4.9                0                0       -65056.918                0         29218.32                0       0.55600333
             -2.1             -4.9                0                0       -65293.332                0        27991.652                0        1.1631674
               -2             -4.9                0                0       -65505.215                0        26748.623                0       0.98580694
             -1.9             -4.9                0                0       -65694.695                0        25490.223                0       -0.0216465
             -1.8             -4.9                0                0       -65881.219                0        24195.426                0      -0.98687118
             -1.7             -4.9                0                0        -66061.68                0        22894.354                0       -1.6404023
             -1.6             -4.9                0                0       -66214.359                0         21605.48                0       -1.1423361
             -1.5             -4.9                0                0       -66365.273                0        20316.141                0      -0.56456327
             -1.4             -4.9                0                0       -66514.141                0        19022.051                0      0.083342761
             -1.3             -4.9                0                0       -66659.172                0         17696.75                0       0.58480167
             -1.2             -4.9                0                0       -66802.508                0        16370.928                0        0.8852613
             -1.1             -4.9                0                0       -66939.633                0        15041.946                0       0.90466511
               -1             -4.9                0                0       -67038.438                0        13690.991                0      0.077532701
             -0.9             -4.9                0                0       -67132.891                0        12330.472                0      -0.18600404
             -0.8             -4.9                0                0       -67222.766                0        10956.602                0       0.20651776
             -0.7             -4.9                0                0         -67287.5                0        9594.1426                0       0.34128091
             -0.6             -4.9                0                0       -67342.188                0        8236.0879                0       0.35719037
             -0.5             -4.9                0                0       -67396.422                0        6877.7959                0       0.20673195
             -0.4             -4.9                0                0       -67443.734                0        5511.6855                0      -0.71811032
             -0.3             -4.9                0                0        -67487.32                0        4142.1377                0      -0.69558918
             -0.2             -4.9                0                0       -67529.742                0        2772.2778                0       0.75956422
             -0.1             -4.9                0                0       -67546.547                0        1389.1024                0        1.8112621
                0             -4.9                0                0       -67551.984                0       0.14579731                0       -2.6283364
              0.1             -4.9                0                0       -67546.547                0       -1389.1024                0       -1.8112621
              0.2             -4.9                0                0       -67529.742                0       -2772.2778                0      -0.75956422
              0.3             -4.9                0                0        -67487.32                0       -4142.1377                0       0.69558918
              0.4             -4.9                0                0       -67443.734                0       -5511.6855                0       0.71811032
              0.5             -4.9                0                0       -67396.422                0       -6877.7959                0      -0.20673195
              0.6             -4.9                0                0       -67342.188                0       -8236.0879                0      -0.35719037
              0.7             -4.9                0                0         -67287.5                0       -9594.1426                0      -0.34128091
              0.8             -4.9                0                0       -67222.766                0       -10956.602                0      -0.20651776
              0.9             -4.9                0                0       -67132.891                0       -12330.472                0       0.18600404
                1             -4.9                0                0       -67038.438                0       -13690.991                0     -0.077532701
              1.1             -4.9                0                0       -66939.633                0       -15041.946                0      -0.90466511
              1.2             -4.9                0                0       -66802.508                0       -16370.928                0       -0.8852613
              1.3             -4.9                0                0       -66659.172                0        -17696.75                0      -0.58480167
              1.4             -4.9                0                0       -66514.141                0       -19022.051                0     -0.083342761
              1.5             -4.9                0                0       -66365.273                0       -20316.141                0       0.56456327
              1.6             -4.9                0                0       -66214.359                0        -21605.48                0        1.1423361
              1.7             -4.9                0                0        -66061.68                0       -22894.354                0        1.6404023
              1.8             -4.9                0                0       -65881.219                0       -24195.426                0       0.98687118
              1.9             -4.9                0                0       -65694.695                0       -25490.223                0        0.0216465
                2             -4.9                0                0       -65505.215                0       -26748.623                0      -0.98580694
              2.1             -4.9                0                0       -65293.332                0       -27991.652                0       -1.1631674
              2.2             -4.9                0                0       -65056.918                0        -29218.32                0      -0.55600333
              2.3             -4.9                0                0       -64818.688                0       -30441.938                0      -0.24798021
              2.4             -4.9                0                0        -64576.77                0       -31642.102                0      -0.14076301
              2.5             -4.9                0                0       -64331.766                0       -32814.859                0     -0.052522719
              2.6             -4.9                0                0       -64086.156                0       -33983.684                0      -0.03652145
              2.7             -4.9                0                0       -63828.359                0       -35153.562                0      0.093444735
              2.8             -4.9                0                0       -63555.824                0       -36325.113                0       0.31200776
              2.9             -4.9                0                0        -63279.23                0       -37457.477                0       0.23853907
                3             -4.9                0                0       -62983.262                0       -38562.348                0        0.1239313
              3.1             -4.9                0                0       -62660.211                0       -39645.195                0      0.030032463
              3.2             -4.9                0                0       -62337.234                0       -40724.301                0       -0.1232895
              3.3             -4.9                0                0       -62015.473                0       -41782.125                0      -0.37551108
              3.4             -4.9                0                0       -61696.875                0       -42810.688                0      -0.23082525
              3.5             -4.9                0                0       -61380.266                0       -43838.109                0       0.59918547
              3.6             -4.9                0                0       -61065.301                0       -44864.109                0        2.1104889
              3.7             -4.9                0                0       -60696.418                0       -45816.062                0        1.0181193
              3.8             -4.9                0                0       -60311.523                0       -46757.719                0      -0.82109672
              3.9             -4.9                0                0       -59923.934                0       -47692.461                0       -1.2896123
                4             -4.9                0                0       -59533.656                0       -48620.289                0      -0.38742512
              4.1             -4.9                0                0       -59153.547                0       -49506.359                0       0.46501097
              4.2             -4.9                0                0       -58777.941                0       -50375.898                0       0.33857146
              4.3             -4.9                0                0       -58402.656                0       -51241.672                0      -0.54096681
              4.4             -4.9                0                0       -58010.949                0       -52083.707                0       -1.7930565
              4.5             -4.9                0                0       -57560.133                0       -52844.477                0       -1.1065674
              4.6             -4.9                0                0       -57108.469                0       -53603.453                0      -0.59778184
              4.7             -4.9                0                0       -56658.148                0        -54359.93                0      -0.22559091
              4.8             -4.9                0                0       -56216.703                0       -55091.508                0      -0.21211416
              4.9             -4.9                0                0       -55785.172                0       -55786.836                0      -0.26343399
                5             -4.9                0                0       -55351.816                0       -56477.391                0       0.10194324
               -5             -4.8                0                0       -54658.102                0        56913.461                0      -0.31061956
             -4.9             -4.8                0                0       -55091.113                0        56219.656                0     -0.059394497
             -4.8             -4.8                0                0       -55520.234                0        55521.645                0      -0.20043522
             -4.7             -4.8                0                0       -55950.312                0        54811.312                0      -0.52511436
             -4.6             -4.8                0                0       -56397.355                0        54051.371                0       0.47650999
             -4.5             -4.8                0                0       -56845.746                0        53288.938                0        1.6147293
             -4.4             -4.8                0                0       -57246.195                0        52479.359                0        1.6091007
             -4.3             -4.8                0                0       -57637.191                0        51630.906                0       0.72974032
             -4.2             -4.8                0                0       -58030.438                0        50752.242                0       0.20027353
             -4.1             -4.8                0                0       -58406.105                0        49880.754                0      -0.17148812
               -4             -4.8                0                0       -58782.109                0        49005.504                0       0.20984314
             -3.9             -4.8                0                0       -59168.953                0        48082.492                0        1.3241127
             -3.8             -4.8                0                0        -59555.07                0        47145.477                0        1.2157073
             -3.7             -4.8                0                0        -59924.27                0        46191.984                0      -0.24667084
             -3.6             -4.8                0                0       -60258.285                0        45194.621                0       -1.8917416
             -3.5             -4.8                0                0       -60599.531                0        44163.363                0       -1.4668808
             -3.4             -4.8                0                0       -60920.141                0        43134.266                0      -0.35507914
             -3.3             -4.8                0                0       -61237.305                0        42104.926                0        0.3061412
             -3.2             -4.8                0                0        -61557.52                0        41046.953                0       0.26733649
             -3.1             -4.8                0                0       -61878.984                0        39966.031                0       0.12177179
               -3             -4.8                0                0       -62157.617                0        38852.465                0     -0.082957678
             -2.9             -4.8                0                0       -62434.145                0        37733.461                0      -0.26138586
             -2.8             -4.8                0                0       -62709.422                0        36598.828                0      -0.35743195
             -2.7             -4.8                0                0       -62980.879                0        35424.305                0      -0.18127349
             -2.6             -4.8                0                0       -63251.805                0        34245.164                0       0.15942952
             -2.5             -4.8                0                0       -63522.195                0        33061.422                0       0.66467524
             -2.4             -4.8                0                0       -63769.871                0        31883.734                0       0.77404487
             -2.3             -4.8                0                0       -64010.781                0        30680.621                0         1.208578
             -2.2             -4.8                0                0       -64238.645                0        29448.846                0        1.7679504
             -2.1             -4.8                0                0       -64431.105                0        28194.547                0        1.0302515
               -2             -4.8                0                0       -64621.762                0        26936.875                0       0.39856398
             -1.9             -4.8                0                0       -64810.605                0        25675.824                0      -0.12711462
             -1.8             -4.8                0                0       -64996.801                0        24378.986                0      -0.70119298
             -1.7             -4.8                0                0        -65181.07                0        23073.953                0       -1.1437591
             -1.6             -4.8                0                0       -65363.594                0        21767.535                0       -1.4178573
             -1.5             -4.8                0                0       -65531.117                0         20466.75                0      -0.99762893
             -1.4             -4.8                0                0       -65679.734                0        19169.857                0       0.16867401
             -1.3             -4.8                0                0       -65824.438                0        17841.711                0        1.0687019
             -1.2             -4.8                0                0       -65934.367                0        16493.686                0        1.0741428
             -1.1             -4.8                0                0       -66034.531                0        15140.396                0       0.71722937
               -1             -4.8                0                0       -66132.984                0        13786.551                0       0.16747925
             -0.9             -4.8                0                0       -66227.031                0        12422.948                0       0.10653626
             -0.8             -4.8                0                0        -66316.43                0        11045.721                0        0.5962078
             -0.7             -4.8                0                0       -66405.328                0        9667.8008                0       0.58548725
             -0.6             -4.8                0                0       -66492.859                0        8289.6299                0      0.085487314
             -0.5             -4.8                0                0       -66546.828                0        6927.7305                0      -0.32019627
             -0.4             -4.8                0                0       -66593.727                0        5558.1084                0       -1.2133143
             -0.3             -4.8                0                0       -66622.844                0        4177.8149                0       -1.3995334
             -0.2             -4.8                0                0       -66629.336                0        2785.7627                0       -1.4215879
             -0.1             -4.8                0                0       -66635.328                0        1393.3451                0       -1.0263097
                0             -4.8                0                0       -66640.844                0      -0.56218618                0       0.21370131
              0.1             -4.8                0                0       -66635.328                0       -1393.3451                0        1.0263097
              0.2             -4.8                0                0       -66629.336                0       -2785.7627                0        1.4215879
              0.3             -4.8                0                0       -66622.844                0       -4177.8149                0        1.3995334
              0.4             -4.8                0                0       -66593.727                0       -5558.1084                0        1.2133143
              0.5             -4.8                0                0       -66546.828                0       -6927.7305                0       0.32019627
              0.6             -4.8                0                0       -66492.859                0       -8289.6299                0     -0.085487314
              0.7             -4.8                0                0       -66405.328                0       -9667.8008                0      -0.58548725
              0.8             -4.8                0                0        -66316.43                0       -11045.721                0       -0.5962078
              0.9             -4.8                0                0       -66227.031                0       -12422.948                0      -0.10653626
                1             -4.8                0                0       -66132.984                0       -13786.551                0      -0.16747925
              1.1             -4.8                0                0       -66034.531                0       -15140.396                0      -0.71722937
              1.2             -4.8                0                0       -65934.367                0       -16493.686                0       -1.0741428
              1.3             -4.8                0                0       -65824.438                0       -17841.711                0       -1.0687019
              1.4             -4.8                0                0       -65679.734                0       -19169.857                0      -0.16867401
              1.5             -4.8                0                0       -65531.117                0        -20466.75                0       0.99762893
              1.6             -4.8                0                0       -65363.594                0       -21767.535                0        1.4178573
              1.7             -4.8                0                0        -65181.07                0       -23073.953                0        1.1437591
              1.8             -4.8                0                0       -64996.801                0       -24378.986                0       0.70119298
              1.9             -4.8                0                0       -64810.605                0       -25675.824                0       0.12711462
                2             -4.8                0                0       -64621.762                0       -26936.875                0      -0.39856398
              2.1             -4.8                0                0       -64431.105                0       -28194.547                0       -1.0302515
              2.2             -4.8                0                0       -64238.645                0       -29448.846                0       -1.7679504
              2.3             -4.8                0                0       -64010.781                0       -30680.621                0        -1.208578
              2.4             -4.8                0                0       -63769.871                0       -31883.734                0      -0.77404487
              2.5             -4.8                0                0       -63522.195                0       -33061.422                0      -0.66467524
              2.6             -4.8                0                0       -63251.805                0       -34245.164                0      -0.15942952
              2.7             -4.8                0                0       -62980.879                0       -35424.305                0       0.18127349
              2.8             -4.8                0                0       -62709.422                0       -36598.828                0       0.35743195
              2.9             -4.8                0                0       -62434.145                0       -37733.461                0       0.26138586
                3             -4.8                0                0       -62157.617                0       -38852.465                0      0.082957678
              3.1             -4.8                0                0       -61878.984                0       -39966.031                0      -0.12177179
              3.2             -4.8                0                0        -61557.52                0       -41046.953                0      -0.26733649
              3.3             -4.8                0                0       -61237.305                0       -42104.926                0       -0.3061412
              3.4             -4.8                0                0       -60920.141                0       -43134.266                0       0.35507914
              3.5             -4.8                0                0       -60599.531                0       -44163.363                0        1.4668808
              3.6             -4.8                0                0       -60258.285                0       -45194.621                0        1.8917416
