           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.5             -4.2                1       -20252.994                0       -46462.809                0          6230588                0
              1.6             -4.2                1       -9916.0039                0       -28101.592                0          7881411                0
              1.7             -4.2                1       -3687.7986                0       -14710.229                0          9501689                0
              1.8             -4.2                1       -1568.3726                0       -6288.7246                0         11091423                0
              1.9             -4.2                1       -675.30609                0        352.08972                0         12637452                0
                2             -4.2                1        7554.6484                0         14779.26                0         14048065                0
              2.1             -4.2                1        7199.6128                0        19442.277                0         15358696                0
              2.2             -4.2                1       -1740.4231                0        14341.146                0         16569347                0
              2.3             -4.2                1       -18960.281                0       -509.01541                0         17681226                0
              2.4             -4.2                1        -21418.68                0       -9798.2666                0         18679588                0
              2.5             -4.2                1       -11948.148                0       -1849.4675                0         19384380                0
              2.6             -4.2                1       -5412.4961                0        2911.6582                0         19924064                0
              2.7             -4.2                1       -2067.1794                0        3577.0828                0         20308808                0
              2.8             -4.2                1       -1912.2119                0        146.80078                0         20538612                0
              2.9             -4.2                1       -5163.1602                0        5302.2578                0         20461428                0
                3             -4.2                1       -7657.3179                0        7893.5957                0         20149156                0
              3.1             -4.2                1       -8764.3359                0        3448.4524                0         19646792                0
              3.2             -4.2                1       -8484.2129                0       -8033.2021                0         18954332                0
              3.3             -4.2                1       -6816.9502                0       -26551.322                0         18071786                0
              3.4             -4.2                1       -1487.3901                0       -26669.459                0         16880732                0
              3.5             -4.2                1        7330.6348                0       -18135.324                0         15419464                0
              3.6             -4.2                1        15251.626                0       -11010.835                0         13784767                0
              3.7             -4.2                1        22275.598                0       -5295.9761                0         11976638                0
              3.8             -4.2                1        28402.523                0       -990.77136                0          9995086                0
              3.9             -4.2                1        10505.463                0       -9318.4893                0          7765542                0
                4             -4.2                1       -10435.836                0        -13248.94                0          5341009                0
              4.1             -4.2                1        -10113.84                0        -9445.835                0        2735130.5                0
              4.2             -4.2                1       -3714.7246                0       -7734.9819                0          -7683.5                0
              4.3             -4.2                1        2956.5166                0       -6887.9072                0       -2858636.8                0
              4.4             -4.2                1        8938.9033                0        -6298.606                0       -5816329.5                0
              4.5             -4.2                1        9946.4365                0       -1007.2297                0         -8906973                0
              4.6             -4.2                1        8997.1895                0        7033.0205                0        -12080529                0
              4.7             -4.2                1        7530.4233                0        8955.5254                0        -15245462                0
              4.8             -4.2                1        6381.0645                0        5325.4761                0        -18419048                0
              4.9             -4.2                1         5549.124                0       -3857.0972                0        -21601258                0
                5             -4.2                1        5034.5981                0       -18592.186                0        -24792104                0
               -5             -4.1                1         8579.376                0        -32252.34                0        -27165992                0
             -4.9             -4.1                1        5165.6963                0        -14500.08                0        -24031892                0
             -4.8             -4.1                1        1915.1692                0       -2482.9199                0        -20904654                0
             -4.7             -4.1                1       -1172.2192                0        3799.1582                0        -17784260                0
             -4.6             -4.1                1       -4096.4409                0        4346.0933                0        -14670745                0
             -4.5             -4.1                1       -6857.5054                0       -842.06219                0        -11564097                0
             -4.4             -4.1                1       -7760.1172                0       -5964.6191                0         -8518536                0
             -4.3             -4.1                1       -5261.0791                0       -4416.9604                0         -5603609                0
             -4.2             -4.1                1        1103.9331                0       -4374.2485                0         -2757738                0
             -4.1             -4.1                1        7196.8179                0       -5195.3179                0        -20007.25                0
               -4             -4.1                1        13017.607                0        -6880.168                0        2609596.8                0
             -3.9             -4.1                1       -1807.2568                0       -5500.3306                0          5079526                0
             -3.8             -4.1                1       -21889.674                0       -530.21899                0          7340202                0
             -3.7             -4.1                1       -19015.463                0       -9232.6055                0          9353759                0
             -3.6             -4.1                1       -15244.211                0        -19344.66                0         11193892                0
             -3.5             -4.1                1       -10575.931                0       -30866.334                0         12860592                0
             -3.4             -4.1                1        -17237.42                0       -25318.748                0         14405284                0
             -3.3             -4.1                1       -16816.377                0       -17677.877                0         15731203                0
             -3.2             -4.1                1        5353.3022                0       -13766.261                0         16705854                0
             -3.1             -4.1                1        5671.0889                0       -768.18286                0         17492670                0
               -3             -4.1                1        2426.3027                0        6837.6938                0         18087412                0
             -2.9             -4.1                1        -2205.624                0        7407.0894                0         18492060                0
             -2.8             -4.1                1       -6030.5884                0        4379.2266                0         18664068                0
             -2.7             -4.1                1       -1627.3916                0        6751.1255                0         18536638                0
             -2.6             -4.1                1         5966.168                0        5027.3159                0         18254268                0
             -2.5             -4.1                1        16750.047                0       -792.19189                0         17816956                0
             -2.4             -4.1                1        18302.229                0       -8707.5732                0         17264346                0
             -2.3             -4.1                1        10652.969                0       -5905.4502                0         16510312                0
             -2.2             -4.1                1        1180.9694                0         5709.208                0         15562476                0
             -2.1             -4.1                1        -9199.916                0        15309.407                0         14474353                0
               -2             -4.1                1       -10995.795                0        15145.446                0         13286248                0
             -1.9             -4.1                1       -4206.6851                0        5217.3359                0         11998160                0
             -1.8             -4.1                1       -4954.5923                0        2222.9373                0         10561996                0
             -1.7             -4.1                1       -4517.1514                0       -2726.9043                0          9079529                0
             -1.6             -4.1                1        29.067871                0       -12646.597                0          7566519                0
             -1.5             -4.1                1        8003.2988                0       -25723.484                0        6041103.5                0
             -1.4             -4.1                1        18760.488                0       -38313.746                0          4539144                0
             -1.3             -4.1                1        26115.914                0       -43370.363                0        3067835.5                0
             -1.2             -4.1                1        14662.816                0           -32271                0        1531861.5                0
             -1.1             -4.1                1        7705.0034                0       -20508.262                0        46437.312                0
               -1             -4.1                1        5391.1777                0       -8190.1333                0       -1387644.1                0
             -0.9             -4.1                1        7254.7397                0         1423.245                0         -2732327                0
             -0.8             -4.1                1        7758.1523                0        4380.3257                0       -3933737.5                0
             -0.7             -4.1                1        5348.7427                0        4196.2144                0       -5029708.5                0
             -0.6             -4.1                1        26.514435                0        870.90961                0         -6020239                0
             -0.5             -4.1                1       -2552.4658                0       -2560.8687                0         -6917577                0
             -0.4             -4.1                1        2116.8823                0       -3382.8311                0         -7605584                0
             -0.3             -4.1                1        6495.2603                0       -875.21759                0       -8149973.5                0
             -0.2             -4.1                1        4467.0249                0         1672.313                0         -8573758                0
             -0.1             -4.1                1       -7083.5439                0        1928.8928                0         -8856350                0
                0             -4.1                1        28156.445                0         -105.478                0         -8997750                0
              0.1             -4.1                1        7083.5439                0        1928.8928                0         -8856350                0
              0.2             -4.1                1       -4467.0249                0         1672.313                0         -8573758                0
              0.3             -4.1                1       -6495.2603                0       -875.21759                0       -8149973.5                0
              0.4             -4.1                1       -2116.8823                0       -3382.8311                0         -7605584                0
              0.5             -4.1                1        2552.4658                0       -2560.8687                0         -6917577                0
              0.6             -4.1                1       -26.514435                0        870.90961                0         -6020239                0
              0.7             -4.1                1       -5348.7427                0        4196.2144                0       -5029708.5                0
              0.8             -4.1                1       -7758.1523                0        4380.3257                0       -3933737.5                0
              0.9             -4.1                1       -7254.7397                0         1423.245                0         -2732327                0
                1             -4.1                1       -5391.1777                0       -8190.1333                0       -1387644.1                0
              1.1             -4.1                1       -7705.0034                0       -20508.262                0        46437.312                0
              1.2             -4.1                1       -14662.816                0           -32271                0        1531861.5                0
              1.3             -4.1                1       -26115.914                0       -43370.363                0        3067835.5                0
              1.4             -4.1                1       -18760.488                0       -38313.746                0          4539144                0
              1.5             -4.1                1       -8003.2988                0       -25723.484                0        6041103.5                0
              1.6             -4.1                1       -29.067871                0       -12646.597                0          7566519                0
              1.7             -4.1                1        4517.1514                0       -2726.9043                0          9079529                0
              1.8             -4.1                1        4954.5923                0        2222.9373                0         10561996                0
              1.9             -4.1                1        4206.6851                0        5217.3359                0         11998160                0
                2             -4.1                1        10995.795                0        15145.446                0         13286248                0
              2.1             -4.1                1         9199.916                0        15309.407                0         14474353                0
              2.2             -4.1                1       -1180.9694                0         5709.208                0         15562476                0
              2.3             -4.1                1       -10652.969                0       -5905.4502                0         16510312                0
              2.4             -4.1                1       -18302.229                0       -8707.5732                0         17264346                0
              2.5             -4.1                1       -16750.047                0       -792.19189                0         17816956                0
              2.6             -4.1                1        -5966.168                0        5027.3159                0         18254268                0
              2.7             -4.1                1        1627.3916                0        6751.1255                0         18536638                0
              2.8             -4.1                1        6030.5884                0        4379.2266                0         18664068                0
              2.9             -4.1                1         2205.624                0        7407.0894                0         18492060                0
                3             -4.1                1       -2426.3027                0        6837.6938                0         18087412                0
              3.1             -4.1                1       -5671.0889                0       -768.18286                0         17492670                0
              3.2             -4.1                1       -5353.3022                0       -13766.261                0         16705854                0
              3.3             -4.1                1        16816.377                0       -17677.877                0         15731203                0
              3.4             -4.1                1         17237.42                0       -25318.748                0         14405284                0
              3.5             -4.1                1        10575.931                0       -30866.334                0         12860592                0
              3.6             -4.1                1        15244.211                0        -19344.66                0         11193892                0
              3.7             -4.1                1        19015.463                0       -9232.6055                0          9353759                0
              3.8             -4.1                1        21889.674                0       -530.21899                0          7340202                0
              3.9             -4.1                1        1807.2568                0       -5500.3306                0          5079526                0
                4             -4.1                1       -13017.607                0        -6880.168                0        2609596.8                0
              4.1             -4.1                1       -7196.8179                0       -5195.3179                0        -20007.25                0
              4.2             -4.1                1       -1103.9331                0       -4374.2485                0         -2757738                0
              4.3             -4.1                1        5261.0791                0       -4416.9604                0         -5603609                0
              4.4             -4.1                1        7760.1172                0       -5964.6191                0         -8518536                0
              4.5             -4.1                1        6857.5054                0       -842.06219                0        -11564097                0
              4.6             -4.1                1        4096.4409                0        4346.0933                0        -14670745                0
              4.7             -4.1                1        1172.2192                0        3799.1582                0        -17784260                0
              4.8             -4.1                1       -1915.1692                0       -2482.9199                0        -20904654                0
              4.9             -4.1                1       -5165.6963                0        -14500.08                0        -24031892                0
                5             -4.1                1        -8579.376                0        -32252.34                0        -27165992                0
               -5               -4                1        8155.8096                0       -16424.975                0        -29367084                0
             -4.9               -4                1        3982.8687                0       -16053.496                0        -26296632                0
             -4.8               -4                1        2364.5554                0       -2941.9602                0        -23212648                0
             -4.7               -4                1        909.38965                0        4434.4951                0        -20135512                0
             -4.6               -4                1       -382.61646                0        6075.8042                0        -17065252                0
             -4.5               -4                1       -1511.4688                0        1982.0179                0        -14001856                0
             -4.4               -4                1       -1080.6215                0        -2486.438                0        -10997227                0
             -4.3               -4                1        382.87418                0       -1141.5466                0         -8125984                0
             -4.2               -4                1        759.73737                0        1067.1782                0       -5345879.5                0
             -4.1               -4                1          49.9673                0        4139.7153                0       -2656943.8                0
               -4               -4                1        4578.6436                0        3909.7161                0       -37241.625                0
             -3.9               -4                1        8571.0459                0        2495.8013                0        2477283.5                0
             -3.8               -4                1       -13619.836                0        4144.6011                0          4768963                0
             -3.7               -4                1       -13998.338                0         -8954.96                0        6814521.5                0
             -3.6               -4                1       -18072.195                0       -13811.628                0          8710044                0
             -3.5               -4                1        -27356.07                0       -10785.966                0         10462230                0
             -3.4               -4                1       -39021.348                0       -6809.8721                0         12056405                0
             -3.3               -4                1       -43722.055                0       -3314.4094                0         13446494                0
             -3.2               -4                1       -18115.578                0       -3331.3508                0         14479194                0
             -3.1               -4                1       -6502.6914                0        291.39832                0         15346955                0
               -3               -4                1       -8534.1504                0        7399.5459                0         16045887                0
             -2.9               -4                1       -15303.844                0        11129.674                0         16542914                0
             -2.8               -4                1       -19702.824                0        10229.406                0         16809744                0
             -2.7               -4                1       -11051.396                0        11542.922                0         16784690                0
             -2.6               -4                1       -335.28748                0        8078.0532                0         16625583                0
             -2.5               -4                1        3738.1167                0         2190.103                0         16348224                0
             -2.4               -4                1       -523.44824                0       -3569.3748                0         15915703                0
             -2.3               -4                1       -6762.3042                0       -820.22131                0         15263155                0
             -2.2               -4                1       -6942.5239                0        4398.8267                0         14448100                0
             -2.1               -4                1       -3623.8669                0        3866.6309                0         13537300                0
               -2               -4                1       -3453.6084                0        4742.5684                0         12488236                0
             -1.9               -4                1        1894.6548                0       -686.47736                0         11322675                0
             -1.8               -4                1       -494.21912                0       -34.466919                0          9996374                0
             -1.7               -4                1       -1738.7661                0       -1512.6436                0          8621176                0
             -1.6               -4                1        -4394.853                0        97.385376                0          7286562                0
             -1.5               -4                1       -1089.3524                0       -4652.0913                0        5919605.5                0
             -1.4               -4                1        7677.7866                0       -15507.715                0        4518418.5                0
             -1.3               -4                1        11824.291                0       -22496.758                0          3135778                0
             -1.2               -4                1        13878.376                0       -26877.262                0        1785931.8                0
             -1.1               -4                1        10807.413                0       -25161.592                0        444745.12                0
               -1               -4                1        2870.1104                0       -13952.023                0       -908470.25                0
             -0.9               -4                1        951.05621                0       -5033.6665                0       -2174974.8                0
             -0.8               -4                1         267.2514                0       -2188.5669                0         -3301997                0
             -0.7               -4                1        1226.4191                0        632.17908                0         -4317934                0
             -0.6               -4                1         2982.071                0        2401.4355                0         -5242094                0
             -0.5               -4                1        1434.5452                0        177.55151                0         -6085136                0
             -0.4               -4                1        6183.5234                0        169.37732                0         -6733907                0
             -0.3               -4                1        6537.8491                0        526.25104                0         -7224359                0
             -0.2               -4                1       -2338.6404                0       -1012.1692                0         -7598066                0
             -0.1               -4                1       -13192.857                0       -247.96564                0       -7863919.5                0
                0               -4                1        32591.229                0       -1195.2898                0         -7991192                0
              0.1               -4                1        13192.857                0       -247.96564                0       -7863919.5                0
              0.2               -4                1        2338.6404                0       -1012.1692                0         -7598066                0
              0.3               -4                1       -6537.8491                0        526.25104                0         -7224359                0
              0.4               -4                1       -6183.5234                0        169.37732                0         -6733907                0
              0.5               -4                1       -1434.5452                0        177.55151                0         -6085136                0
              0.6               -4                1        -2982.071                0        2401.4355                0         -5242094                0
              0.7               -4                1       -1226.4191                0        632.17908                0         -4317934                0
              0.8               -4                1        -267.2514                0       -2188.5669                0         -3301997                0
              0.9               -4                1       -951.05621                0       -5033.6665                0       -2174974.8                0
                1               -4                1       -2870.1104                0       -13952.023                0       -908470.25                0
              1.1               -4                1       -10807.413                0       -25161.592                0        444745.12                0
              1.2               -4                1       -13878.376                0       -26877.262                0        1785931.8                0
              1.3               -4                1       -11824.291                0       -22496.758                0          3135778                0
              1.4               -4                1       -7677.7866                0       -15507.715                0        4518418.5                0
              1.5               -4                1        1089.3524                0       -4652.0913                0        5919605.5                0
              1.6               -4                1         4394.853                0        97.385376                0          7286562                0
              1.7               -4                1        1738.7661                0       -1512.6436                0          8621176                0
              1.8               -4                1        494.21912                0       -34.466919                0          9996374                0
              1.9               -4                1       -1894.6548                0       -686.47736                0         11322675                0
                2               -4                1        3453.6084                0        4742.5684                0         12488236                0
              2.1               -4                1        3623.8669                0        3866.6309                0         13537300                0
              2.2               -4                1        6942.5239                0        4398.8267                0         14448100                0
              2.3               -4                1        6762.3042                0       -820.22131                0         15263155                0
              2.4               -4                1        523.44824                0       -3569.3748                0         15915703                0
              2.5               -4                1       -3738.1167                0         2190.103                0         16348224                0
              2.6               -4                1        335.28748                0        8078.0532                0         16625583                0
              2.7               -4                1        11051.396                0        11542.922                0         16784690                0
              2.8               -4                1        19702.824                0        10229.406                0         16809744                0
              2.9               -4                1        15303.844                0        11129.674                0         16542914                0
                3               -4                1        8534.1504                0        7399.5459                0         16045887                0
              3.1               -4                1        6502.6914                0        291.39832                0         15346955                0
              3.2               -4                1        18115.578                0       -3331.3508                0         14479194                0
              3.3               -4                1        43722.055                0       -3314.4094                0         13446494                0
              3.4               -4                1        39021.348                0       -6809.8721                0         12056405                0
              3.5               -4                1         27356.07                0       -10785.966                0         10462230                0
              3.6               -4                1        18072.195                0       -13811.628                0          8710044                0
              3.7               -4                1        13998.338                0         -8954.96                0        6814521.5                0
              3.8               -4                1        13619.836                0        4144.6011                0          4768963                0
              3.9               -4                1       -8571.0459                0        2495.8013                0        2477283.5                0
                4               -4                1       -4578.6436                0        3909.7161                0       -37241.625                0
              4.1               -4                1         -49.9673                0        4139.7153                0       -2656943.8                0
              4.2               -4                1       -759.73737                0        1067.1782                0       -5345879.5                0
              4.3               -4                1       -382.87418                0       -1141.5466                0         -8125984                0
              4.4               -4                1        1080.6215                0        -2486.438                0        -10997227                0
              4.5               -4                1        1511.4688                0        1982.0179                0        -14001856                0
              4.6               -4                1        382.61646                0        6075.8042                0        -17065252                0
              4.7               -4                1       -909.38965                0        4434.4951                0        -20135512                0
              4.8               -4                1       -2364.5554                0       -2941.9602                0        -23212648                0
              4.9               -4                1       -3982.8687                0       -16053.496                0        -26296632                0
                5               -4                1       -8155.8096                0       -16424.975                0        -29367084                0
               -5             -3.9                1         1928.985                0       -159.46658                0        -31354716                0
             -4.9             -3.9                1        4510.5186                0        4333.9033                0        -28351152                0
             -4.8             -3.9                1        2830.5537                0        6939.9287                0        -25350382                0
             -4.7             -3.9                1        -2177.105                0        8358.3496                0        -22348450                0
             -4.6             -3.9                1       -1836.8954                0        11094.029                0        -19321446                0
             -4.5             -3.9                1       -1333.5354                0        8094.6152                0        -16301304                0
             -4.4             -3.9                1        379.11115                0        4176.4502                0        -13336862                0
             -4.3             -3.9                1        2523.1125                0        4829.1768                0        -10496548                0
             -4.2             -3.9                1        3580.4861                0        6345.7354                0         -7747374                0
             -4.1             -3.9                1        3551.2214                0        8726.1084                0         -5089366                0
               -4             -3.9                1        2435.3271                0        11970.303                0         -2522514                0
             -3.9             -3.9                1        232.80161                0        16078.318                0        -46813.25                0
             -3.8             -3.9                1       -4064.9658                0        16589.541                0        2287618.8                0
             -3.7             -3.9                1       -11415.561                0        12640.387                0        4396304.5                0
             -3.6             -3.9                1       -21147.586                0        9641.6748                0        6346982.5                0
             -3.5             -3.9                1       -33260.996                0        7593.4033                0          8139645                0
             -3.4             -3.9                1       -47755.809                0        6495.5688                0          9774296                0
             -3.3             -3.9                1        -58494.18                0        5648.2866                0         11225828                0
             -3.2             -3.9                1       -29450.879                0        1702.7961                0         12316574                0
             -3.1             -3.9                1       -14401.194                0        1396.9849                0         13242384                0
               -3             -3.9                1       -13345.167                0        4730.8525                0         14003252                0
             -2.9             -3.9                1        -26282.75                0        11704.392                0         14599182                0
             -2.8             -3.9                1       -38403.164                0        17314.332                0         14978812                0
             -2.7             -3.9                1       -19194.961                0        13030.702                0         15112057                0
             -2.6             -3.9                1       -8321.7002                0        8875.5303                0         15090136                0
             -2.5             -3.9                1       -5783.4443                0        4848.8438                0         14913054                0
             -2.4             -3.9                1       -11580.159                0        950.62964                0         14580806                0
             -2.3             -3.9                1       -16337.177                0         3596.553                0         14029795                0
             -2.2             -3.9                1       -12721.261                0        6934.2822                0         13318924                0
             -2.1             -3.9                1       -5606.4561                0        4520.7593                0         12512308                0
               -2             -3.9                1        5007.2012                0       -3644.0034                0         11609952                0
             -1.9             -3.9                1        18979.324                0       -17359.352                0         10610997                0
             -1.8             -3.9                1        8487.7402                0       -6145.1836                0          9446716                0
             -1.7             -3.9                1       -2686.6948                0        5074.3843                0          8255196                0
             -1.6             -3.9                1       -7531.1694                0        9432.5684                0        7027188.5                0
             -1.5             -3.9                1       -6045.6694                0        6929.3574                0          5762694                0
             -1.4             -3.9                1        731.41412                0       -2191.6187                0        4462278.5                0
             -1.3             -3.9                1        1669.0005                0       -11113.095                0        3168305.5                0
             -1.2             -3.9                1        514.16895                0        -17426.02                0          1907126                0
             -1.1             -3.9                1       -2733.0781                0        -21130.42                0        678738.12                0
               -1             -3.9                1       -8072.7471                0       -22226.273                0       -516857.81                0
             -0.9             -3.9                1       -10028.179                0       -16041.845                0       -1671746.1                0
             -0.8             -3.9                1       -1765.7687                0       -5737.5493                0       -2703446.2                0
             -0.7             -3.9                1        3193.4719                0        573.61377                0       -3654027.5                0
             -0.6             -3.9                1        4849.5352                0        2891.6357                0         -4523489                0
             -0.5             -3.9                1        3202.4243                0        1216.5186                0       -5311831.5                0
             -0.4             -3.9                1        8031.0352                0        2022.1328                0       -5921367.5                0
             -0.3             -3.9                1        8539.0928                0        3302.3733                0       -6378978.5                0
             -0.2             -3.9                1        -183.6687                0        2687.3184                0       -6719844.5                0
             -0.1             -3.9                1        -18137.25                0        176.96704                0       -6943964.5                0
                0             -3.9                1         43562.48                0       -3403.0137                0         -7050557                0
              0.1             -3.9                1         18137.25                0        176.96704                0       -6943964.5                0
              0.2             -3.9                1         183.6687                0        2687.3184                0       -6719844.5                0
