           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
                0                0                0        2.9865427                0       -2.9865427                0        235.30939                0
                0                0             0.02        2.8932238                0       -2.4492464                0        235.14374                0
                0                0             0.04        2.8013644                0       -1.9345157                0        234.99731                0
                0                0             0.06        2.7109644                0       -1.4423497                0        234.87004                0
                0                0             0.08        2.6220236                0      -0.97274923                0        234.76196                0
                0                0              0.1        2.5345426                0      -0.52571368                0        234.67307                0
                0                0             0.12        2.4485209                0       -0.1012435                0        234.60338                0
                0                0             0.14        2.3639584                0       0.30066156                0        234.55289                0
                0                0             0.16        2.2808557                0       0.68000126                0        234.52156                0
                0                0             0.18        2.1992123                0        1.0367762                0        234.50945                0
                0                0              0.2        2.1190281                0        1.3709854                0        234.51648                0
                0                0             0.22        2.0403037                0        1.6826296                0        234.54274                0
                0                0             0.24        1.9630387                0        1.9717088                0         234.5882                0
                0                0             0.26        1.8872331                0        2.2382224                0        234.65282                0
                0                0             0.28        1.8128868                0        2.4821711                0        234.73663                0
                0                0              0.3             1.74                0        2.7035546                0        234.83963                0
                0                0             0.32        1.6685729                0        2.9023728                0        234.96185                0
                0                0             0.34        1.5986049                0        3.0786257                0        235.10323                0
                0                0             0.36        1.5300963                0        3.2323136                0        235.26379                0
                0                0             0.38        1.4630474                0        3.3634362                0        235.44356                0
                0                0              0.4        1.3974578                0        3.4719939                0        235.64252                0
                0                0             0.42        1.3333275                0        3.5579863                0        235.86067                0
                0                0             0.44        1.2706569                0        3.6214132                0        236.09799                0
                0                0             0.46        1.2094456                0        3.6622748                0        236.35452                0
                0                0             0.48        1.1496937                0        3.6805718                0        236.63022                0
                0                0              0.5        1.0914015                0        3.6763031                0        236.92513                0
                0                0             0.52        1.9553859                0        2.7833076                0         236.3596                0
                0                0             0.54        2.7437339                0        1.9524736                0        235.80376                0
                0                0             0.56        3.4564471                0        1.1837999                0        235.25754                0
                0                0             0.58        4.0935216                0       0.47728992                0        234.72096                0
                0                0              0.6        4.6549602                0      -0.16705883                0        234.19403                0
                0                0             0.62        5.1407614                0      -0.74924541                0        233.67673                0
                0                0             0.64        5.5509257                0       -1.2692692                0        233.16908                0
                0                0             0.66        5.8854547                0       -1.7271323                0        232.67108                0
                0                0             0.68        6.1443453                0       -2.1228323                0        232.18274                0
                0                0              0.7         6.327599                0       -2.4563699                0        231.70401                0
                0                0             0.72        6.4352174                0       -2.7277467                0        231.23494                0
                0                0             0.74        6.4671979                0       -2.9369607                0        230.77551                0
                0                0             0.76        6.4235415                0       -3.0840127                0        230.32573                0
                0                0             0.78        6.3042493                0       -3.1689026                0        229.88557                0
                0                0              0.8        6.1093187                0       -3.1916308                0        229.45506                0
                0                0             0.82        5.8387527                0       -3.1521971                0        229.03424                0
                0                0             0.84        5.4925499                0        -3.050601                0        228.62302                0
                0                0             0.86        5.0707092                0        -2.886843                0        228.22144                0
                0                0             0.88        4.5732327                0        -2.660923                0        227.82951                0
                0                0              0.9        4.0001202                0       -2.3728411                0        227.44724                0
                0                0             0.92        3.3513684                0       -2.0225964                0         227.0746                0
                0                0             0.94        2.6269822                0       -1.6101906                0        226.71161                0
                0                0             0.96         1.826959                0        -1.135623                0        226.35825                0
                0                0             0.98       0.95129663                0      -0.59889174                0        226.01456                0
                0                0                1                0                0                0                0        225.68048                0
