           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              3.7             -4.2                1       -7684.6924                0       -4919.5718                0         22390702                0
              3.8             -4.2                1       -10473.304                0       -2652.1558                0         20646052                0
              3.9             -4.2                1       -9498.2002                0       -647.97284                0         18812480                0
                4             -4.2                1       -2864.0823                0        394.55103                0         16913760                0
              4.1             -4.2                1        1256.9106                0         1994.486                0         14945254                0
              4.2             -4.2                1        2177.2581                0        980.72345                0         12916552                0
              4.3             -4.2                1        2037.3928                0       -2445.5813                0         10842177                0
              4.4             -4.2                1        638.36023                0       -6671.9355                0          8723115                0
              4.5             -4.2                1       -1883.5527                0       -5990.2222                0          6579402                0
              4.6             -4.2                1       -2445.2573                0       -5387.3535                0        4411118.5                0
              4.7             -4.2                1       -2137.3027                0       -3325.2129                0          2230574                0
              4.8             -4.2                1       -1785.8066                0       -1594.5614                0        42878.375                0
              4.9             -4.2                1       -1390.7717                0       -195.41479                0         -2151946                0
                5             -4.2                1        -952.1972                0        872.23511                0         -4353910                0
               -5             -4.1                1       -806.93384                0        3021.2986                0       -2493532.8                0
             -4.9             -4.1                1       -328.65546                0        2011.8279                0       -262436.88                0
             -4.8             -4.1                1        113.96039                0        787.83002                0          1960836                0
             -4.7             -4.1                1        520.91541                0        -650.7016                0          4176297                0
             -4.6             -4.1                1        892.20618                0       -2303.7544                0        6383926.5                0
             -4.5             -4.1                1        1227.8337                0       -4171.3311                0          8583730                0
             -4.4             -4.1                1        637.88306                0       -3092.4766                0         10760687                0
             -4.3             -4.1                1       -1144.4039                0        2194.3193                0         12873210                0
             -4.2             -4.1                1       -2107.7842                0        3971.8171                0         14929492                0
             -4.1             -4.1                1       -2010.9476                0        3336.7805                0         16940098                0
               -4             -4.1                1       -853.90186                0        289.22339                0         18905042                0
             -3.9             -4.1                1         5902.083                0        -1286.371                0         20799086                0
             -3.8             -4.1                1        8434.3213                0       -2731.0244                0         22612744                0
             -3.7             -4.1                1        5095.0625                0       -4571.1812                0         24329660                0
             -3.6             -4.1                1        4121.4185                0       -377.84827                0         25987246                0
             -3.5             -4.1                1         5513.395                0        9848.9521                0         27585496                0
             -3.4             -4.1                1        5040.0586                0        15477.234                0         29044382                0
             -3.3             -4.1                1        4006.9717                0        20497.805                0         30381008                0
             -3.2             -4.1                1        6154.7026                0        14582.938                0         31582842                0
             -3.1             -4.1                1       -219.09741                0        4350.2349                0         32715612                0
               -3             -4.1                1       -7212.2393                0       -1895.2208                0         33776664                0
             -2.9             -4.1                1       -13851.349                0       -3755.5322                0         34765088                0
             -2.8             -4.1                1       -17087.406                0       -5904.6846                0         35660712                0
             -2.7             -4.1                1        -13087.93                0       -17864.795                0         36431912                0
             -2.6             -4.1                1       -12784.598                0       -25090.576                0         37147180                0
             -2.5             -4.1                1       -16177.419                0       -27581.996                0         37806504                0
             -2.4             -4.1                1       -14344.417                0       -18277.854                0         38317176                0
             -2.3             -4.1                1       -1933.0381                0       -20170.625                0         38696072                0
             -2.2             -4.1                1        10937.997                0       -23082.119                0         39007116                0
             -2.1             -4.1                1        15396.883                0       -13011.254                0         39246264                0
               -2             -4.1                1        11287.617                0       -5943.3496                0         39422296                0
             -1.9             -4.1                1       -1389.8011                0        -1878.385                0         39535216                0
             -1.8             -4.1                1        2365.4922                0        5606.3691                0         39645420                0
             -1.7             -4.1                1        10737.391                0        16746.984                0         39737608                0
             -1.6             -4.1                1          19351.4                0        30723.764                0         39802444                0
             -1.5             -4.1                1        23939.336                0        39107.098                0         39796716                0
             -1.4             -4.1                1        12439.542                0        25683.332                0         39639324                0
             -1.3             -4.1                1        3444.6079                0        22152.547                0         39506952                0
             -1.2             -4.1                1       -3241.4497                0        16818.602                0         39349000                0
             -1.1             -4.1                1       -11525.055                0        11213.252                0         39189152                0
               -1             -4.1                1       -21435.557                0        5341.1709                0         39027656                0
             -0.9             -4.1                1       -20940.607                0        1133.6837                0         38882700                0
             -0.8             -4.1                1       -7389.7461                0        1074.8306                0         38774872                0
             -0.7             -4.1                1        1309.4736                0        3141.4229                0         38683972                0
             -0.6             -4.1                1         5157.041                0         7333.458                0         38609996                0
             -0.5             -4.1                1        607.46545                0        3262.4495                0         38462888                0
             -0.4             -4.1                1        7381.9849                0        -4605.562                0         38368028                0
             -0.3             -4.1                1        15064.818                0       -8004.4209                0         38277888                0
             -0.2             -4.1                1        21003.469                0       -6612.5405                0         38175520                0
             -0.1             -4.1                1        24050.451                0       -3746.7036                0         38095988                0
                0             -4.1                1       -24205.764                0        593.08984                0         38039300                0
              0.1             -4.1                1       -24050.451                0       -3746.7036                0         38095988                0
              0.2             -4.1                1       -21003.469                0       -6612.5405                0         38175520                0
              0.3             -4.1                1       -15064.818                0       -8004.4209                0         38277888                0
              0.4             -4.1                1       -7381.9849                0        -4605.562                0         38368028                0
              0.5             -4.1                1       -607.46545                0        3262.4495                0         38462888                0
              0.6             -4.1                1        -5157.041                0         7333.458                0         38609996                0
              0.7             -4.1                1       -1309.4736                0        3141.4229                0         38683972                0
              0.8             -4.1                1        7389.7461                0        1074.8306                0         38774872                0
              0.9             -4.1                1        20940.607                0        1133.6837                0         38882700                0
                1             -4.1                1        21435.557                0        5341.1709                0         39027656                0
              1.1             -4.1                1        11525.055                0        11213.252                0         39189152                0
              1.2             -4.1                1        3241.4497                0        16818.602                0         39349000                0
              1.3             -4.1                1       -3444.6079                0        22152.547                0         39506952                0
              1.4             -4.1                1       -12439.542                0        25683.332                0         39639324                0
              1.5             -4.1                1       -23939.336                0        39107.098                0         39796716                0
              1.6             -4.1                1         -19351.4                0        30723.764                0         39802444                0
              1.7             -4.1                1       -10737.391                0        16746.984                0         39737608                0
              1.8             -4.1                1       -2365.4922                0        5606.3691                0         39645420                0
              1.9             -4.1                1        1389.8011                0        -1878.385                0         39535216                0
                2             -4.1                1       -11287.617                0       -5943.3496                0         39422296                0
              2.1             -4.1                1       -15396.883                0       -13011.254                0         39246264                0
              2.2             -4.1                1       -10937.997                0       -23082.119                0         39007116                0
              2.3             -4.1                1        1933.0381                0       -20170.625                0         38696072                0
              2.4             -4.1                1        14344.417                0       -18277.854                0         38317176                0
              2.5             -4.1                1        16177.419                0       -27581.996                0         37806504                0
              2.6             -4.1                1        12784.598                0       -25090.576                0         37147180                0
              2.7             -4.1                1         13087.93                0       -17864.795                0         36431912                0
              2.8             -4.1                1        17087.406                0       -5904.6846                0         35660712                0
              2.9             -4.1                1        13851.349                0       -3755.5322                0         34765088                0
                3             -4.1                1        7212.2393                0       -1895.2208                0         33776664                0
              3.1             -4.1                1        219.09741                0        4350.2349                0         32715612                0
              3.2             -4.1                1       -6154.7026                0        14582.938                0         31582842                0
              3.3             -4.1                1       -4006.9717                0        20497.805                0         30381008                0
              3.4             -4.1                1       -5040.0586                0        15477.234                0         29044382                0
              3.5             -4.1                1        -5513.395                0        9848.9521                0         27585496                0
              3.6             -4.1                1       -4121.4185                0       -377.84827                0         25987246                0
              3.7             -4.1                1       -5095.0625                0       -4571.1812                0         24329660                0
              3.8             -4.1                1       -8434.3213                0       -2731.0244                0         22612744                0
              3.9             -4.1                1        -5902.083                0        -1286.371                0         20799086                0
                4             -4.1                1        853.90186                0        289.22339                0         18905042                0
              4.1             -4.1                1        2010.9476                0        3336.7805                0         16940098                0
              4.2             -4.1                1        2107.7842                0        3971.8171                0         14929492                0
              4.3             -4.1                1        1144.4039                0        2194.3193                0         12873210                0
              4.4             -4.1                1       -637.88306                0       -3092.4766                0         10760687                0
              4.5             -4.1                1       -1227.8337                0       -4171.3311                0          8583730                0
              4.6             -4.1                1       -892.20618                0       -2303.7544                0        6383926.5                0
              4.7             -4.1                1       -520.91541                0        -650.7016                0          4176297                0
              4.8             -4.1                1       -113.96039                0        787.83002                0          1960836                0
              4.9             -4.1                1        328.65546                0        2011.8279                0       -262436.88                0
                5             -4.1                1        806.93384                0        3021.2986                0       -2493532.8                0
               -5               -4                1        641.40179                0        1089.6804                0       -658897.56                0
             -4.9               -4                1       -120.92048                0        976.48419                0        1611726.2                0
             -4.8               -4                1        259.49908                0        885.60114                0        3856878.8                0
             -4.7               -4                1        604.25751                0         580.1897                0        6094218.5                0
             -4.6               -4                1        913.35168                0        60.252426                0          8323725                0
             -4.5               -4                1        1186.7831                0       -674.21082                0         10545409                0
             -4.4               -4                1        650.78192                0        -738.5011                0         12728565                0
             -4.3               -4                1       -842.33447                0        953.26221                0         14832070                0
             -4.2               -4                1        -2288.926                0         3609.269                0         16882094                0
             -4.1               -4                1       -3688.9775                0        7229.4888                0         18878614                0
               -4               -4                1       -3532.7524                0         3642.249                0         20825398                0
             -3.9               -4                1       -1819.6581                0       -3130.7798                0         22725376                0
             -3.8               -4                1        2362.2898                0       -4016.8589                0         24519464                0
             -3.7               -4                1        -1527.614                0       -5429.7539                0         26208644                0
             -3.6               -4                1       -1246.3359                0       -5843.2285                0         27793304                0
             -3.5               -4                1        -1268.272                0       -5317.9575                0         29260752                0
             -3.4               -4                1        -4116.667                0       -308.01935                0         30639450                0
             -3.3               -4                1       -6830.0659                0        8018.4038                0         31914710                0
             -3.2               -4                1       -992.12622                0        9269.3838                0         33046408                0
             -3.1               -4                1        52.283203                0        3904.6118                0         34101884                0
               -3               -4                1        -3869.366                0       -6549.3457                0         35083548                0
             -2.9               -4                1       -10631.978                0       -8461.4717                0         36005036                0
             -2.8               -4                1        -14895.83                0       -10784.795                0         36831976                0
             -2.7               -4                1       -14712.756                0       -23296.387                0         37529104                0
             -2.6               -4                1       -15161.492                0       -26600.555                0         38125804                0
             -2.5               -4                1       -11777.571                0       -18966.529                0         38569088                0
             -2.4               -4                1       -8968.6631                0       -9070.8857                0         38928496                0
             -2.3               -4                1        838.24097                0       -10655.398                0         39201576                0
             -2.2               -4                1        11454.628                0       -19239.273                0         39420404                0
             -2.1               -4                1        15238.084                0         -22921.6                0         39596248                0
               -2               -4                1         9529.958                0        -12839.46                0         39698368                0
             -1.9               -4                1       -5567.8848                0       -1056.4558                0         39727892                0
             -1.8               -4                1        3064.8701                0        14279.984                0         39761940                0
             -1.7               -4                1        17809.875                0        33299.656                0         39779456                0
             -1.6               -4                1        20450.352                0        25077.754                0         39597532                0
             -1.5               -4                1        15502.742                0        16246.502                0         39378440                0
             -1.4               -4                1        5009.2778                0        9717.1504                0         39136580                0
             -1.3               -4                1        1535.4292                0        11605.268                0         38926000                0
             -1.2               -4                1       -3615.3633                0        11426.906                0         38731800                0
             -1.1               -4                1       -9694.6074                0        9825.0938                0         38540704                0
               -1               -4                1       -15654.657                0        8839.9404                0         38323000                0
             -0.9               -4                1       -12517.875                0        8769.5547                0         38123976                0
             -0.8               -4                1        1829.8145                0        11790.634                0         37965112                0
             -0.7               -4                1        6824.3608                0        9129.9492                0         37758412                0
             -0.6               -4                1        4483.0684                0        2867.2849                0         37520312                0
             -0.5               -4                1       -782.47998                0        220.39581                0         37310420                0
             -0.4               -4                1         5957.168                0       -4474.2646                0         37182088                0
             -0.3               -4                1        9919.0498                0       -9232.3516                0         37116820                0
             -0.2               -4                1        3897.8457                0       -11941.291                0         37094748                0
             -0.1               -4                1        4051.3755                0       -6135.7754                0         37017060                0
                0               -4                1       -3039.4756                0        2034.0779                0         36950316                0
              0.1               -4                1       -4051.3755                0       -6135.7754                0         37017060                0
              0.2               -4                1       -3897.8457                0       -11941.291                0         37094748                0
              0.3               -4                1       -9919.0498                0       -9232.3516                0         37116820                0
              0.4               -4                1        -5957.168                0       -4474.2646                0         37182088                0
              0.5               -4                1        782.47998                0        220.39581                0         37310420                0
              0.6               -4                1       -4483.0684                0        2867.2849                0         37520312                0
              0.7               -4                1       -6824.3608                0        9129.9492                0         37758412                0
              0.8               -4                1       -1829.8145                0        11790.634                0         37965112                0
              0.9               -4                1        12517.875                0        8769.5547                0         38123976                0
                1               -4                1        15654.657                0        8839.9404                0         38323000                0
              1.1               -4                1        9694.6074                0        9825.0938                0         38540704                0
              1.2               -4                1        3615.3633                0        11426.906                0         38731800                0
              1.3               -4                1       -1535.4292                0        11605.268                0         38926000                0
              1.4               -4                1       -5009.2778                0        9717.1504                0         39136580                0
              1.5               -4                1       -15502.742                0        16246.502                0         39378440                0
              1.6               -4                1       -20450.352                0        25077.754                0         39597532                0
              1.7               -4                1       -17809.875                0        33299.656                0         39779456                0
              1.8               -4                1       -3064.8701                0        14279.984                0         39761940                0
              1.9               -4                1        5567.8848                0       -1056.4558                0         39727892                0
                2               -4                1        -9529.958                0        -12839.46                0         39698368                0
              2.1               -4                1       -15238.084                0         -22921.6                0         39596248                0
              2.2               -4                1       -11454.628                0       -19239.273                0         39420404                0
              2.3               -4                1       -838.24097                0       -10655.398                0         39201576                0
              2.4               -4                1        8968.6631                0       -9070.8857                0         38928496                0
              2.5               -4                1        11777.571                0       -18966.529                0         38569088                0
              2.6               -4                1        15161.492                0       -26600.555                0         38125804                0
              2.7               -4                1        14712.756                0       -23296.387                0         37529104                0
              2.8               -4                1         14895.83                0       -10784.795                0         36831976                0
              2.9               -4                1        10631.978                0       -8461.4717                0         36005036                0
                3               -4                1         3869.366                0       -6549.3457                0         35083548                0
              3.1               -4                1       -52.283203                0        3904.6118                0         34101884                0
              3.2               -4                1        992.12622                0        9269.3838                0         33046408                0
              3.3               -4                1        6830.0659                0        8018.4038                0         31914710                0
              3.4               -4                1         4116.667                0       -308.01935                0         30639450                0
              3.5               -4                1         1268.272                0       -5317.9575                0         29260752                0
              3.6               -4                1        1246.3359                0       -5843.2285                0         27793304                0
              3.7               -4                1         1527.614                0       -5429.7539                0         26208644                0
              3.8               -4                1       -2362.2898                0       -4016.8589                0         24519464                0
              3.9               -4                1        1819.6581                0       -3130.7798                0         22725376                0
                4               -4                1        3532.7524                0         3642.249                0         20825398                0
              4.1               -4                1        3688.9775                0        7229.4888                0         18878614                0
              4.2               -4                1         2288.926                0         3609.269                0         16882094                0
              4.3               -4                1        842.33447                0        953.26221                0         14832070                0
              4.4               -4                1       -650.78192                0        -738.5011                0         12728565                0
              4.5               -4                1       -1186.7831                0       -674.21082                0         10545409                0
              4.6               -4                1       -913.35168                0        60.252426                0          8323725                0
              4.7               -4                1       -604.25751                0         580.1897                0        6094218.5                0
              4.8               -4                1       -259.49908                0        885.60114                0        3856878.8                0
              4.9               -4                1        120.92048                0        976.48419                0        1611726.2                0
                5               -4                1       -641.40179                0        1089.6804                0       -658897.56                0
               -5             -3.9                1        393.97318                0        -45.47699                0        1139957.8                0
             -4.9             -3.9                1        1161.9191                0       -1199.3646                0        3437914.5                0
             -4.8             -3.9                1        916.09778                0       -1233.1226                0          5715678                0
             -4.7             -3.9                1       -115.13914                0        -244.9071                0          7974080                0
             -4.6             -3.9                1        131.75893                0        368.27039                0         10225464                0
             -4.5             -3.9                1        342.99371                0        766.92157                0         12469030                0
             -4.4             -3.9                1       -117.03967                0       -752.34155                0         14656543                0
             -4.3             -3.9                1       -1272.9448                0       -3551.6047                0         16748023                0
             -4.2             -3.9                1       -2382.3232                0       -5386.6489                0         18786022                0
             -4.1             -3.9                1       -3445.1641                0       -6257.4541                0         20770518                0
               -4             -3.9                1       -4461.4727                0       -6164.0361                0         22701520                0
             -3.9             -3.9                1        -5431.249                0       -5106.3901                0         24579032                0
             -3.8             -3.9                1       -4347.8457                0       -8010.8799                0         26347260                0
             -3.7             -3.9                1       -677.94275                0        -15074.04                0         27925590                0
             -3.6             -3.9                1        165.50195                0       -17652.547                0         29415174                0
             -3.5             -3.9                1       -1817.5212                0       -15746.377                0         30816004                0
             -3.4             -3.9                1       -6627.0049                0       -9355.5459                0         32128080                0
             -3.3             -3.9                1       -11899.595                0        1433.5562                0         33342440                0
             -3.2             -3.9                1       -2371.4443                0         9850.376                0         34404008                0
             -3.1             -3.9                1        2363.1787                0        11651.459                0         35389352                0
               -3             -3.9                1        2304.2578                0        6836.8008                0         36298468                0
             -2.9             -3.9                1       -2548.1909                0       -4593.5845                0         37131352                0
             -2.8             -3.9                1       -8764.6934                0       -16501.314                0         37869736                0
             -2.7             -3.9                1       -7186.0054                0       -16732.838                0         38371096                0
             -2.6             -3.9                1       -6182.3286                0       -14702.736                0         38788580                0
             -2.5             -3.9                1       -5753.6689                0       -10411.024                0         39122192                0
             -2.4             -3.9                1       -5900.0234                0       -3857.6995                0         39371932                0
             -2.3             -3.9                1        1308.8118                0       -5038.8101                0         39539288                0
             -2.2             -3.9                1        9424.2549                0       -9907.4277                0         39655760                0
             -2.1             -3.9                1        10706.753                0       -9874.4775                0         39729240                0
               -2             -3.9                1        5156.3013                0       -4939.9639                0         39759724                0
             -1.9             -3.9                1       -7336.1606                0         5001.498                0         39746292                0
             -1.8             -3.9                1        2652.0032                0        9452.2861                0         39580952                0
             -1.7             -3.9                1        12262.033                0        5663.9736                0         39331576                0
             -1.6             -3.9                1        14781.469                0        2904.3291                0         39054680                0
             -1.5             -3.9                1        10210.295                0        1173.3535                0         38750248                0
             -1.4             -3.9                1        723.15076                0        1538.4044                0         38423924                0
             -1.3             -3.9                1        2770.3862                0        8845.4277                0         38135136                0
             -1.2             -3.9                1        3140.6714                0        14085.963                0         37862724                0
             -1.1             -3.9                1        1834.0049                0        17260.021                0         37606696                0
               -1             -3.9                1       -1149.6111                0        18367.598                0         37367040                0
             -0.9             -3.9                1        1352.5691                0        16986.439                0         37101740                0
             -0.8             -3.9                1        4989.7178                0        7056.6602                0         36762860                0
             -0.7             -3.9                1        5702.6108                0         742.6438                0         36452188                0
             -0.6             -3.9                1        3491.2471                0       -1955.5967                0         36169720                0
             -0.5             -3.9                1       -1644.3752                0       -1038.0653                0         35915460                0
             -0.4             -3.9                1        5060.4033                0       -2559.3767                0         35753656                0
             -0.3             -3.9                1        8919.2734                0       -4305.8096                0         35659416                0
             -0.2             -3.9                1        2795.0579                0       -4003.0981                0         35608368                0
             -0.1             -3.9                1       -13312.247                0       -1651.2415                0         35600512                0
                0             -3.9                1        34358.156                0        4136.6919                0         35613176                0
              0.1             -3.9                1        13312.247                0       -1651.2415                0         35600512                0
              0.2             -3.9                1       -2795.0579                0       -4003.0981                0         35608368                0
              0.3             -3.9                1       -8919.2734                0       -4305.8096                0         35659416                0
              0.4             -3.9                1       -5060.4033                0       -2559.3767                0         35753656                0
              0.5             -3.9                1        1644.3752                0       -1038.0653                0         35915460                0
              0.6             -3.9                1       -3491.2471                0       -1955.5967                0         36169720                0
              0.7             -3.9                1       -5702.6108                0         742.6438                0         36452188                0
              0.8             -3.9                1       -4989.7178                0        7056.6602                0         36762860                0
              0.9             -3.9                1       -1352.5691                0        16986.439                0         37101740                0
                1             -3.9                1        1149.6111                0        18367.598                0         37367040                0
              1.1             -3.9                1       -1834.0049                0        17260.021                0         37606696                0
              1.2             -3.9                1       -3140.6714                0        14085.963                0         37862724                0
              1.3             -3.9                1       -2770.3862                0        8845.4277                0         38135136                0
              1.4             -3.9                1       -723.15076                0        1538.4044                0         38423924                0
              1.5             -3.9                1       -10210.295                0        1173.3535                0         38750248                0
              1.6             -3.9                1       -14781.469                0        2904.3291                0         39054680                0
              1.7             -3.9                1       -12262.033                0        5663.9736                0         39331576                0
              1.8             -3.9                1       -2652.0032                0        9452.2861                0         39580952                0
              1.9             -3.9                1        7336.1606                0         5001.498                0         39746292                0
                2             -3.9                1       -5156.3013                0       -4939.9639                0         39759724                0
              2.1             -3.9                1       -10706.753                0       -9874.4775                0         39729240                0
              2.2             -3.9                1       -9424.2549                0       -9907.4277                0         39655760                0
              2.3             -3.9                1       -1308.8118                0       -5038.8101                0         39539288                0
              2.4             -3.9                1        5900.0234                0       -3857.6995                0         39371932                0
