           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.6               -5                1       -5335.1577                0         15672.45                0         34581288                0
              1.7               -5                1       -15744.902                0        34080.176                0         34519732                0
              1.8               -5                1       -31414.779                0        59480.242                0         34397984                0
              1.9               -5                1       -46709.828                0          79484.5                0         34171212                0
                2               -5                1       -36623.492                0        46920.422                0         33655572                0
              2.1               -5                1        -26419.52                0        22863.441                0         33062754                0
              2.2               -5                1       -16097.872                0        7313.4766                0         32392758                0
              2.3               -5                1       -5658.5981                0         270.5957                0         31645586                0
              2.4               -5                1       -3758.8662                0       -7044.0073                0         30827690                0
              2.5               -5                1       -8738.8125                0       -16891.898                0         29938274                0
              2.6               -5                1       -9417.6504                0       -19384.697                0         28969164                0
              2.7               -5                1       -5795.3672                0       -14522.379                0         27920360                0
              2.8               -5                1        2128.0239                0       -2304.9634                0         26791862                0
              2.9               -5                1       -4369.3027                0        -3640.282                0         25431868                0
                3               -5                1       -10816.264                0       -7777.5024                0         23985404                0
              3.1               -5                1       -10887.812                0       -8407.8027                0         22507616                0
              3.2               -5                1       -4583.9297                0       -5531.1748                0         20998502                0
              3.3               -5                1        3050.4146                0       -3634.8748                0         19458320                0
              3.4               -5                1        4562.2334                0       -11209.291                0         17902866                0
              3.5               -5                1        11341.147                0       -19126.275                0         16339878                0
              3.6               -5                1        6084.2036                0       -18654.293                0         14729344                0
              3.7               -5                1        529.72461                0       -13033.847                0         13127813                0
              3.8               -5                1       -1183.9153                0       -11807.445                0         11593775                0
              3.9               -5                1       -7324.2642                0       -12324.225                0         10093800                0
                4               -5                1        -15057.95                0       -12550.951                0          8619427                0
              4.1               -5                1        -22502.57                0        415.01465                0          7262625                0
              4.2               -5                1       -26614.078                0         26413.76                0        6041406.5                0
              4.3               -5                1       -16374.146                0        32355.219                0          4854124                0
              4.4               -5                1        6218.6685                0        13053.457                0        3726356.5                0
              4.5               -5                1        2903.0715                0       -4569.5371                0        2766992.5                0
              4.6               -5                1       -3078.6606                0       -1215.4683                0        1941088.1                0
              4.7               -5                1        4649.1826                0       -3373.0432                0        1224078.6                0
              4.8               -5                1        14218.332                0        1545.9265                0        616542.94                0
              4.9               -5                1        2194.9883                0        16047.076                0        174304.45                0
                5               -5                1       -18018.127                0         18013.77                0        -98910.25                0
               -5             -4.9                1        31211.887                0        7822.7529                0       -322842.31                0
             -4.9             -4.9                1        12865.873                0        13680.389                0       -73120.352                0
             -4.8             -4.9                1        1964.8014                0        6530.3389                0        344532.78                0
             -4.7             -4.9                1        2248.9282                0       -7470.8979                0         950244.5                0
             -4.6             -4.9                1         5333.457                0       -13970.891                0          1691468                0
             -4.5             -4.9                1        6734.9116                0       -13070.856                0          2542163                0
             -4.4             -4.9                1        4660.0708                0       -5292.7461                0        3502523.2                0
             -4.3             -4.9                1        10419.033                0          19317.5                0          4616095                0
             -4.2             -4.9                1        12066.477                0        27398.455                0        5789719.5                0
             -4.1             -4.9                1        10249.509                0        18669.645                0          7023557                0
               -4             -4.9                1        4987.8262                0       -3260.1875                0        8326341.5                0
             -3.9             -4.9                1       -1409.9851                0       -1566.8291                0          9774968                0
             -3.8             -4.9                1       -7362.9561                0       -6611.1934                0         11285864                0
             -3.7             -4.9                1       -12871.052                0       -18393.262                0         12859025                0
             -3.6             -4.9                1       -11166.592                0       -26455.291                0         14448012                0
             -3.5             -4.9                1       -2360.8345                0       -16759.238                0         15961107                0
             -3.4             -4.9                1         1177.834                0       -7405.7656                0         17466662                0
             -3.3             -4.9                1       -550.60449                0        1605.1376                0         18964684                0
             -3.2             -4.9                1        4806.2476                0        1924.2657                0         20436460                0
             -3.1             -4.9                1        9168.5879                0        1653.0225                0         21872548                0
               -3             -4.9                1         7155.499                0        4888.7031                0         23277308                0
             -2.9             -4.9                1        2622.2651                0         1136.428                0         24529404                0
             -2.8             -4.9                1       -80.765137                0       -7942.9619                0         25669042                0
             -2.7             -4.9                1         9822.791                0       -26989.381                0         26729232                0
             -2.6             -4.9                1        13958.762                0       -27758.781                0         27681562                0
             -2.5             -4.9                1         11856.79                0       -16952.506                0         28536640                0
             -2.4             -4.9                1          5453.71                0        1208.8657                0         29312028                0
             -2.3             -4.9                1        9448.0059                0         17923.35                0         30006300                0
             -2.2             -4.9                1            25010                0        35301.281                0         30621584                0
             -2.1             -4.9                1        40454.375                0        61186.293                0         31159692                0
               -2             -4.9                1        39284.074                0        61442.164                0         31482504                0
             -1.9             -4.9                1        21680.213                0        37326.621                0         31585530                0
             -1.8             -4.9                1        6970.3311                0         21510.99                0         31628472                0
             -1.7             -4.9                1       -2276.6436                0        14591.332                0         31624996                0
             -1.6             -4.9                1       -4666.3086                0        8704.1201                0         31566406                0
             -1.5             -4.9                1       -1795.8218                0        9809.2793                0         31447620                0
             -1.4             -4.9                1        6698.7266                0        18674.219                0         31273876                0
             -1.3             -4.9                1            19121                0          35212.5                0         31106226                0
             -1.2             -4.9                1        29781.627                0        50155.547                0         30929686                0
             -1.1             -4.9                1        35336.305                0        58530.695                0         30715294                0
               -1             -4.9                1        15414.977                0        25977.406                0         30263044                0
             -0.9             -4.9                1        10347.961                0       -1945.9785                0         29848516                0
             -0.8             -4.9                1        17162.156                0       -18496.553                0         29526462                0
             -0.7             -4.9                1        13354.337                0       -19537.699                0         29203046                0
             -0.6             -4.9                1        1413.0264                0       -12201.016                0         28889824                0
             -0.5             -4.9                1       -16862.043                0       -16.421875                0         28606056                0
             -0.4             -4.9                1        -3303.054                0        7145.3433                0         28412854                0
             -0.3             -4.9                1        8992.8008                0        8825.0352                0         28289148                0
             -0.2             -4.9                1         2409.332                0        8033.3965                0         28212208                0
             -0.1             -4.9                1         -6173.46                0        -2539.031                0         28081666                0
                0             -4.9                1        16764.691                0       -15807.572                0         27977276                0
              0.1             -4.9                1          6173.46                0        -2539.031                0         28081666                0
              0.2             -4.9                1        -2409.332                0        8033.3965                0         28212208                0
              0.3             -4.9                1       -8992.8008                0        8825.0352                0         28289148                0
              0.4             -4.9                1         3303.054                0        7145.3433                0         28412854                0
              0.5             -4.9                1        16862.043                0       -16.421875                0         28606056                0
              0.6             -4.9                1       -1413.0264                0       -12201.016                0         28889824                0
              0.7             -4.9                1       -13354.337                0       -19537.699                0         29203046                0
              0.8             -4.9                1       -17162.156                0       -18496.553                0         29526462                0
              0.9             -4.9                1       -10347.961                0       -1945.9785                0         29848516                0
                1             -4.9                1       -15414.977                0        25977.406                0         30263044                0
              1.1             -4.9                1       -35336.305                0        58530.695                0         30715294                0
              1.2             -4.9                1       -29781.627                0        50155.547                0         30929686                0
              1.3             -4.9                1           -19121                0          35212.5                0         31106226                0
              1.4             -4.9                1       -6698.7266                0        18674.219                0         31273876                0
              1.5             -4.9                1        1795.8218                0        9809.2793                0         31447620                0
              1.6             -4.9                1        4666.3086                0        8704.1201                0         31566406                0
              1.7             -4.9                1        2276.6436                0        14591.332                0         31624996                0
              1.8             -4.9                1       -6970.3311                0         21510.99                0         31628472                0
              1.9             -4.9                1       -21680.213                0        37326.621                0         31585530                0
                2             -4.9                1       -39284.074                0        61442.164                0         31482504                0
              2.1             -4.9                1       -40454.375                0        61186.293                0         31159692                0
              2.2             -4.9                1           -25010                0        35301.281                0         30621584                0
              2.3             -4.9                1       -9448.0059                0         17923.35                0         30006300                0
              2.4             -4.9                1         -5453.71                0        1208.8657                0         29312028                0
              2.5             -4.9                1        -11856.79                0       -16952.506                0         28536640                0
              2.6             -4.9                1       -13958.762                0       -27758.781                0         27681562                0
              2.7             -4.9                1        -9822.791                0       -26989.381                0         26729232                0
              2.8             -4.9                1        80.765137                0       -7942.9619                0         25669042                0
              2.9             -4.9                1       -2622.2651                0         1136.428                0         24529404                0
                3             -4.9                1        -7155.499                0        4888.7031                0         23277308                0
              3.1             -4.9                1       -9168.5879                0        1653.0225                0         21872548                0
              3.2             -4.9                1       -4806.2476                0        1924.2657                0         20436460                0
              3.3             -4.9                1        550.60449                0        1605.1376                0         18964684                0
              3.4             -4.9                1        -1177.834                0       -7405.7656                0         17466662                0
              3.5             -4.9                1        2360.8345                0       -16759.238                0         15961107                0
              3.6             -4.9                1        11166.592                0       -26455.291                0         14448012                0
              3.7             -4.9                1        12871.052                0       -18393.262                0         12859025                0
              3.8             -4.9                1        7362.9561                0       -6611.1934                0         11285864                0
              3.9             -4.9                1        1409.9851                0       -1566.8291                0          9774968                0
                4             -4.9                1       -4987.8262                0       -3260.1875                0        8326341.5                0
              4.1             -4.9                1       -10249.509                0        18669.645                0          7023557                0
              4.2             -4.9                1       -12066.477                0        27398.455                0        5789719.5                0
              4.3             -4.9                1       -10419.033                0          19317.5                0          4616095                0
              4.4             -4.9                1       -4660.0708                0       -5292.7461                0        3502523.2                0
              4.5             -4.9                1       -6734.9116                0       -13070.856                0          2542163                0
              4.6             -4.9                1        -5333.457                0       -13970.891                0          1691468                0
              4.7             -4.9                1       -2248.9282                0       -7470.8979                0         950244.5                0
              4.8             -4.9                1       -1964.8014                0        6530.3389                0        344532.78                0
              4.9             -4.9                1       -12865.873                0        13680.389                0       -73120.352                0
                5             -4.9                1       -31211.887                0        7822.7529                0       -322842.31                0
               -5             -4.8                1        21295.324                0        463.13574                0       -674089.44                0
             -4.9             -4.8                1        5199.9453                0         13786.07                0       -443796.94                0
             -4.8             -4.8                1       -3834.0295                0        14460.354                0       -49636.523                0
             -4.7             -4.8                1       -5755.4414                0        1877.6084                0        522107.56                0
             -4.6             -4.8                1       -7472.4116                0       -13603.474                0          1287550                0
             -4.5             -4.8                1       -10872.451                0       -21684.531                0          2162464                0
             -4.4             -4.8                1       -2023.5332                0       -14777.289                0        3096330.2                0
             -4.3             -4.8                1        1157.0079                0       -1494.5593                0          4169036                0
             -4.2             -4.8                1        2228.8826                0        8437.1348                0        5371443.5                0
             -4.1             -4.8                1        2706.4482                0        16978.266                0          6617897                0
               -4             -4.8                1       -280.39111                0        8709.6953                0          7924568                0
             -3.9             -4.8                1       -5416.8105                0        2121.3586                0          9325991                0
             -3.8             -4.8                1       -10033.904                0       -1456.3682                0         10811142                0
             -3.7             -4.8                1       -14206.126                0         -11771.8                0         12358555                0
             -3.6             -4.8                1       -4604.3242                0       -11580.362                0         13873934                0
             -3.5             -4.8                1        2026.8428                0        -8971.085                0         15370337                0
             -3.4             -4.8                1         3664.782                0       -1501.2349                0         16834968                0
             -3.3             -4.8                1       -1303.9131                0        8946.1562                0         18275556                0
             -3.2             -4.8                1        1783.1982                0        11487.646                0         19678836                0
             -3.1             -4.8                1        5173.9604                0            10163                0         21018152                0
               -3             -4.8                1        6692.3242                0        856.59912                0         22215298                0
             -2.9             -4.8                1        3601.9277                0       -2600.4531                0         23336884                0
             -2.8             -4.8                1        609.92383                0        -7343.248                0         24374630                0
             -2.7             -4.8                1        8491.3379                0       -22356.883                0         25302952                0
             -2.6             -4.8                1        13316.566                0       -22070.012                0         26142344                0
             -2.5             -4.8                1        15085.588                0       -6482.6367                0         26892808                0
             -2.4             -4.8                1        8127.3867                0        20138.812                0         27554762                0
             -2.3             -4.8                1        14216.244                0        46253.172                0         28125408                0
             -2.2             -4.8                1        29243.664                0        61103.742                0         28558978                0
             -2.1             -4.8                1        22920.434                0        37115.586                0         28724028                0
               -2             -4.8                1        14687.054                0        19083.729                0         28789012                0
             -1.9             -4.8                1        4543.4995                0        7008.0933                0         28753920                0
             -1.8             -4.8                1       -2817.5398                0         1123.793                0         28638928                0
             -1.7             -4.8                1       -5021.9121                0        4830.2271                0         28473308                0
             -1.6             -4.8                1       -2463.9092                0        18412.551                0         28257142                0
             -1.5             -4.8                1        6490.5986                0        37183.879                0         28001478                0
             -1.4             -4.8                1        22883.578                0        58032.309                0         27706066                0
             -1.3             -4.8                1        42332.465                0        82705.109                0         27405830                0
             -1.2             -4.8                1        30789.273                0        66019.469                0         26892752                0
             -1.1             -4.8                1        15970.442                0        39766.211                0         26331038                0
               -1             -4.8                1        5593.3257                0        13802.336                0         25771368                0
             -0.9             -4.8                1        6155.7646                0       -8553.0293                0         25240990                0
             -0.8             -4.8                1        13080.047                0       -20975.602                0         24791212                0
             -0.7             -4.8                1        14210.964                0       -26092.625                0         24400214                0
             -0.6             -4.8                1        9340.0293                0        -23540.73                0         24066430                0
             -0.5             -4.8                1       -9545.3828                0       -1098.1909                0         23716780                0
             -0.4             -4.8                1        2920.6304                0        11954.115                0         23462664                0
             -0.3             -4.8                1         16218.46                0        12544.527                0         23225424                0
             -0.2             -4.8                1        21984.578                0        4999.2578                0         22968464                0
             -0.1             -4.8                1        20026.574                0       -1491.4707                0         22786000                0
                0             -4.8                1       -10344.445                0       -6927.6572                0         22678034                0
              0.1             -4.8                1       -20026.574                0       -1491.4707                0         22786000                0
              0.2             -4.8                1       -21984.578                0        4999.2578                0         22968464                0
              0.3             -4.8                1        -16218.46                0        12544.527                0         23225424                0
              0.4             -4.8                1       -2920.6304                0        11954.115                0         23462664                0
              0.5             -4.8                1        9545.3828                0       -1098.1909                0         23716780                0
              0.6             -4.8                1       -9340.0293                0        -23540.73                0         24066430                0
              0.7             -4.8                1       -14210.964                0       -26092.625                0         24400214                0
              0.8             -4.8                1       -13080.047                0       -20975.602                0         24791212                0
              0.9             -4.8                1       -6155.7646                0       -8553.0293                0         25240990                0
                1             -4.8                1       -5593.3257                0        13802.336                0         25771368                0
              1.1             -4.8                1       -15970.442                0        39766.211                0         26331038                0
              1.2             -4.8                1       -30789.273                0        66019.469                0         26892752                0
              1.3             -4.8                1       -42332.465                0        82705.109                0         27405830                0
              1.4             -4.8                1       -22883.578                0        58032.309                0         27706066                0
              1.5             -4.8                1       -6490.5986                0        37183.879                0         28001478                0
              1.6             -4.8                1        2463.9092                0        18412.551                0         28257142                0
              1.7             -4.8                1        5021.9121                0        4830.2271                0         28473308                0
              1.8             -4.8                1        2817.5398                0         1123.793                0         28638928                0
              1.9             -4.8                1       -4543.4995                0        7008.0933                0         28753920                0
                2             -4.8                1       -14687.054                0        19083.729                0         28789012                0
              2.1             -4.8                1       -22920.434                0        37115.586                0         28724028                0
              2.2             -4.8                1       -29243.664                0        61103.742                0         28558978                0
              2.3             -4.8                1       -14216.244                0        46253.172                0         28125408                0
              2.4             -4.8                1       -8127.3867                0        20138.812                0         27554762                0
              2.5             -4.8                1       -15085.588                0       -6482.6367                0         26892808                0
              2.6             -4.8                1       -13316.566                0       -22070.012                0         26142344                0
              2.7             -4.8                1       -8491.3379                0       -22356.883                0         25302952                0
              2.8             -4.8                1       -609.92383                0        -7343.248                0         24374630                0
              2.9             -4.8                1       -3601.9277                0       -2600.4531                0         23336884                0
                3             -4.8                1       -6692.3242                0        856.59912                0         22215298                0
              3.1             -4.8                1       -5173.9604                0            10163                0         21018152                0
              3.2             -4.8                1       -1783.1982                0        11487.646                0         19678836                0
              3.3             -4.8                1        1303.9131                0        8946.1562                0         18275556                0
              3.4             -4.8                1        -3664.782                0       -1501.2349                0         16834968                0
              3.5             -4.8                1       -2026.8428                0        -8971.085                0         15370337                0
              3.6             -4.8                1        4604.3242                0       -11580.362                0         13873934                0
