           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -4.1             -4.3                0        13023.243                0       -15115.891                0         49156728                0
               -4             -4.3                0        4358.1143                0       -1893.9526                0         47969968                0
             -3.9             -4.3                0        9.2995605                0         1888.764                0         46683964                0
             -3.8             -4.3                0       -23.195984                0       -3767.7642                0         45298708                0
             -3.7             -4.3                0        4275.7529                0       -19505.889                0         43812864                0
             -3.6             -4.3                0        3773.0991                0       -11542.144                0         42125652                0
             -3.5             -4.3                0       -1030.6138                0         4663.897                0         40315348                0
             -3.4             -4.3                0        -6171.459                0        9409.9854                0         38417704                0
             -3.3             -4.3                0        -11649.45                0         2696.095                0         36432712                0
             -3.2             -4.3                0       -11386.254                0       -7107.3228                0         34310864                0
             -3.1             -4.3                0       -10374.201                0       -12920.385                0         32114464                0
               -3             -4.3                0       -7246.3257                0       -13938.171                0         29861248                0
             -2.9             -4.3                0        1098.5308                0       -7332.3115                0         27554396                0
             -2.8             -4.3                0        4053.4841                0        851.57214                0         25186094                0
             -2.7             -4.3                0       -2333.8508                0        3071.7759                0         22758076                0
             -2.6             -4.3                0       -5438.2764                0        8663.9561                0         20312520                0
             -2.5             -4.3                0         -5556.54                0        6580.5059                0         17809938                0
             -2.4             -4.3                0       -7355.0913                0        3487.8403                0         15288484                0
             -2.3             -4.3                0       -7661.9268                0        -3117.198                0         12749895                0
             -2.2             -4.3                0       -6130.1699                0       -9183.6914                0         10220872                0
             -2.1             -4.3                0       -5789.3716                0       -9275.7686                0        7721231.5                0
               -2             -4.3                0       -4168.3584                0       -5413.9355                0          5253380                0
             -1.9             -4.3                0        640.74554                0        1234.3381                0        2804028.5                0
             -1.8             -4.3                0        2637.8604                0       -20.429077                0        438907.88                0
             -1.7             -4.3                0        2535.1836                0       -1982.3865                0       -1854168.4                0
             -1.6             -4.3                0        2053.4993                0        -1341.781                0       -4104139.5                0
             -1.5             -4.3                0         1955.922                0        2103.3779                0         -6313704                0
             -1.4             -4.3                0        1466.8082                0        7494.0312                0         -8443298                0
             -1.3             -4.3                0        7746.8018                0         22718.82                0        -10444674                0
             -1.2             -4.3                0        20069.795                0        37170.418                0        -12333272                0
             -1.1             -4.3                0        20267.828                0        28768.258                0        -14078938                0
               -1             -4.3                0        19840.398                0        13559.139                0        -15715332                0
             -0.9             -4.3                0        15195.327                0        1624.9984                0        -17204108                0
             -0.8             -4.3                0        5475.4956                0       -714.80273                0        -18518096                0
             -0.7             -4.3                0        121.40656                0       -1520.4708                0        -19715174                0
             -0.6             -4.3                0       -3143.1748                0       -1467.1462                0        -20806848                0
             -0.5             -4.3                0        3388.0239                0        752.67859                0        -21776928                0
             -0.4             -4.3                0       -1423.0129                0        163.26617                0        -22514450                0
             -0.3             -4.3                0       -4549.6768                0       -1211.3314                0        -23066064                0
             -0.2             -4.3                0        1714.7592                0       -1658.8785                0        -23477460                0
             -0.1             -4.3                0        16465.285                0       -1110.8105                0        -23755290                0
                0             -4.3                0       -40934.613                0        726.59393                0        -23897972                0
              0.1             -4.3                0       -16465.285                0       -1110.8105                0        -23755290                0
              0.2             -4.3                0       -1714.7592                0       -1658.8785                0        -23477460                0
              0.3             -4.3                0        4549.6768                0       -1211.3314                0        -23066064                0
              0.4             -4.3                0        1423.0129                0        163.26617                0        -22514450                0
              0.5             -4.3                0       -3388.0239                0        752.67859                0        -21776928                0
              0.6             -4.3                0        3143.1748                0       -1467.1462                0        -20806848                0
              0.7             -4.3                0       -121.40656                0       -1520.4708                0        -19715174                0
              0.8             -4.3                0       -5475.4956                0       -714.80273                0        -18518096                0
              0.9             -4.3                0       -15195.327                0        1624.9984                0        -17204108                0
                1             -4.3                0       -19840.398                0        13559.139                0        -15715332                0
              1.1             -4.3                0       -20267.828                0        28768.258                0        -14078938                0
              1.2             -4.3                0       -20069.795                0        37170.418                0        -12333272                0
              1.3             -4.3                0       -7746.8018                0         22718.82                0        -10444674                0
              1.4             -4.3                0       -1466.8082                0        7494.0312                0         -8443298                0
              1.5             -4.3                0        -1955.922                0        2103.3779                0         -6313704                0
              1.6             -4.3                0       -2053.4993                0        -1341.781                0       -4104139.5                0
              1.7             -4.3                0       -2535.1836                0       -1982.3865                0       -1854168.4                0
              1.8             -4.3                0       -2637.8604                0       -20.429077                0        438907.88                0
              1.9             -4.3                0       -640.74554                0        1234.3381                0        2804028.5                0
                2             -4.3                0        4168.3584                0       -5413.9355                0          5253380                0
              2.1             -4.3                0        5789.3716                0       -9275.7686                0        7721231.5                0
              2.2             -4.3                0        6130.1699                0       -9183.6914                0         10220872                0
              2.3             -4.3                0        7661.9268                0        -3117.198                0         12749895                0
              2.4             -4.3                0        7355.0913                0        3487.8403                0         15288484                0
              2.5             -4.3                0          5556.54                0        6580.5059                0         17809938                0
              2.6             -4.3                0        5438.2764                0        8663.9561                0         20312520                0
              2.7             -4.3                0        2333.8508                0        3071.7759                0         22758076                0
              2.8             -4.3                0       -4053.4841                0        851.57214                0         25186094                0
              2.9             -4.3                0       -1098.5308                0       -7332.3115                0         27554396                0
                3             -4.3                0        7246.3257                0       -13938.171                0         29861248                0
              3.1             -4.3                0        10374.201                0       -12920.385                0         32114464                0
              3.2             -4.3                0        11386.254                0       -7107.3228                0         34310864                0
              3.3             -4.3                0         11649.45                0         2696.095                0         36432712                0
              3.4             -4.3                0         6171.459                0        9409.9854                0         38417704                0
              3.5             -4.3                0        1030.6138                0         4663.897                0         40315348                0
              3.6             -4.3                0       -3773.0991                0       -11542.144                0         42125652                0
              3.7             -4.3                0       -4275.7529                0       -19505.889                0         43812864                0
              3.8             -4.3                0        23.195984                0       -3767.7642                0         45298708                0
              3.9             -4.3                0       -9.2995605                0         1888.764                0         46683964                0
                4             -4.3                0       -4358.1143                0       -1893.9526                0         47969968                0
              4.1             -4.3                0       -13023.243                0       -15115.891                0         49156728                0
              4.2             -4.3                0       -13660.167                0       -8948.4268                0         50126216                0
              4.3             -4.3                0       -6820.7407                0        3518.0935                0         50951708                0
              4.4             -4.3                0       -2076.6401                0         6548.771                0         51631408                0
              4.5             -4.3                0        6095.1875                0          8081.54                0         52208996                0
              4.6             -4.3                0        8934.4854                0        19932.574                0         52658300                0
              4.7             -4.3                0        4252.0225                0        28806.471                0         52962472                0
              4.8             -4.3                0       -10798.241                0        14833.651                0         53037440                0
              4.9             -4.3                0       -873.78223                0        2886.3135                0         53006812                0
                5             -4.3                0        14615.838                0       -9327.8047                0         52837600                0
               -5             -4.2                0       -22822.967                0       -21592.305                0         51640088                0
             -4.9             -4.2                0       -17584.174                0       -6322.8989                0         51795424                0
             -4.8             -4.2                0       -1167.9448                0        2058.8923                0         51857884                0
             -4.7             -4.2                0       -8474.9512                0          9178.96                0         51830272                0
             -4.6             -4.2                0       -21269.463                0         15825.39                0         51660468                0
             -4.5             -4.2                0       -29045.447                0        20822.402                0         51340584                0
             -4.4             -4.2                0       -21480.723                0        10669.426                0         50813320                0
             -4.3             -4.2                0       -3872.0957                0        6142.5684                0         50117588                0
             -4.2             -4.2                0        12822.226                0       -3285.2944                0         49299960                0
             -4.1             -4.2                0        17692.777                0       -10225.836                0         48404692                0
               -4             -4.2                0        8748.9756                0       -1333.0566                0         47307336                0
             -3.9             -4.2                0        1358.6113                0         4270.207                0         46070472                0
             -3.8             -4.2                0        -1715.439                0        434.22754                0         44734344                0
             -3.7             -4.2                0       -527.33136                0       -11711.141                0         43296984                0
             -3.6             -4.2                0       -279.72742                0       -5313.1074                0         41718280                0
             -3.5             -4.2                0       -4314.0488                0        7182.5464                0         40038632                0
             -3.4             -4.2                0       -8890.8164                0        12546.449                0         38223156                0
             -3.3             -4.2                0       -14224.495                0        3675.7739                0         36298968                0
             -3.2             -4.2                0       -13649.078                0        -8456.625                0         34233568                0
             -3.1             -4.2                0       -6332.4487                0       -13508.499                0         32100028                0
               -3             -4.2                0        1283.1592                0       -12848.992                0         29914536                0
             -2.9             -4.2                0        6964.1309                0       -7412.0664                0         27677070                0
             -2.8             -4.2                0        7909.1094                0        -1006.866                0         25378018                0
             -2.7             -4.2                0        1528.3188                0       -2445.6572                0         23018818                0
             -2.6             -4.2                0        -1569.562                0       -512.48047                0         20642080                0
             -2.5             -4.2                0       -1384.5166                0        4792.6514                0         18247818                0
             -2.4             -4.2                0        1525.4546                0        11894.806                0         15831133                0
             -2.3             -4.2                0        919.76221                0        3309.3354                0         13348559                0
             -2.2             -4.2                0       -4036.8601                0        -2043.207                0         10896334                0
             -2.1             -4.2                0       -5976.5293                0       -4510.4131                0          8463321                0
               -2             -4.2                0       -4728.1064                0        -4191.187                0        6048814.5                0
             -1.9             -4.2                0       -291.59372                0       -1085.5237                0          3652808                0
             -1.8             -4.2                0        4380.8779                0        137.10126                0        1337452.8                0
             -1.7             -4.2                0        7578.2061                0        1886.2871                0       -906591.94                0
             -1.6             -4.2                0        9528.2227                0        4997.9175                0       -3088343.5                0
             -1.5             -4.2                0        10230.918                0        9471.9932                0       -5207801.5                0
             -1.4             -4.2                0        10691.295                0        18875.574                0         -7286834                0
             -1.3             -4.2                0        11467.383                0        28870.549                0         -9227652                0
             -1.2             -4.2                0        7628.2891                0        25434.131                0        -11042475                0
             -1.1             -4.2                0        5773.3477                0        18514.846                0        -12753433                0
               -1             -4.2                0        5902.5615                0        8112.7002                0        -14360526                0
             -0.9             -4.2                0        2993.0603                0       -683.23022                0        -15820424                0
             -0.8             -4.2                0       -3329.0425                0       -2237.5823                0        -17106138                0
             -0.7             -4.2                0       -5285.3999                0       -2257.8003                0        -18274936                0
             -0.6             -4.2                0       -2876.0159                0       -743.88617                0        -19326820                0
             -0.5             -4.2                0        4575.7876                0        2338.0903                0        -20265932                0
             -0.4             -4.2                0       -802.85193                0        1520.9702                0        -20988674                0
             -0.3             -4.2                0       -5980.0811                0       -781.17828                0        -21532874                0
             -0.2             -4.2                0       -1438.5039                0       -1793.9897                0        -21941928                0
             -0.1             -4.2                0        12821.877                0       -1517.4653                0        -22215840                0
                0             -4.2                0       -36801.059                0         48.39592                0        -22354604                0
              0.1             -4.2                0       -12821.877                0       -1517.4653                0        -22215840                0
              0.2             -4.2                0        1438.5039                0       -1793.9897                0        -21941928                0
              0.3             -4.2                0        5980.0811                0       -781.17828                0        -21532874                0
              0.4             -4.2                0        802.85193                0        1520.9702                0        -20988674                0
              0.5             -4.2                0       -4575.7876                0        2338.0903                0        -20265932                0
              0.6             -4.2                0        2876.0159                0       -743.88617                0        -19326820                0
              0.7             -4.2                0        5285.3999                0       -2257.8003                0        -18274936                0
              0.8             -4.2                0        3329.0425                0       -2237.5823                0        -17106138                0
              0.9             -4.2                0       -2993.0603                0       -683.23022                0        -15820424                0
                1             -4.2                0       -5902.5615                0        8112.7002                0        -14360526                0
              1.1             -4.2                0       -5773.3477                0        18514.846                0        -12753433                0
              1.2             -4.2                0       -7628.2891                0        25434.131                0        -11042475                0
              1.3             -4.2                0       -11467.383                0        28870.549                0         -9227652                0
              1.4             -4.2                0       -10691.295                0        18875.574                0         -7286834                0
              1.5             -4.2                0       -10230.918                0        9471.9932                0       -5207801.5                0
              1.6             -4.2                0       -9528.2227                0        4997.9175                0       -3088343.5                0
              1.7             -4.2                0       -7578.2061                0        1886.2871                0       -906591.94                0
              1.8             -4.2                0       -4380.8779                0        137.10126                0        1337452.8                0
              1.9             -4.2                0        291.59372                0       -1085.5237                0          3652808                0
                2             -4.2                0        4728.1064                0        -4191.187                0        6048814.5                0
              2.1             -4.2                0        5976.5293                0       -4510.4131                0          8463321                0
              2.2             -4.2                0        4036.8601                0        -2043.207                0         10896334                0
              2.3             -4.2                0       -919.76221                0        3309.3354                0         13348559                0
              2.4             -4.2                0       -1525.4546                0        11894.806                0         15831133                0
              2.5             -4.2                0        1384.5166                0        4792.6514                0         18247818                0
              2.6             -4.2                0         1569.562                0       -512.48047                0         20642080                0
              2.7             -4.2                0       -1528.3188                0       -2445.6572                0         23018818                0
              2.8             -4.2                0       -7909.1094                0        -1006.866                0         25378018                0
              2.9             -4.2                0       -6964.1309                0       -7412.0664                0         27677070                0
                3             -4.2                0       -1283.1592                0       -12848.992                0         29914536                0
              3.1             -4.2                0        6332.4487                0       -13508.499                0         32100028                0
              3.2             -4.2                0        13649.078                0        -8456.625                0         34233568                0
              3.3             -4.2                0        14224.495                0        3675.7739                0         36298968                0
              3.4             -4.2                0        8890.8164                0        12546.449                0         38223156                0
              3.5             -4.2                0        4314.0488                0        7182.5464                0         40038632                0
              3.6             -4.2                0        279.72742                0       -5313.1074                0         41718280                0
              3.7             -4.2                0        527.33136                0       -11711.141                0         43296984                0
              3.8             -4.2                0         1715.439                0        434.22754                0         44734344                0
              3.9             -4.2                0       -1358.6113                0         4270.207                0         46070472                0
                4             -4.2                0       -8748.9756                0       -1333.0566                0         47307336                0
              4.1             -4.2                0       -17692.777                0       -10225.836                0         48404692                0
              4.2             -4.2                0       -12822.226                0       -3285.2944                0         49299960                0
              4.3             -4.2                0        3872.0957                0        6142.5684                0         50117588                0
              4.4             -4.2                0        21480.723                0        10669.426                0         50813320                0
              4.5             -4.2                0        29045.447                0        20822.402                0         51340584                0
              4.6             -4.2                0        21269.463                0         15825.39                0         51660468                0
              4.7             -4.2                0        8474.9512                0          9178.96                0         51830272                0
              4.8             -4.2                0        1167.9448                0        2058.8923                0         51857884                0
              4.9             -4.2                0        17584.174                0       -6322.8989                0         51795424                0
                5             -4.2                0        22822.967                0       -21592.305                0         51640088                0
               -5             -4.1                0       -10917.033                0       -24245.316                0         50258320                0
             -4.9             -4.1                0       -17503.697                0       -9480.2686                0         50460568                0
             -4.8             -4.1                0       -12912.916                0       -1602.8403                0         50569932                0
             -4.7             -4.1                0       -2905.8711                0       -42.185974                0         50585628                0
             -4.6             -4.1                0       -18463.217                0        927.40234                0         50471060                0
             -4.5             -4.1                0       -29002.039                0        247.55859                0         50206416                0
             -4.4             -4.1                0       -29479.996                0       -927.23486                0         49768608                0
             -4.3             -4.1                0       -10437.896                0       -3105.2798                0         49140752                0
             -4.2             -4.1                0        10243.988                0       -7125.7515                0         48364852                0
             -4.1             -4.1                0        19102.084                0       -8658.9307                0         47511308                0
               -4             -4.1                0        14450.043                0       -4429.5635                0         46533608                0
             -3.9             -4.1                0        4018.1465                0        2994.2371                0         45345876                0
             -3.8             -4.1                0       -2097.4465                0        978.79858                0         44058888                0
             -3.7             -4.1                0       -3307.2017                0        1487.3263                0         42659824                0
             -3.6             -4.1                0       -1500.6569                0        469.45483                0         41156552                0
             -3.5             -4.1                0       -7491.0776                0       -6587.2471                0         39543028                0
             -3.4             -4.1                0        -12797.38                0       -9757.5674                0         37836644                0
             -3.3             -4.1                0       -15221.919                0       -44.961422                0         36036816                0
             -3.2             -4.1                0        -7089.916                0       -3887.1714                0         34070716                0
             -3.1             -4.1                0       -203.52515                0       -9174.0273                0         32006580                0
               -3             -4.1                0        4748.2109                0       -9683.4463                0         29890474                0
             -2.9             -4.1                0        7765.3076                0       -5415.4473                0         27722394                0
             -2.8             -4.1                0        6700.3184                0       -788.92395                0         25492590                0
             -2.7             -4.1                0        326.07092                0       -5886.6924                0         23202210                0
             -2.6             -4.1                0       -2765.2627                0        -7612.502                0         20894292                0
             -2.5             -4.1                0       -2573.6736                0       -5966.3462                0         18568848                0
             -2.4             -4.1                0        1761.5356                0        2401.7341                0         16232288                0
             -2.3             -4.1                0        543.84827                0        11692.643                0         13889439                0
             -2.2             -4.1                0       -5868.9292                0         11908.44                0         11532771                0
             -2.1             -4.1                0       -8181.1885                0        5898.6367                0          9153102                0
               -2             -4.1                0       -7305.3545                0        2675.2761                0        6791940.5                0
             -1.9             -4.1                0       -3241.4292                0        2238.3447                0          4449278                0
             -1.8             -4.1                0        4106.3823                0        5938.3477                0        2183688.8                0
             -1.7             -4.1                0        10603.706                0        11398.669                0         -11324.5                0
             -1.6             -4.1                0        15853.714                0        18221.426                0       -2144044.5                0
             -1.5             -4.1                0        16370.313                0        21774.551                0         -4205395                0
             -1.4             -4.1                0        4404.3564                0        13109.415                0         -6169019                0
             -1.3             -4.1                0        2532.4524                0        11129.081                0       -8004300.5                0
             -1.2             -4.1                0       -722.94855                0        12470.394                0         -9789485                0
             -1.1             -4.1                0         -2021.25                0        10358.055                0        -11471142                0
               -1             -4.1                0       -1335.3911                0        4762.8584                0        -13048934                0
             -0.9             -4.1                0       -2509.3269                0       -894.87695                0        -14479956                0
             -0.8             -4.1                0       -5433.7153                0       -1663.7831                0        -15737392                0
             -0.7             -4.1                0       -3992.3604                0       -898.55566                0        -16877912                0
             -0.6             -4.1                0         1814.738                0        1400.8051                0        -17901520                0
             -0.5             -4.1                0        5415.8936                0        2184.0269                0        -18811704                0
             -0.4             -4.1                0       -720.96979                0        1656.8369                0        -19502552                0
             -0.3             -4.1                0       -4737.3262                0        154.76271                0        -20034462                0
             -0.2             -4.1                0        -685.8916                0       -1129.5909                0        -20439600                0
             -0.1             -4.1                0        13084.346                0       -1124.6085                0        -20709594                0
                0             -4.1                0       -36573.387                0        169.71075                0        -20844440                0
              0.1             -4.1                0       -13084.346                0       -1124.6085                0        -20709594                0
              0.2             -4.1                0         685.8916                0       -1129.5909                0        -20439600                0
              0.3             -4.1                0        4737.3262                0        154.76271                0        -20034462                0
              0.4             -4.1                0        720.96979                0        1656.8369                0        -19502552                0
              0.5             -4.1                0       -5415.8936                0        2184.0269                0        -18811704                0
              0.6             -4.1                0        -1814.738                0        1400.8051                0        -17901520                0
              0.7             -4.1                0        3992.3604                0       -898.55566                0        -16877912                0
              0.8             -4.1                0        5433.7153                0       -1663.7831                0        -15737392                0
              0.9             -4.1                0        2509.3269                0       -894.87695                0        -14479956                0
                1             -4.1                0        1335.3911                0        4762.8584                0        -13048934                0
              1.1             -4.1                0          2021.25                0        10358.055                0        -11471142                0
              1.2             -4.1                0        722.94855                0        12470.394                0         -9789485                0
              1.3             -4.1                0       -2532.4524                0        11129.081                0       -8004300.5                0
              1.4             -4.1                0       -4404.3564                0        13109.415                0         -6169019                0
              1.5             -4.1                0       -16370.313                0        21774.551                0         -4205395                0
              1.6             -4.1                0       -15853.714                0        18221.426                0       -2144044.5                0
              1.7             -4.1                0       -10603.706                0        11398.669                0         -11324.5                0
              1.8             -4.1                0       -4106.3823                0        5938.3477                0        2183688.8                0
              1.9             -4.1                0        3241.4292                0        2238.3447                0          4449278                0
                2             -4.1                0        7305.3545                0        2675.2761                0        6791940.5                0
              2.1             -4.1                0        8181.1885                0        5898.6367                0          9153102                0
              2.2             -4.1                0        5868.9292                0         11908.44                0         11532771                0
              2.3             -4.1                0       -543.84827                0        11692.643                0         13889439                0
              2.4             -4.1                0       -1761.5356                0        2401.7341                0         16232288                0
              2.5             -4.1                0        2573.6736                0       -5966.3462                0         18568848                0
              2.6             -4.1                0        2765.2627                0        -7612.502                0         20894292                0
              2.7             -4.1                0       -326.07092                0       -5886.6924                0         23202210                0
              2.8             -4.1                0       -6700.3184                0       -788.92395                0         25492590                0
              2.9             -4.1                0       -7765.3076                0       -5415.4473                0         27722394                0
                3             -4.1                0       -4748.2109                0       -9683.4463                0         29890474                0
              3.1             -4.1                0        203.52515                0       -9174.0273                0         32006580                0
              3.2             -4.1                0         7089.916                0       -3887.1714                0         34070716                0
              3.3             -4.1                0        15221.919                0       -44.961422                0         36036816                0
              3.4             -4.1                0         12797.38                0       -9757.5674                0         37836644                0
              3.5             -4.1                0        7491.0776                0       -6587.2471                0         39543028                0
              3.6             -4.1                0        1500.6569                0        469.45483                0         41156552                0
              3.7             -4.1                0        3307.2017                0        1487.3263                0         42659824                0
              3.8             -4.1                0        2097.4465                0        978.79858                0         44058888                0
              3.9             -4.1                0       -4018.1465                0        2994.2371                0         45345876                0
                4             -4.1                0       -14450.043                0       -4429.5635                0         46533608                0
              4.1             -4.1                0       -19102.084                0       -8658.9307                0         47511308                0
              4.2             -4.1                0       -10243.988                0       -7125.7515                0         48364852                0
              4.3             -4.1                0        10437.896                0       -3105.2798                0         49140752                0
              4.4             -4.1                0        29479.996                0       -927.23486                0         49768608                0
              4.5             -4.1                0        29002.039                0        247.55859                0         50206416                0
              4.6             -4.1                0        18463.217                0        927.40234                0         50471060                0
              4.7             -4.1                0        2905.8711                0       -42.185974                0         50585628                0
