           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
                4               -4                0                0        69705.039                0       -69831.273                0        14.987975
              4.1               -4                0                0        69731.727                0       -68301.156                0        10.718629
              4.2               -4                0                0        69708.328                0       -66708.312                0        9.6145067
              4.3               -4                0                0        69575.797                0       -64996.113                0        9.8599062
              4.4               -4                0                0        69456.047                0        -63228.41                0        7.5204186
              4.5               -4                0                0        69344.156                0       -61342.082                0        2.9124486
              4.6               -4                0                0        69236.109                0       -59172.258                0       -3.4030724
              4.7               -4                0                0        69098.883                0       -56842.594                0       -5.9612589
              4.8               -4                0                0        68918.297                0       -54357.434                0       -1.1140352
              4.9               -4                0                0        68729.727                0       -51836.398                0        4.5722823
                5               -4                0                0        68428.945                0        -49266.27                0         7.750288
               -5             -3.9                0                0         69376.18                0        49032.625                0       -2.6377649
             -4.9             -3.9                0                0        69679.812                0        51575.527                0       -5.7460203
             -4.8             -3.9                0                0        69994.508                0        54110.766                0       -1.0702997
             -4.7             -3.9                0                0        70320.227                0        56638.344                0        11.389477
             -4.6             -3.9                0                0        70547.891                0        59101.398                0        20.461243
             -4.5             -3.9                0                0        70620.797                0        61212.914                0        10.617222
             -4.4             -3.9                0                0        70698.953                0        63047.629                0        1.8482555
             -4.3             -3.9                0                0        70789.898                0        64826.832                0       -4.3358355
             -4.2             -3.9                0                0        70893.617                0        66550.531                0       -7.9350576
             -4.1             -3.9                0                0        71010.117                0        68218.734                0       -8.9493771
               -4             -3.9                0                0        71112.969                0        69816.906                0       -8.2692451
             -3.9             -3.9                0                0          71077.5                0        71164.664                0      -0.12851334
             -3.8             -3.9                0                0        70999.852                0          72136.5                0       -7.2439833
             -3.7             -3.9                0                0        70956.617                0        72959.797                0       -14.337481
             -3.6             -3.9                0                0        70900.062                0        73698.336                0       -5.1734467
             -3.5             -3.9                0                0         70812.18                0         74304.07                0         5.673183
             -3.4             -3.9                0                0        70638.484                0        74737.242                0         7.415679
             -3.3             -3.9                0                0        70479.172                0        75114.359                0       0.34925318
             -3.2             -3.9                0                0        70402.055                0        74980.984                0       -6.2133818
             -3.1             -3.9                0                0        70348.156                0        74761.336                0       -7.9237475
               -3             -3.9                0                0         70312.18                0        74492.094                0       -5.0307789
             -2.9             -3.9                0                0        70294.117                0        74173.273                0        2.4655142
             -2.8             -3.9                0                0        70193.016                0        73632.531                0         8.766715
             -2.7             -3.9                0                0        69878.984                0        72590.188                0        4.2665734
             -2.6             -3.9                0                0        69588.867                0         71502.82                0        1.1745441
             -2.5             -3.9                0                0        69322.664                0        70370.445                0       -0.5093537
             -2.4             -3.9                0                0        69080.375                0        69193.047                0      -0.78513229
             -2.3             -3.9                0                0        68899.469                0        67688.297                0       -1.7703404
             -2.2             -3.9                0                0        68776.281                0        65900.703                0       -2.5539207
             -2.1             -3.9                0                0         68679.07                0        64074.867                0       -1.1275339
               -2             -3.9                0                0        68607.836                0        62210.805                0        2.5088072
             -1.9             -3.9                0                0        68558.281                0        60307.156                0        8.6406279
             -1.8             -3.9                0                0        68263.266                0        57861.578                0        13.151012
             -1.7             -3.9                0                0        67959.062                0        55306.062                0        10.988926
             -1.6             -3.9                0                0        67690.766                0        52735.176                0        8.7545395
             -1.5             -3.9                0                0        67458.414                0        50148.922                0        6.4478598
             -1.4             -3.9                0                0        67269.789                0         47496.09                0        3.5920787
             -1.3             -3.9                0                0        67171.094                0        44458.824                0      -0.99159074
             -1.2             -3.9                0                0        67104.953                0        41402.613                0       -2.5080626
             -1.1             -3.9                0                0        67071.359                0        38327.449                0      -0.95733798
               -1             -3.9                0                0        67070.312                0        35233.332                0        3.6605849
             -0.9             -3.9                0                0        66970.742                0        31987.902                0        6.2193666
             -0.8             -3.9                0                0        66731.695                0        28559.004                0        2.6213927
             -0.7             -3.9                0                0         66527.93                0        25112.248                0       0.31866646
             -0.6             -3.9                0                0        66359.422                0        21647.641                0      -0.68880981
             -0.5             -3.9                0                0        66226.203                0        18165.182                0       -0.4010371
             -0.4             -3.9                0                0        66189.711                0        14574.104                0        4.2028418
             -0.3             -3.9                0                0        66216.516                0        10940.631                0        4.0584354
             -0.2             -3.9                0                0        66281.656                0        7304.5176                0       -3.3326447
             -0.1             -3.9                0                0        66385.133                0        3665.7661                0         -17.9704
                0             -3.9                0                0        66488.789                0       -19.085621                0         37.41925
              0.1             -3.9                0                0        66385.133                0       -3665.7661                0          17.9704
              0.2             -3.9                0                0        66281.656                0       -7304.5176                0        3.3326447
              0.3             -3.9                0                0        66216.516                0       -10940.631                0       -4.0584354
              0.4             -3.9                0                0        66189.711                0       -14574.104                0       -4.2028418
              0.5             -3.9                0                0        66226.203                0       -18165.182                0        0.4010371
              0.6             -3.9                0                0        66359.422                0       -21647.641                0       0.68880981
              0.7             -3.9                0                0         66527.93                0       -25112.248                0      -0.31866646
              0.8             -3.9                0                0        66731.695                0       -28559.004                0       -2.6213927
              0.9             -3.9                0                0        66970.742                0       -31987.902                0       -6.2193666
                1             -3.9                0                0        67070.312                0       -35233.332                0       -3.6605849
              1.1             -3.9                0                0        67071.359                0       -38327.449                0       0.95733798
              1.2             -3.9                0                0        67104.953                0       -41402.613                0        2.5080626
              1.3             -3.9                0                0        67171.094                0       -44458.824                0       0.99159074
              1.4             -3.9                0                0        67269.789                0        -47496.09                0       -3.5920787
              1.5             -3.9                0                0        67458.414                0       -50148.922                0       -6.4478598
              1.6             -3.9                0                0        67690.766                0       -52735.176                0       -8.7545395
              1.7             -3.9                0                0        67959.062                0       -55306.062                0       -10.988926
              1.8             -3.9                0                0        68263.266                0       -57861.578                0       -13.151012
              1.9             -3.9                0                0        68558.281                0       -60307.156                0       -8.6406279
                2             -3.9                0                0        68607.836                0       -62210.805                0       -2.5088072
              2.1             -3.9                0                0         68679.07                0       -64074.867                0        1.1275339
              2.2             -3.9                0                0        68776.281                0       -65900.703                0        2.5539207
              2.3             -3.9                0                0        68899.469                0       -67688.297                0        1.7703404
              2.4             -3.9                0                0        69080.375                0       -69193.047                0       0.78513229
              2.5             -3.9                0                0        69322.664                0       -70370.445                0        0.5093537
              2.6             -3.9                0                0        69588.867                0        -71502.82                0       -1.1745441
              2.7             -3.9                0                0        69878.984                0       -72590.188                0       -4.2665734
              2.8             -3.9                0                0        70193.016                0       -73632.531                0        -8.766715
              2.9             -3.9                0                0        70294.117                0       -74173.273                0       -2.4655142
                3             -3.9                0                0         70312.18                0       -74492.094                0        5.0307789
              3.1             -3.9                0                0        70348.156                0       -74761.336                0        7.9237475
              3.2             -3.9                0                0        70402.055                0       -74980.984                0        6.2133818
              3.3             -3.9                0                0        70479.172                0       -75114.359                0      -0.34925318
              3.4             -3.9                0                0        70638.484                0       -74737.242                0        -7.415679
              3.5             -3.9                0                0         70812.18                0        -74304.07                0        -5.673183
              3.6             -3.9                0                0        70900.062                0       -73698.336                0        5.1734467
              3.7             -3.9                0                0        70956.617                0       -72959.797                0        14.337481
              3.8             -3.9                0                0        70999.852                0         -72136.5                0        7.2439833
              3.9             -3.9                0                0          71077.5                0       -71164.664                0       0.12851334
                4             -3.9                0                0        71112.969                0       -69816.906                0        8.2692451
              4.1             -3.9                0                0        71010.117                0       -68218.734                0        8.9493771
              4.2             -3.9                0                0        70893.617                0       -66550.531                0        7.9350576
              4.3             -3.9                0                0        70789.898                0       -64826.832                0        4.3358355
              4.4             -3.9                0                0        70698.953                0       -63047.629                0       -1.8482555
              4.5             -3.9                0                0        70620.797                0       -61212.914                0       -10.617222
              4.6             -3.9                0                0        70547.891                0       -59101.398                0       -20.461243
              4.7             -3.9                0                0        70320.227                0       -56638.344                0       -11.389477
              4.8             -3.9                0                0        69994.508                0       -54110.766                0        1.0702997
              4.9             -3.9                0                0        69679.812                0       -51575.527                0        5.7460203
                5             -3.9                0                0         69376.18                0       -49032.625                0        2.6377649
               -5             -3.8                0                0        70266.234                0        48738.754                0        1.0881867
             -4.9             -3.8                0                0        70576.547                0        51330.289                0       -5.0359702
             -4.8             -3.8                0                0        70894.094                0        53838.297                0       -6.6465259
             -4.7             -3.8                0                0         71222.68                0        56338.656                0      -0.47305632
             -4.6             -3.8                0                0        71501.117                0        58847.949                0        15.622002
             -4.5             -3.8                0                0        71684.469                0        61071.164                0        21.536409
             -4.4             -3.8                0                0        71762.961                0        62911.449                0        11.857493
             -4.3             -3.8                0                0        71852.688                0        64696.648                0        4.4133339
             -4.2             -3.8                0                0        71953.617                0        66426.766                0      -0.79609519
             -4.1             -3.8                0                0        72065.766                0        68101.805                0       -3.7707427
               -4             -3.8                0                0        72189.141                0         69721.75                0       -4.5106359
             -3.9             -3.8                0                0         72323.32                0        71264.164                0        -2.628659
             -3.8             -3.8                0                0        72257.148                0        72149.906                0       -6.0221295
             -3.7             -3.8                0                0        72131.477                0        72943.195                0       -9.7172632
             -3.6             -3.8                0                0        72046.609                0        73681.688                0       -8.8583622
             -3.5             -3.8                0                0        72002.555                0        74365.383                0        -3.445437
             -3.4             -3.8                0                0        71878.609                0        74861.375                0        4.0373383
             -3.3             -3.8                0                0        71706.156                0        75227.078                0        3.7186394
             -3.2             -3.8                0                0        71636.172                0         75077.82                0       -5.2942815
             -3.1             -3.8                0                0        71589.047                0        74852.562                0       -10.059802
               -3             -3.8                0                0        71559.836                0        74577.734                0       -10.221981
             -2.9             -3.8                0                0        71449.117                0         74259.43                0       -2.6351368
             -2.8             -3.8                0                0        71315.258                0        73751.586                0        6.6790032
             -2.7             -3.8                0                0        71247.797                0        72790.547                0        3.8539453
             -2.6             -3.8                0                0         71024.75                0        71715.234                0         1.874985
             -2.5             -3.8                0                0        70762.805                0        70571.969                0        1.3451889
             -2.4             -3.8                0                0        70524.773                0        69383.688                0        2.2235122
             -2.3             -3.8                0                0         70346.25                0        67866.336                0        5.1849766
             -2.2             -3.8                0                0        70223.859                0        66064.664                0        10.752005
             -2.1             -3.8                0                0        70127.453                0        64224.758                0        18.529009
               -2             -3.8                0                0        70004.695                0        62342.398                0        21.820683
             -1.9             -3.8                0                0         69808.75                0        60412.414                0        11.265092
             -1.8             -3.8                0                0          69690.5                0        58020.672                0        4.5665884
             -1.7             -3.8                0                0         69539.07                0        55496.715                0        2.1895335
             -1.6             -3.8                0                0        69271.172                0        52910.277                0        2.6099267
             -1.5             -3.8                0                0        69039.211                0        50308.477                0        2.9580278
             -1.4             -3.8                0                0        68851.594                0        47640.488                0        2.5131571
             -1.3             -3.8                0                0        68758.297                0        44590.906                0       -1.4075758
             -1.2             -3.8                0                0        68697.547                0        41522.379                0       -2.2611086
             -1.1             -3.8                0                0        68669.344                0        38434.895                0     -0.047445655
               -1             -3.8                0                0        68500.305                0        35334.617                0        1.3631792
             -0.9             -3.8                0                0        68387.078                0        32098.777                0        2.8687961
             -0.8             -3.8                0                0        68365.359                0        28687.939                0        1.7239497
             -0.7             -3.8                0                0        68183.422                0        25223.324                0      -0.13611098
             -0.6             -3.8                0                0        68017.008                0        21737.168                0      -0.88016599
             -0.5             -3.8                0                0        67885.875                0         18233.16                0      -0.32897139
             -0.4             -3.8                0                0        67850.719                0        14619.799                0         4.321002
             -0.3             -3.8                0                0        67878.547                0         10963.74                0        4.1328335
             -0.2             -3.8                0                0        67944.695                0         7305.042                0        -3.302011
             -0.1             -3.8                0                0          67945.5                0        3656.0713                0       -12.578768
                0             -3.8                0                0        67883.688                0       -16.899269                0        21.594175
              0.1             -3.8                0                0          67945.5                0       -3656.0713                0        12.578768
              0.2             -3.8                0                0        67944.695                0        -7305.042                0         3.302011
              0.3             -3.8                0                0        67878.547                0        -10963.74                0       -4.1328335
              0.4             -3.8                0                0        67850.719                0       -14619.799                0        -4.321002
              0.5             -3.8                0                0        67885.875                0        -18233.16                0       0.32897139
              0.6             -3.8                0                0        68017.008                0       -21737.168                0       0.88016599
              0.7             -3.8                0                0        68183.422                0       -25223.324                0       0.13611098
              0.8             -3.8                0                0        68365.359                0       -28687.939                0       -1.7239497
              0.9             -3.8                0                0        68387.078                0       -32098.777                0       -2.8687961
                1             -3.8                0                0        68500.305                0       -35334.617                0       -1.3631792
              1.1             -3.8                0                0        68669.344                0       -38434.895                0      0.047445655
              1.2             -3.8                0                0        68697.547                0       -41522.379                0        2.2611086
              1.3             -3.8                0                0        68758.297                0       -44590.906                0        1.4075758
              1.4             -3.8                0                0        68851.594                0       -47640.488                0       -2.5131571
              1.5             -3.8                0                0        69039.211                0       -50308.477                0       -2.9580278
              1.6             -3.8                0                0        69271.172                0       -52910.277                0       -2.6099267
              1.7             -3.8                0                0         69539.07                0       -55496.715                0       -2.1895335
              1.8             -3.8                0                0          69690.5                0       -58020.672                0       -4.5665884
              1.9             -3.8                0                0         69808.75                0       -60412.414                0       -11.265092
                2             -3.8                0                0        70004.695                0       -62342.398                0       -21.820683
              2.1             -3.8                0                0        70127.453                0       -64224.758                0       -18.529009
              2.2             -3.8                0                0        70223.859                0       -66064.664                0       -10.752005
              2.3             -3.8                0                0         70346.25                0       -67866.336                0       -5.1849766
              2.4             -3.8                0                0        70524.773                0       -69383.688                0       -2.2235122
              2.5             -3.8                0                0        70762.805                0       -70571.969                0       -1.3451889
              2.6             -3.8                0                0         71024.75                0       -71715.234                0        -1.874985
              2.7             -3.8                0                0        71247.797                0       -72790.547                0       -3.8539453
              2.8             -3.8                0                0        71315.258                0       -73751.586                0       -6.6790032
              2.9             -3.8                0                0        71449.117                0        -74259.43                0        2.6351368
                3             -3.8                0                0        71559.836                0       -74577.734                0        10.221981
              3.1             -3.8                0                0        71589.047                0       -74852.562                0        10.059802
              3.2             -3.8                0                0        71636.172                0        -75077.82                0        5.2942815
              3.3             -3.8                0                0        71706.156                0       -75227.078                0       -3.7186394
              3.4             -3.8                0                0        71878.609                0       -74861.375                0       -4.0373383
              3.5             -3.8                0                0        72002.555                0       -74365.383                0         3.445437
              3.6             -3.8                0                0        72046.609                0       -73681.688                0        8.8583622
              3.7             -3.8                0                0        72131.477                0       -72943.195                0        9.7172632
              3.8             -3.8                0                0        72257.148                0       -72149.906                0        6.0221295
              3.9             -3.8                0                0         72323.32                0       -71264.164                0         2.628659
                4             -3.8                0                0        72189.141                0        -69721.75                0        4.5106359
              4.1             -3.8                0                0        72065.766                0       -68101.805                0        3.7707427
              4.2             -3.8                0                0        71953.617                0       -66426.766                0       0.79609519
              4.3             -3.8                0                0        71852.688                0       -64696.648                0       -4.4133339
              4.4             -3.8                0                0        71762.961                0       -62911.449                0       -11.857493
              4.5             -3.8                0                0        71684.469                0       -61071.164                0       -21.536409
              4.6             -3.8                0                0        71501.117                0       -58847.949                0       -15.622002
              4.7             -3.8                0                0         71222.68                0       -56338.656                0       0.47305632
              4.8             -3.8                0                0        70894.094                0       -53838.297                0        6.6465259
              4.9             -3.8                0                0        70576.547                0       -51330.289                0        5.0359702
                5             -3.8                0                0        70266.234                0       -48738.754                0       -1.0881867
               -5             -3.7                0                0        71128.047                0        48372.723                0        3.6111073
             -4.9             -3.7                0                0        71419.914                0        51100.691                0        -2.442137
             -4.8             -3.7                0                0         71740.32                0        53581.473                0       -10.338951
             -4.7             -3.7                0                0        71881.562                0        56087.953                0       -5.8111682
             -4.6             -3.7                0                0        72046.172                0        58613.254                0        9.9205675
             -4.5             -3.7                0                0        72311.312                0        60848.891                0        12.865157
             -4.4             -3.7                0                0        72472.602                0        62843.961                0        9.3939877
             -4.3             -3.7                0                0        72555.016                0        64635.156                0        2.8068745
             -4.2             -3.7                0                0        72648.641                0        66371.281                0       -1.5455043
             -4.1             -3.7                0                0        72753.477                0        68052.312                0       -3.6631045
               -4             -3.7                0                0        72869.531                0        69678.266                0       -3.5459514
             -3.9             -3.7                0                0        72993.453                0        71086.789                0       0.58299398
             -3.8             -3.7                0                0        73061.203                0        72163.234                0        1.9537971
             -3.7             -3.7                0                0        73080.812                0        72935.266                0        1.0262699
             -3.6             -3.7                0                0        73130.109                0        73660.148                0        4.4799018
             -3.5             -3.7                0                0        73062.352                0        74343.516                0        1.9059644
             -3.4             -3.7                0                0        73030.789                0        74972.352                0        3.5678167
             -3.3             -3.7                0                0        72866.906                0        75352.617                0         9.273571
             -3.2             -3.7                0                0        72804.859                0        75187.703                0       -2.5908492
             -3.1             -3.7                0                0        72736.445                0        74957.789                0       -9.7632141
               -3             -3.7                0                0            72552                0        74684.648                0       -8.9270802
             -2.9             -3.7                0                0        72389.078                0        74365.047                0       -3.0421503
             -2.8             -3.7                0                0        72264.797                0        73838.406                0        3.8860295
             -2.7             -3.7                0                0        72203.375                0        72868.617                0        3.0160017
             -2.6             -3.7                0                0        72162.594                0        71846.789                0        2.4793603
             -2.5             -3.7                0                0        72132.102                0        70769.555                0        2.3348434
             -2.4             -3.7                0                0         71898.32                0        69570.391                0        4.3672652
             -2.3             -3.7                0                0        71722.188                0         68040.43                0        11.275393
             -2.2             -3.7                0                0        71595.586                0          66224.5                0        22.724951
             -2.1             -3.7                0                0        71341.312                0        64363.914                0        19.558722
               -2             -3.7                0                0        71119.094                0        62463.492                0        14.345478
             -1.9             -3.7                0                0        70928.906                0        60523.242                0        7.0852027
             -1.8             -3.7                0                0        70816.727                0        58121.449                0        1.2670646
             -1.7             -3.7                0                0        70742.969                0         55610.57                0       -1.6661236
             -1.6             -3.7                0                0        70698.445                0        53074.035                0       -2.0172837
             -1.5             -3.7                0                0         70547.93                0        50478.344                0       0.38928312
             -1.4             -3.7                0                0        70361.312                0        47795.207                0        2.3553107
             -1.3             -3.7                0                0        70273.414                0        44733.305                0      -0.90248352
             -1.2             -3.7                0                0        70104.328                0         41659.25                0       -3.6748099
             -1.1             -3.7                0                0        69894.953                0        38564.887                0       -4.6527414
               -1             -3.7                0                0        69715.695                0        35444.648                0       -2.1472621
             -0.9             -3.7                0                0        69606.023                0        32187.096                0       0.20561334
             -0.8             -3.7                0                0        69586.539                0        28753.184                0      -0.92992711
             -0.7             -3.7                0                0         69603.43                0        25302.773                0       -1.1905601
             -0.6             -3.7                0                0        69610.078                0        21827.033                0      -0.77511889
             -0.5             -3.7                0                0        69481.031                0        18301.475                0      0.039496362
             -0.4             -3.7                0                0        69447.203                0        14665.834                0        4.7355652
             -0.3             -3.7                0                0        69434.719                0        10992.053                0        5.4956112
             -0.2             -3.7                0                0        69296.484                0        7335.2632                0        4.7359295
             -0.1             -3.7                0                0        69196.719                0        3676.3413                0      -0.29679847
                0             -3.7                0                0        69135.422                0       -15.288672                0        9.6025715
              0.1             -3.7                0                0        69196.719                0       -3676.3413                0       0.29679847
              0.2             -3.7                0                0        69296.484                0       -7335.2632                0       -4.7359295
              0.3             -3.7                0                0        69434.719                0       -10992.053                0       -5.4956112
              0.4             -3.7                0                0        69447.203                0       -14665.834                0       -4.7355652
              0.5             -3.7                0                0        69481.031                0       -18301.475                0     -0.039496362
              0.6             -3.7                0                0        69610.078                0       -21827.033                0       0.77511889
              0.7             -3.7                0                0         69603.43                0       -25302.773                0        1.1905601
              0.8             -3.7                0                0        69586.539                0       -28753.184                0       0.92992711
              0.9             -3.7                0                0        69606.023                0       -32187.096                0      -0.20561334
                1             -3.7                0                0        69715.695                0       -35444.648                0        2.1472621
              1.1             -3.7                0                0        69894.953                0       -38564.887                0        4.6527414
              1.2             -3.7                0                0        70104.328                0        -41659.25                0        3.6748099
              1.3             -3.7                0                0        70273.414                0       -44733.305                0       0.90248352
              1.4             -3.7                0                0        70361.312                0       -47795.207                0       -2.3553107
              1.5             -3.7                0                0         70547.93                0       -50478.344                0      -0.38928312
              1.6             -3.7                0                0        70698.445                0       -53074.035                0        2.0172837
              1.7             -3.7                0                0        70742.969                0        -55610.57                0        1.6661236
              1.8             -3.7                0                0        70816.727                0       -58121.449                0       -1.2670646
              1.9             -3.7                0                0        70928.906                0       -60523.242                0       -7.0852027
                2             -3.7                0                0        71119.094                0       -62463.492                0       -14.345478
              2.1             -3.7                0                0        71341.312                0       -64363.914                0       -19.558722
              2.2             -3.7                0                0        71595.586                0         -66224.5                0       -22.724951
              2.3             -3.7                0                0        71722.188                0        -68040.43                0       -11.275393
              2.4             -3.7                0                0         71898.32                0       -69570.391                0       -4.3672652
              2.5             -3.7                0                0        72132.102                0       -70769.555                0       -2.3348434
              2.6             -3.7                0                0        72162.594                0       -71846.789                0       -2.4793603
              2.7             -3.7                0                0        72203.375                0       -72868.617                0       -3.0160017
