           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -2.4             -4.6                1                0        27499.223                0        95380.656                0        5.1137352
             -2.3             -4.6                1                0         29777.15                0        95304.078                0        20.184628
             -2.2             -4.6                1                0        32040.801                0        94573.508                0        47.891453
             -2.1             -4.6                1                0        34079.301                0        93614.719                0        50.101101
               -2             -4.6                1                0        35861.953                0        92407.812                0        26.023521
             -1.9             -4.6                1                0        37636.758                0        91103.125                0        3.4352353
             -1.8             -4.6                1                0        39382.234                0        88584.031                0       -19.574268
             -1.7             -4.6                1                0        41110.758                0        85785.516                0       -42.499001
             -1.6             -4.6                1                0        42835.531                0        82927.922                0       -55.130917
             -1.5             -4.6                1                0        44576.164                0        79977.836                0        -26.05187
             -1.4             -4.6                1                0        46279.117                0        76843.398                0        3.3081231
             -1.3             -4.6                1                0        47884.312                0        72587.125                0        28.960175
             -1.2             -4.6                1                0        49425.277                0         68264.57                0        48.586582
             -1.1             -4.6                1                0        50500.004                0        63581.793                0        27.226467
               -1             -4.6                1                0        51550.227                0        58867.477                0        4.4047842
             -0.9             -4.6                1                0        52547.473                0        53766.387                0       -6.4074826
             -0.8             -4.6                1                0        53485.078                0        48124.746                0       -0.3972646
             -0.7             -4.6                1                0        54405.277                0        42439.984                0        3.1499438
             -0.6             -4.6                1                0        55178.859                0        36789.316                0        3.4117084
             -0.5             -4.6                1                0        55888.711                0        31139.824                0       -2.6681457
             -0.4             -4.6                1                0        56432.832                0         25153.15                0       -9.2683001
             -0.3             -4.6                1                0        56888.371                0         19023.74                0       -5.7759099
             -0.2             -4.6                1                0        57120.273                0        12746.726                0       -2.6250863
             -0.1             -4.6                1                0        57222.633                0        6392.1841                0       -1.5011401
                0             -4.6                1                0        57307.602                0       -41.521667                0       -2.1602774
              0.1             -4.6                1                0        57222.633                0       -6392.1841                0        1.5011401
              0.2             -4.6                1                0        57120.273                0       -12746.726                0        2.6250863
              0.3             -4.6                1                0        56888.371                0        -19023.74                0        5.7759099
              0.4             -4.6                1                0        56432.832                0        -25153.15                0        9.2683001
              0.5             -4.6                1                0        55888.711                0       -31139.824                0        2.6681457
              0.6             -4.6                1                0        55178.859                0       -36789.316                0       -3.4117084
              0.7             -4.6                1                0        54405.277                0       -42439.984                0       -3.1499438
              0.8             -4.6                1                0        53485.078                0       -48124.746                0        0.3972646
              0.9             -4.6                1                0        52547.473                0       -53766.387                0        6.4074826
                1             -4.6                1                0        51550.227                0       -58867.477                0       -4.4047842
              1.1             -4.6                1                0        50500.004                0       -63581.793                0       -27.226467
              1.2             -4.6                1                0        49425.277                0        -68264.57                0       -48.586582
              1.3             -4.6                1                0        47884.312                0       -72587.125                0       -28.960175
              1.4             -4.6                1                0        46279.117                0       -76843.398                0       -3.3081231
              1.5             -4.6                1                0        44576.164                0       -79977.836                0         26.05187
              1.6             -4.6                1                0        42835.531                0       -82927.922                0        55.130917
              1.7             -4.6                1                0        41110.758                0       -85785.516                0        42.499001
              1.8             -4.6                1                0        39382.234                0       -88584.031                0        19.574268
              1.9             -4.6                1                0        37636.758                0       -91103.125                0       -3.4352353
                2             -4.6                1                0        35861.953                0       -92407.812                0       -26.023521
              2.1             -4.6                1                0        34079.301                0       -93614.719                0       -50.101101
              2.2             -4.6                1                0        32040.801                0       -94573.508                0       -47.891453
              2.3             -4.6                1                0         29777.15                0       -95304.078                0       -20.184628
              2.4             -4.6                1                0        27499.223                0       -95380.656                0       -5.1137352
              2.5             -4.6                1                0        25211.512                0       -94715.008                0       -5.3352828
              2.6             -4.6                1                0        22985.229                0       -93896.508                0       -3.6089404
              2.7             -4.6                1                0        20863.531                0       -92879.469                0       -1.0086182
              2.8             -4.6                1                0         18751.91                0       -91749.242                0        1.5510858
              2.9             -4.6                1                0        16670.041                0       -89703.156                0        2.8222804
                3             -4.6                1                0        14605.081                0       -87299.375                0        1.4841881
              3.1             -4.6                1                0        12537.334                0       -84792.914                0       -2.4455552
              3.2             -4.6                1                0         10134.94                0       -82005.391                0       -10.192308
              3.3             -4.6                1                0        7771.3149                0       -78967.875                0       -16.398415
              3.4             -4.6                1                0        5582.2017                0       -75025.859                0       -10.863413
              3.5             -4.6                1                0        3415.5955                0       -71017.398                0       -4.5964775
              3.6             -4.6                1                0        1271.4926                0       -66942.469                0        2.4024053
              3.7             -4.6                1                0        -835.9707                0       -62794.973                0        8.0884705
              3.8             -4.6                1                0       -2874.1814                0       -58566.914                0        6.1150904
              3.9             -4.6                1                0       -4583.6685                0       -53660.535                0        14.397609
                4             -4.6                1                0       -6398.0151                0       -48398.793                0        12.889498
              4.1             -4.6                1                0       -8197.0508                0        -43122.98                0        11.014902
              4.2             -4.6                1                0       -9948.2324                0       -37849.969                0        7.5921578
              4.3             -4.6                1                0       -11610.842                0       -32530.945                0        1.2430956
              4.4             -4.6                1                0       -13186.094                0       -27136.922                0       -3.1685188
              4.5             -4.6                1                0        -14731.46                0       -21724.762                0         -1.81029
              4.6             -4.6                1                0       -16286.643                0       -16276.964                0        1.0253478
              4.7             -4.6                1                0       -17776.426                0       -10913.631                0        -2.900635
              4.8             -4.6                1                0       -18849.854                0       -5308.5098                0       -4.5575595
              4.9             -4.6                1                0       -19906.273                0        275.96411                0       -4.2324862
                5             -4.6                1                0       -20943.885                0         5835.209                0       -1.8429738
               -5             -4.5                1                0       -26743.816                0        -6644.873                0        5.5532112
             -4.9             -4.5                1                0       -25784.223                0       -1349.2633                0        12.452171
             -4.8             -4.5                1                0       -24714.449                0        4217.0698                0        12.601369
             -4.7             -4.5                1                0       -23278.461                0         9481.917                0        3.9428458
             -4.6             -4.5                1                0       -21717.482                0        14705.951                0      0.043058395
             -4.5             -4.5                1                0       -20090.961                0        20132.326                0      0.098270118
             -4.4             -4.5                1                0       -18421.361                0        25542.717                0       0.66172779
             -4.3             -4.5                1                0       -16784.953                0        30901.643                0         2.527112
             -4.2             -4.5                1                0       -15144.949                0         36222.02                0      -0.57606173
             -4.1             -4.5                1                0       -13376.257                0        41422.516                0       -10.877161
               -4             -4.5                1                0       -11559.706                0        46625.809                0       -19.630114
             -3.9             -4.5                1                0       -9527.0859                0        51686.305                0       -20.453186
             -3.8             -4.5                1                0       -7256.2266                0        56396.188                0       -13.870667
             -3.7             -4.5                1                0       -5025.1533                0        60628.848                0       -7.4946122
             -3.6             -4.5                1                0       -2859.2437                0        64746.531                0      -0.54598665
             -3.5             -4.5                1                0       -670.83588                0        68797.742                0        5.6706724
             -3.4             -4.5                1                0        1540.0737                0        72782.484                0        11.155386
             -3.3             -4.5                1                0        3773.4902                0        76700.781                0        15.908163
             -3.2             -4.5                1                0        6208.5938                0        79604.633                0        10.102897
             -3.1             -4.5                1                0        8659.3359                0        82381.641                0        4.6088171
               -3             -4.5                1                0         11116.68                0        85077.273                0     -0.063145518
             -2.9             -4.5                1                0        13506.472                0        87643.547                0       -3.0741882
             -2.8             -4.5                1                0         15639.67                0        89683.758                0      -0.97180253
             -2.7             -4.5                1                0        17848.512                0          90761.5                0        2.5769894
             -2.6             -4.5                1                0        20178.703                0            91625                0        4.6128469
             -2.5             -4.5                1                0        22507.266                0        92394.219                0        4.9480944
             -2.4             -4.5                1                0        24834.211                0        93069.172                0        3.5827389
             -2.3             -4.5                1                0        27144.297                0         93009.93                0        9.4023676
             -2.2             -4.5                1                0        29434.031                0        92303.648                0        20.878742
             -2.1             -4.5                1                0         31714.85                0        91500.633                0         30.27508
               -2             -4.5                1                0        33986.754                0        90600.891                0        37.591343
             -1.9             -4.5                1                0        35896.648                0        89377.883                0        6.2525721
             -1.8             -4.5                1                0        37664.984                0        86880.078                0       -35.443718
             -1.7             -4.5                1                0        39470.539                0        84041.062                0       -31.298344
             -1.6             -4.5                1                0        41254.973                0        81159.656                0       -20.927597
             -1.5             -4.5                1                0        43010.395                0        78244.523                0       -10.036759
             -1.4             -4.5                1                0        44728.477                0        75145.875                0        1.5118219
             -1.3             -4.5                1                0        46351.238                0        70931.422                0        12.053136
             -1.2             -4.5                1                0        47933.152                0        66667.977                0        18.635237
             -1.1             -4.5                1                0        49474.223                0        62355.492                0        21.258131
               -1             -4.5                1                0        50819.441                0        57879.367                0        6.7058234
             -0.9             -4.5                1                0        51830.574                0        52810.164                0       -12.534125
             -0.8             -4.5                1                0        52715.461                0        47241.418                0       -1.9799155
             -0.7             -4.5                1                0        53494.586                0        41683.867                0        5.0254345
             -0.6             -4.5                1                0        54245.484                0        36108.352                0        5.4694715
             -0.5             -4.5                1                0        54968.156                0        30514.869                0      -0.64780891
             -0.4             -4.5                1                0        55523.707                0        24588.867                0       -7.8539796
             -0.3             -4.5                1                0        55990.102                0        18522.057                0       -5.2026987
             -0.2             -4.5                1                0        56424.156                0        12445.732                0        7.4685373
             -0.1             -4.5                1                0        56825.883                0        6359.8965                0        30.159735
                0             -4.5                1                0        56931.586                0       -66.774414                0       -34.941456
              0.1             -4.5                1                0        56825.883                0       -6359.8965                0       -30.159735
              0.2             -4.5                1                0        56424.156                0       -12445.732                0       -7.4685373
              0.3             -4.5                1                0        55990.102                0       -18522.057                0        5.2026987
              0.4             -4.5                1                0        55523.707                0       -24588.867                0        7.8539796
              0.5             -4.5                1                0        54968.156                0       -30514.869                0       0.64780891
              0.6             -4.5                1                0        54245.484                0       -36108.352                0       -5.4694715
              0.7             -4.5                1                0        53494.586                0       -41683.867                0       -5.0254345
              0.8             -4.5                1                0        52715.461                0       -47241.418                0        1.9799155
              0.9             -4.5                1                0        51830.574                0       -52810.164                0        12.534125
                1             -4.5                1                0        50819.441                0       -57879.367                0       -6.7058234
              1.1             -4.5                1                0        49474.223                0       -62355.492                0       -21.258131
              1.2             -4.5                1                0        47933.152                0       -66667.977                0       -18.635237
              1.3             -4.5                1                0        46351.238                0       -70931.422                0       -12.053136
              1.4             -4.5                1                0        44728.477                0       -75145.875                0       -1.5118219
              1.5             -4.5                1                0        43010.395                0       -78244.523                0        10.036759
              1.6             -4.5                1                0        41254.973                0       -81159.656                0        20.927597
              1.7             -4.5                1                0        39470.539                0       -84041.062                0        31.298344
              1.8             -4.5                1                0        37664.984                0       -86880.078                0        35.443718
              1.9             -4.5                1                0        35896.648                0       -89377.883                0       -6.2525721
                2             -4.5                1                0        33986.754                0       -90600.891                0       -37.591343
              2.1             -4.5                1                0         31714.85                0       -91500.633                0        -30.27508
              2.2             -4.5                1                0        29434.031                0       -92303.648                0       -20.878742
              2.3             -4.5                1                0        27144.297                0        -93009.93                0       -9.4023676
              2.4             -4.5                1                0        24834.211                0       -93069.172                0       -3.5827389
              2.5             -4.5                1                0        22507.266                0       -92394.219                0       -4.9480944
              2.6             -4.5                1                0        20178.703                0           -91625                0       -4.6128469
              2.7             -4.5                1                0        17848.512                0         -90761.5                0       -2.5769894
              2.8             -4.5                1                0         15639.67                0       -89683.758                0       0.97180253
              2.9             -4.5                1                0        13506.472                0       -87643.547                0        3.0741882
                3             -4.5                1                0         11116.68                0       -85077.273                0      0.063145518
              3.1             -4.5                1                0        8659.3359                0       -82381.641                0       -4.6088171
              3.2             -4.5                1                0        6208.5938                0       -79604.633                0       -10.102897
              3.3             -4.5                1                0        3773.4902                0       -76700.781                0       -15.908163
              3.4             -4.5                1                0        1540.0737                0       -72782.484                0       -11.155386
              3.5             -4.5                1                0       -670.83588                0       -68797.742                0       -5.6706724
              3.6             -4.5                1                0       -2859.2437                0       -64746.531                0       0.54598665
              3.7             -4.5                1                0       -5025.1533                0       -60628.848                0        7.4946122
              3.8             -4.5                1                0       -7256.2266                0       -56396.188                0        13.870667
              3.9             -4.5                1                0       -9527.0859                0       -51686.305                0        20.453186
                4             -4.5                1                0       -11559.706                0       -46625.809                0        19.630114
              4.1             -4.5                1                0       -13376.257                0       -41422.516                0        10.877161
              4.2             -4.5                1                0       -15144.949                0        -36222.02                0       0.57606173
              4.3             -4.5                1                0       -16784.953                0       -30901.643                0        -2.527112
              4.4             -4.5                1                0       -18421.361                0       -25542.717                0      -0.66172779
              4.5             -4.5                1                0       -20090.961                0       -20132.326                0     -0.098270118
              4.6             -4.5                1                0       -21717.482                0       -14705.951                0     -0.043058395
              4.7             -4.5                1                0       -23278.461                0        -9481.917                0       -3.9428458
              4.8             -4.5                1                0       -24714.449                0       -4217.0698                0       -12.601369
              4.9             -4.5                1                0       -25784.223                0        1349.2633                0       -12.452171
                5             -4.5                1                0       -26743.816                0         6644.873                0       -5.5532112
               -5             -4.4                1                0       -32546.762                0       -7523.2959                0        9.6606684
             -4.9             -4.4                1                0       -31640.846                0       -2420.6624                0        23.976904
             -4.8             -4.4                1                0       -30255.543                0        2790.4697                0        12.055717
             -4.7             -4.4                1                0       -28722.184                0        7951.5645                0        1.6435018
             -4.6             -4.4                1                0       -27146.029                0        13151.805                0       -1.4458494
             -4.5             -4.4                1                0       -25514.945                0        18477.641                0        0.6723417
             -4.4             -4.4                1                0       -23828.551                0        23887.199                0        2.5811961
             -4.3             -4.4                1                0       -22103.395                0        29245.199                0         5.088171
             -4.2             -4.4                1                0       -20339.473                0         34551.66                0         8.193284
             -4.1             -4.4                1                0       -18405.625                0        39572.953                0       -1.9943562
               -4             -4.4                1                0       -16306.478                0        44456.039                0       -11.429973
             -3.9             -4.4                1                0       -14134.441                0        49359.117                0       -11.586222
             -3.8             -4.4                1                0       -11826.314                0        54026.938                0       -6.8123307
             -3.7             -4.4                1                0       -9393.4717                0        58313.402                0       -4.1253529
             -3.6             -4.4                1                0       -7001.7637                0        62500.281                0       0.37654984
             -3.5             -4.4                1                0       -4769.0518                0        66527.773                0        5.8109884
             -3.4             -4.4                1                0       -2513.8386                0        70488.797                0        10.513479
             -3.3             -4.4                1                0       -220.79294                0        74309.172                0        13.862958
             -3.2             -4.4                1                0        2271.6909                0        77157.016                0         9.799449
             -3.1             -4.4                1                0        4770.7842                0        79923.508                0        6.5580411
               -3             -4.4                1                0        7276.4766                0        82608.617                0        4.1387463
             -2.9             -4.4                1                0        9809.2432                0        85196.305                0        2.2050781
             -2.8             -4.4                1                0        12496.868                0        87312.758                0      -0.11715415
             -2.7             -4.4                1                0        15038.547                0        88392.117                0        1.6279168
             -2.6             -4.4                1                0        17407.965                0        89264.906                0        2.5199642
             -2.5             -4.4                1                0        19775.758                0        90043.422                0         1.711405
             -2.4             -4.4                1                0        22141.934                0        90727.656                0      -0.79775727
             -2.3             -4.4                1                0         24484.18                0         90685.75                0       -4.2293978
             -2.2             -4.4                1                0        26799.988                0        90003.766                0       -8.9834785
             -2.1             -4.4                1                0        29106.889                0        89225.031                0       -15.817625
               -2             -4.4                1                0        31404.863                0        88349.562                0       -24.731827
             -1.9             -4.4                1                0        33766.695                0        87315.789                0       -7.3030434
             -1.8             -4.4                1                0        36026.078                0        85062.078                0        29.479322
             -1.7             -4.4                1                0        37854.316                0        82249.367                0        21.141752
             -1.6             -4.4                1                0        39653.543                0        79402.914                0        13.324282
             -1.5             -4.4                1                0         41423.75                0        76522.711                0        6.0269108
             -1.4             -4.4                1                0        43156.961                0        73459.844                0      -0.23592615
             -1.3             -4.4                1                0        44797.281                0        69287.234                0       -4.8053493
             -1.2             -4.4                1                0        46396.758                0        65065.609                0       -13.333967
             -1.1             -4.4                1                0        47955.391                0        60794.969                0       -25.821819
               -1             -4.4                1                0        49462.582                0        56484.172                0       -34.181881
             -0.9             -4.4                1                0        50785.797                0        51826.391                0       -12.145681
             -0.8             -4.4                1                0        51722.934                0        46444.297                0      -0.48407978
             -0.7             -4.4                1                0        52514.891                0        40942.758                0        6.4838443
             -0.6             -4.4                1                0        53278.617                0        35423.246                0        6.8904548
             -0.5             -4.4                1                0        54014.117                0        29885.771                0       0.73574781
             -0.4             -4.4                1                0        54581.098                0        24020.441                0       -7.0764384
             -0.3             -4.4                1                0        55058.344                0        18016.232                0       -5.2662678
             -0.2             -4.4                1                0        55503.242                0        12002.508                0        6.5638628
             -0.1             -4.4                1                0         55915.82                0        5979.2729                0         28.41395
                0             -4.4                1                0         56117.91                0       -72.786491                0       -38.274612
              0.1             -4.4                1                0         55915.82                0       -5979.2729                0        -28.41395
              0.2             -4.4                1                0        55503.242                0       -12002.508                0       -6.5638628
              0.3             -4.4                1                0        55058.344                0       -18016.232                0        5.2662678
              0.4             -4.4                1                0        54581.098                0       -24020.441                0        7.0764384
              0.5             -4.4                1                0        54014.117                0       -29885.771                0      -0.73574781
              0.6             -4.4                1                0        53278.617                0       -35423.246                0       -6.8904548
              0.7             -4.4                1                0        52514.891                0       -40942.758                0       -6.4838443
              0.8             -4.4                1                0        51722.934                0       -46444.297                0       0.48407978
              0.9             -4.4                1                0        50785.797                0       -51826.391                0        12.145681
                1             -4.4                1                0        49462.582                0       -56484.172                0        34.181881
              1.1             -4.4                1                0        47955.391                0       -60794.969                0        25.821819
              1.2             -4.4                1                0        46396.758                0       -65065.609                0        13.333967
              1.3             -4.4                1                0        44797.281                0       -69287.234                0        4.8053493
              1.4             -4.4                1                0        43156.961                0       -73459.844                0       0.23592615
              1.5             -4.4                1                0         41423.75                0       -76522.711                0       -6.0269108
              1.6             -4.4                1                0        39653.543                0       -79402.914                0       -13.324282
              1.7             -4.4                1                0        37854.316                0       -82249.367                0       -21.141752
              1.8             -4.4                1                0        36026.078                0       -85062.078                0       -29.479322
              1.9             -4.4                1                0        33766.695                0       -87315.789                0        7.3030434
                2             -4.4                1                0        31404.863                0       -88349.562                0        24.731827
              2.1             -4.4                1                0        29106.889                0       -89225.031                0        15.817625
              2.2             -4.4                1                0        26799.988                0       -90003.766                0        8.9834785
              2.3             -4.4                1                0         24484.18                0        -90685.75                0        4.2293978
              2.4             -4.4                1                0        22141.934                0       -90727.656                0       0.79775727
              2.5             -4.4                1                0        19775.758                0       -90043.422                0        -1.711405
              2.6             -4.4                1                0        17407.965                0       -89264.906                0       -2.5199642
              2.7             -4.4                1                0        15038.547                0       -88392.117                0       -1.6279168
              2.8             -4.4                1                0        12496.868                0       -87312.758                0       0.11715415
              2.9             -4.4                1                0        9809.2432                0       -85196.305                0       -2.2050781
                3             -4.4                1                0        7276.4766                0       -82608.617                0       -4.1387463
              3.1             -4.4                1                0        4770.7842                0       -79923.508                0       -6.5580411
              3.2             -4.4                1                0        2271.6909                0       -77157.016                0        -9.799449
              3.3             -4.4                1                0       -220.79294                0       -74309.172                0       -13.862958
              3.4             -4.4                1                0       -2513.8386                0       -70488.797                0       -10.513479
              3.5             -4.4                1                0       -4769.0518                0       -66527.773                0       -5.8109884
              3.6             -4.4                1                0       -7001.7637                0       -62500.281                0      -0.37654984
              3.7             -4.4                1                0       -9393.4717                0       -58313.402                0        4.1253529
              3.8             -4.4                1                0       -11826.314                0       -54026.938                0        6.8123307
              3.9             -4.4                1                0       -14134.441                0       -49359.117                0        11.586222
                4             -4.4                1                0       -16306.478                0       -44456.039                0        11.429973
              4.1             -4.4                1                0       -18405.625                0       -39572.953                0        1.9943562
              4.2             -4.4                1                0       -20339.473                0        -34551.66                0        -8.193284
              4.3             -4.4                1                0       -22103.395                0       -29245.199                0        -5.088171
              4.4             -4.4                1                0       -23828.551                0       -23887.199                0       -2.5811961
              4.5             -4.4                1                0       -25514.945                0       -18477.641                0       -0.6723417
              4.6             -4.4                1                0       -27146.029                0       -13151.805                0        1.4458494
              4.7             -4.4                1                0       -28722.184                0       -7951.5645                0       -1.6435018
              4.8             -4.4                1                0       -30255.543                0       -2790.4697                0       -12.055717
              4.9             -4.4                1                0       -31640.846                0        2420.6624                0       -23.976904
                5             -4.4                1                0       -32546.762                0        7523.2959                0       -9.6606684
               -5             -4.3                1                0       -38370.109                0        -8521.041                0        3.0240014
             -4.9             -4.3                1                0       -37136.562                0       -3565.0439                0        6.4605169
             -4.8             -4.3                1                0       -35687.688                0        1354.5249                0        2.7751098
             -4.7             -4.3                1                0       -34170.887                0        6377.5376                0       -3.2764704
             -4.6             -4.3                1                0       -32579.551                0        11553.983                0       -5.5553832
             -4.5             -4.3                1                0       -30944.559                0        16775.699                0      -0.68319213
             -4.4             -4.3                1                0       -29241.367                0        22184.424                0        2.5710588
             -4.3             -4.3                1                0       -27499.414                0         27541.59                0          6.42343
             -4.2             -4.3                1                0       -25382.492                0        32532.441                0        7.9709387
             -4.1             -4.3                1                0       -23101.186                0         37349.34                0        8.8674126
               -4             -4.3                1                0        -20963.41                0        42169.742                0       -2.4172029
             -3.9             -4.3                1                0       -18752.746                0        47010.125                0       -4.4224524
             -3.8             -4.3                1                0       -16407.408                0        51635.102                0       -1.4501373
             -3.7             -4.3                1                0       -13933.828                0        55886.508                0       -0.7979961
