           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.6               -5                1        511.80371                0       -4576.8486                0        -12824554                0
              1.7               -5                1        2816.6565                0       -8628.5977                0        -10246430                0
              1.8               -5                1        6533.9956                0       -13802.193                0         -7585544                0
              1.9               -5                1        10046.293                0       -17561.898                0       -4836864.5                0
                2               -5                1        6644.8711                0       -10477.385                0       -2013280.8                0
              2.1               -5                1        3914.7451                0       -5210.0508                0        837700.75                0
              2.2               -5                1        1855.9031                0       -1759.8823                0        3716088.5                0
              2.3               -5                1        468.35474                0       -126.89551                0        6621868.5                0
              2.4               -5                1       -296.71085                0        2108.4236                0          9551506                0
              2.5               -5                1       -1033.3796                0         4701.668                0         12476760                0
              2.6               -5                1       -1900.3394                0        4608.7007                0         15391605                0
              2.7               -5                1       -2897.5933                0        1829.5159                0         18296044                0
              2.8               -5                1       -4025.1365                0        -3635.877                0         21190068                0
              2.9               -5                1       -4834.4985                0       -1736.3904                0         23990772                0
                3               -5                1       -5600.0425                0        1294.2437                0         26713028                0
              3.1               -5                1       -6463.2017                0        2274.5283                0         29377988                0
              3.2               -5                1       -7423.9795                0         1204.459                0         31985662                0
              3.3               -5                1       -3288.1809                0       -2439.3921                0         34502328                0
              3.4               -5                1        5911.9854                0       -8556.4941                0         36873568                0
              3.5               -5                1        4299.6782                0       -15494.461                0         39172988                0
              3.6               -5                1       -510.95654                0           -15372                0         41372512                0
              3.7               -5                1       -8114.0176                0       -12380.624                0         43466864                0
              3.8               -5                1       -9183.0449                0       -9404.5625                0         45424088                0
              3.9               -5                1        1383.9835                0        -2452.186                0         47204328                0
                4               -5                1        17743.268                0       -531.16809                0         48809480                0
              4.1               -5                1        11766.863                0        5544.6064                0         50285624                0
              4.2               -5                1       -11642.533                0        17199.527                0         51658816                0
              4.3               -5                1       -16636.625                0        16769.004                0         52862916                0
              4.4               -5                1        5036.8828                0        4405.4883                0         53888132                0
              4.5               -5                1        19184.545                0       -4075.5869                0         54667516                0
              4.6               -5                1        4035.8567                0       -686.96777                0         55286768                0
              4.7               -5                1       -939.26318                0       -1037.2792                0         55789164                0
              4.8               -5                1       -12355.518                0        2.9891357                0         56188392                0
              4.9               -5                1       -2819.4248                0       -8577.2246                0         56420672                0
                5               -5                1        12723.211                0        -12717.63                0         56493200                0
               -5             -4.9                1       -26063.451                0       -8623.0625                0         56442668                0
             -4.9             -4.9                1       -11492.741                0       -8511.4775                0         56400632                0
             -4.8             -4.9                1       -2058.5176                0       -3454.9419                0         56200308                0
             -4.7             -4.9                1        -8877.916                0       -2924.2444                0         55836180                0
             -4.6             -4.9                1       -19026.732                0       -6744.2861                0         55353884                0
             -4.5             -4.9                1       -22280.703                0       -9006.1289                0         54768660                0
             -4.4             -4.9                1       -19246.551                0       -9861.8105                0         54079648                0
             -4.3             -4.9                1        8378.2988                0        6181.1865                0         53025076                0
             -4.2             -4.9                1        19663.383                0        13726.112                0         51809060                0
             -4.1             -4.9                1        13510.213                0        10965.579                0         50479840                0
               -4             -4.9                1       -6264.6777                0         87.71344                0         49038444                0
             -3.9             -4.9                1        3168.9922                0        1964.2732                0         47477724                0
             -3.8             -4.9                1        12922.677                0       -3020.4995                0         45774100                0
             -3.7             -4.9                1        22996.328                0       -14866.585                0         43927576                0
             -3.6             -4.9                1        22146.604                0       -23431.189                0         41902980                0
             -3.5             -4.9                1        4632.2539                0        -14781.52                0         39707236                0
             -3.4             -4.9                1       -2069.6663                0       -6952.7266                0         37439664                0
             -3.3             -4.9                1        2040.8726                0        55.202141                0         35100272                0
             -3.2             -4.9                1        5925.0928                0        5047.5454                0         32622068                0
             -3.1             -4.9                1        6835.9849                0        7667.5542                0         30056120                0
               -3             -4.9                1        7844.4902                0        8237.2051                0         27432880                0
             -2.9             -4.9                1        3092.2434                0        3204.0159                0         24746832                0
             -2.8             -4.9                1       -2689.7974                0        -1306.302                0         21997878                0
             -2.7             -4.9                1        700.03223                0       -473.87134                0         19195170                0
             -2.6             -4.9                1        1481.6274                0       -47.619141                0         16347936                0
             -2.5             -4.9                1        965.63306                0        708.28735                0         13467390                0
             -2.4             -4.9                1        579.93005                0       -1222.0156                0         10576434                0
             -2.3             -4.9                1       -771.65576                0       -3606.4355                0          7680556                0
             -2.2             -4.9                1       -3552.7444                0       -6087.5596                0        4808070.5                0
             -2.1             -4.9                1       -7005.1294                0       -10385.863                0        1962977.2                0
               -2             -4.9                1        -7575.082                0       -10898.566                0        -843667.5                0
             -1.9             -4.9                1       -5109.8682                0       -7501.7026                0         -3610584                0
             -1.8             -4.9                1       -2499.7798                0       -342.72607                0       -6294548.5                0
             -1.7             -4.9                1       -2298.8049                0         5186.689                0         -8903480                0
             -1.6             -4.9                1       -1554.7092                0        3215.2087                0        -11459774                0
             -1.5             -4.9                1        -2223.103                0        121.87915                0        -13933302                0
             -1.4             -4.9                1       -4719.3291                0        -4879.877                0        -16317258                0
             -1.3             -4.9                1        -10690.69                0       -15741.707                0        -18551472                0
             -1.2             -4.9                1       -16445.332                0       -26122.463                0        -20670558                0
             -1.1             -4.9                1       -19831.428                0       -32818.184                0        -22670526                0
               -1             -4.9                1       -7401.0391                0       -12864.664                0        -24521966                0
             -0.9             -4.9                1       -287.13086                0       -2849.9053                0        -26209968                0
             -0.8             -4.9                1        768.01782                0       -6836.9761                0        -27703284                0
             -0.7             -4.9                1        6371.8618                0       -4918.7788                0        -29047268                0
             -0.6             -4.9                1        14680.288                0       -1942.3921                0        -30244178                0
             -0.5             -4.9                1         23224.26                0       -53.644653                0        -31298684                0
             -0.4             -4.9                1          22193.4                0        -2436.853                0        -32127460                0
             -0.3             -4.9                1         13085.04                0       -2356.5847                0        -32756678                0
             -0.2             -4.9                1       -773.76587                0        2337.7097                0        -33216904                0
             -0.1             -4.9                1       -17397.363                0        4827.7358                0        -33520722                0
                0             -4.9                1        40570.375                0        4896.1567                0        -33675216                0
              0.1             -4.9                1        17397.363                0        4827.7358                0        -33520722                0
              0.2             -4.9                1        773.76587                0        2337.7097                0        -33216904                0
              0.3             -4.9                1        -13085.04                0       -2356.5847                0        -32756678                0
              0.4             -4.9                1         -22193.4                0        -2436.853                0        -32127460                0
              0.5             -4.9                1        -23224.26                0       -53.644653                0        -31298684                0
              0.6             -4.9                1       -14680.288                0       -1942.3921                0        -30244178                0
              0.7             -4.9                1       -6371.8618                0       -4918.7788                0        -29047268                0
              0.8             -4.9                1       -768.01782                0       -6836.9761                0        -27703284                0
              0.9             -4.9                1        287.13086                0       -2849.9053                0        -26209968                0
                1             -4.9                1        7401.0391                0       -12864.664                0        -24521966                0
              1.1             -4.9                1        19831.428                0       -32818.184                0        -22670526                0
              1.2             -4.9                1        16445.332                0       -26122.463                0        -20670558                0
              1.3             -4.9                1         10690.69                0       -15741.707                0        -18551472                0
              1.4             -4.9                1        4719.3291                0        -4879.877                0        -16317258                0
              1.5             -4.9                1         2223.103                0        121.87915                0        -13933302                0
              1.6             -4.9                1        1554.7092                0        3215.2087                0        -11459774                0
              1.7             -4.9                1        2298.8049                0         5186.689                0         -8903480                0
              1.8             -4.9                1        2499.7798                0       -342.72607                0       -6294548.5                0
              1.9             -4.9                1        5109.8682                0       -7501.7026                0         -3610584                0
                2             -4.9                1         7575.082                0       -10898.566                0        -843667.5                0
              2.1             -4.9                1        7005.1294                0       -10385.863                0        1962977.2                0
              2.2             -4.9                1        3552.7444                0       -6087.5596                0        4808070.5                0
              2.3             -4.9                1        771.65576                0       -3606.4355                0          7680556                0
              2.4             -4.9                1       -579.93005                0       -1222.0156                0         10576434                0
              2.5             -4.9                1       -965.63306                0        708.28735                0         13467390                0
              2.6             -4.9                1       -1481.6274                0       -47.619141                0         16347936                0
              2.7             -4.9                1       -700.03223                0       -473.87134                0         19195170                0
              2.8             -4.9                1        2689.7974                0        -1306.302                0         21997878                0
              2.9             -4.9                1       -3092.2434                0        3204.0159                0         24746832                0
                3             -4.9                1       -7844.4902                0        8237.2051                0         27432880                0
              3.1             -4.9                1       -6835.9849                0        7667.5542                0         30056120                0
              3.2             -4.9                1       -5925.0928                0        5047.5454                0         32622068                0
              3.3             -4.9                1       -2040.8726                0        55.202141                0         35100272                0
              3.4             -4.9                1        2069.6663                0       -6952.7266                0         37439664                0
              3.5             -4.9                1       -4632.2539                0        -14781.52                0         39707236                0
              3.6             -4.9                1       -22146.604                0       -23431.189                0         41902980                0
              3.7             -4.9                1       -22996.328                0       -14866.585                0         43927576                0
              3.8             -4.9                1       -12922.677                0       -3020.4995                0         45774100                0
              3.9             -4.9                1       -3168.9922                0        1964.2732                0         47477724                0
                4             -4.9                1        6264.6777                0         87.71344                0         49038444                0
              4.1             -4.9                1       -13510.213                0        10965.579                0         50479840                0
              4.2             -4.9                1       -19663.383                0        13726.112                0         51809060                0
              4.3             -4.9                1       -8378.2988                0        6181.1865                0         53025076                0
              4.4             -4.9                1        19246.551                0       -9861.8105                0         54079648                0
              4.5             -4.9                1        22280.703                0       -9006.1289                0         54768660                0
              4.6             -4.9                1        19026.732                0       -6744.2861                0         55353884                0
              4.7             -4.9                1         8877.916                0       -2924.2444                0         55836180                0
              4.8             -4.9                1        2058.5176                0       -3454.9419                0         56200308                0
              4.9             -4.9                1        11492.741                0       -8511.4775                0         56400632                0
                5             -4.9                1        26063.451                0       -8623.0625                0         56442668                0
               -5             -4.8                1       -20026.498                0       -2736.5669                0         56275060                0
             -4.9             -4.8                1        -6878.873                0       -6783.1416                0         56270460                0
             -4.8             -4.8                1        1583.4285                0       -5755.4287                0         56100632                0
             -4.7             -4.8                1        1986.3927                0       -2188.9561                0         55771452                0
             -4.6             -4.8                1       -13789.895                0       -10346.977                0         55309024                0
             -4.5             -4.8                1       -22671.344                0       -16946.799                0         54743660                0
             -4.4             -4.8                1       -19394.182                0       -13951.139                0         54006880                0
             -4.3             -4.8                1       -7180.1968                0       -6639.0635                0         53047248                0
             -4.2             -4.8                1        4918.4404                0        2372.7078                0         51861360                0
             -4.1             -4.8                1        16021.505                0        8506.5635                0         50576104                0
               -4             -4.8                1        9686.3965                0        4335.0098                0         49177640                0
             -3.9             -4.8                1        4116.6938                0        2608.3926                0         47659612                0
             -3.8             -4.8                1        6944.7451                0        1421.2086                0         46000416                0
             -3.7             -4.8                1        10092.778                0       -6627.2939                0         44198324                0
             -3.6             -4.8                1        9239.9961                0       -8971.0801                0         42208448                0
             -3.5             -4.8                1        6895.9385                0       -9687.8154                0         40126312                0
             -3.4             -4.8                1        680.80847                0       -5262.5991                0         37924484                0
             -3.3             -4.8                1       -298.27832                0        2636.1558                0         35616944                0
             -3.2             -4.8                1        3375.9524                0        8980.9316                0         33177264                0
             -3.1             -4.8                1        5380.3281                0        11689.561                0         30651448                0
               -3             -4.8                1        2927.0137                0        7968.1323                0         28065226                0
             -2.9             -4.8                1       -2390.3779                0        3474.1365                0         25425788                0
             -2.8             -4.8                1       -7113.3018                0        915.69397                0         22725870                0
             -2.7             -4.8                1       -3022.8965                0        3535.2278                0         19971788                0
             -2.6             -4.8                1       -170.73853                0        1525.2372                0         17198902                0
             -2.5             -4.8                1        1443.1606                0       -5114.2681                0         14407230                0
             -2.4             -4.8                1        1552.3236                0       -7706.8594                0         11557765                0
             -2.3             -4.8                1       -385.78174                0       -10240.381                0          8695646                0
             -2.2             -4.8                1       -3415.7156                0        -11582.03                0        5860600.5                0
             -2.1             -4.8                1         -2653.02                0       -7145.3965                0        3069566.5                0
               -2             -4.8                1       -1923.9381                0       -3673.8606                0         308990.5                0
             -1.9             -4.8                1       -1228.4669                0       -1167.4052                0       -2421137.5                0
             -1.8             -4.8                1       -680.33069                0        1686.8748                0         -5068996                0
             -1.7             -4.8                1       -3023.1843                0        3170.0449                0       -7637997.5                0
             -1.6             -4.8                1       -8497.1445                0         2950.291                0        -10135254                0
             -1.5             -4.8                1       -14081.631                0        -2069.917                0        -12570942                0
             -1.4             -4.8                1       -18137.406                0       -13486.504                0        -14932929                0
             -1.3             -4.8                1       -25659.709                0       -33570.023                0        -17144192                0
             -1.2             -4.8                1       -15969.163                0       -29263.789                0        -19212178                0
             -1.1             -4.8                1       -4973.4854                0       -18414.195                0        -21156418                0
               -1             -4.8                1        2862.6057                0       -6810.4424                0        -22983556                0
             -0.9             -4.8                1        7851.0107                0       -1084.4832                0        -24645810                0
             -0.8             -4.8                1        10261.363                0       -3634.8455                0        -26111328                0
             -0.7             -4.8                1        9712.5615                0       -4978.9746                0        -27442416                0
             -0.6             -4.8                1        6457.3916                0       -4994.7246                0        -28638630                0
             -0.5             -4.8                1        11512.862                0       -326.47607                0        -29679422                0
             -0.4             -4.8                1        11056.192                0        593.62329                0        -30491548                0
             -0.3             -4.8                1        6653.8584                0        2287.0261                0        -31104204                0
             -0.2             -4.8                1       -844.06641                0        2292.9404                0        -31561516                0
             -0.1             -4.8                1       -16245.393                0        2146.1453                0        -31866532                0
                0             -4.8                1        39550.129                0         1846.641                0        -32019248                0
              0.1             -4.8                1        16245.393                0        2146.1453                0        -31866532                0
              0.2             -4.8                1        844.06641                0        2292.9404                0        -31561516                0
              0.3             -4.8                1       -6653.8584                0        2287.0261                0        -31104204                0
              0.4             -4.8                1       -11056.192                0        593.62329                0        -30491548                0
              0.5             -4.8                1       -11512.862                0       -326.47607                0        -29679422                0
              0.6             -4.8                1       -6457.3916                0       -4994.7246                0        -28638630                0
              0.7             -4.8                1       -9712.5615                0       -4978.9746                0        -27442416                0
              0.8             -4.8                1       -10261.363                0       -3634.8455                0        -26111328                0
              0.9             -4.8                1       -7851.0107                0       -1084.4832                0        -24645810                0
                1             -4.8                1       -2862.6057                0       -6810.4424                0        -22983556                0
              1.1             -4.8                1        4973.4854                0       -18414.195                0        -21156418                0
              1.2             -4.8                1        15969.163                0       -29263.789                0        -19212178                0
              1.3             -4.8                1        25659.709                0       -33570.023                0        -17144192                0
              1.4             -4.8                1        18137.406                0       -13486.504                0        -14932929                0
              1.5             -4.8                1        14081.631                0        -2069.917                0        -12570942                0
              1.6             -4.8                1        8497.1445                0         2950.291                0        -10135254                0
              1.7             -4.8                1        3023.1843                0        3170.0449                0       -7637997.5                0
              1.8             -4.8                1        680.33069                0        1686.8748                0         -5068996                0
              1.9             -4.8                1        1228.4669                0       -1167.4052                0       -2421137.5                0
                2             -4.8                1        1923.9381                0       -3673.8606                0         308990.5                0
              2.1             -4.8                1          2653.02                0       -7145.3965                0        3069566.5                0
              2.2             -4.8                1        3415.7156                0        -11582.03                0        5860600.5                0
              2.3             -4.8                1        385.78174                0       -10240.381                0          8695646                0
              2.4             -4.8                1       -1552.3236                0       -7706.8594                0         11557765                0
              2.5             -4.8                1       -1443.1606                0       -5114.2681                0         14407230                0
              2.6             -4.8                1        170.73853                0        1525.2372                0         17198902                0
              2.7             -4.8                1        3022.8965                0        3535.2278                0         19971788                0
              2.8             -4.8                1        7113.3018                0        915.69397                0         22725870                0
              2.9             -4.8                1        2390.3779                0        3474.1365                0         25425788                0
                3             -4.8                1       -2927.0137                0        7968.1323                0         28065226                0
              3.1             -4.8                1       -5380.3281                0        11689.561                0         30651448                0
              3.2             -4.8                1       -3375.9524                0        8980.9316                0         33177264                0
              3.3             -4.8                1        298.27832                0        2636.1558                0         35616944                0
              3.4             -4.8                1       -680.80847                0       -5262.5991                0         37924484                0
              3.5             -4.8                1       -6895.9385                0       -9687.8154                0         40126312                0
              3.6             -4.8                1       -9239.9961                0       -8971.0801                0         42208448                0
