           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              3.9             -3.7                1                0       -26264.137                0        29415.473                0        35.944702
                4             -3.7                1                0       -26916.748                0        29744.699                0        32.320431
              4.1             -3.7                1                0        -27697.99                0        29336.615                0        25.903345
              4.2             -3.7                1                0       -28584.863                0        28680.631                0        5.7896547
              4.3             -3.7                1                0       -29511.031                0        27772.389                0       -22.102066
              4.4             -3.7                1                0       -30405.418                0        26608.479                0       -57.928852
              4.5             -3.7                1                0        -31583.66                0         24221.99                0       -67.862534
              4.6             -3.7                1                0        -32848.27                0        20600.318                0       -12.307811
              4.7             -3.7                1                0       -34031.215                0        16896.629                0        34.339565
              4.8             -3.7                1                0       -34783.531                0        13256.399                0        55.379654
              4.9             -3.7                1                0       -35466.281                0        9555.5332                0        56.737732
                5             -3.7                1                0       -36086.816                0        4774.4385                0       -40.531887
               -5             -3.6                1                0       -36526.582                0       -5362.7573                0       -7.1722012
             -4.9             -3.6                1                0       -35720.672                0       -10273.591                0       -54.582611
             -4.8             -3.6                1                0       -34503.191                0       -14547.818                0       -46.405369
             -4.7             -3.6                1                0       -33252.031                0         -18331.9                0       -27.940489
             -4.6             -3.6                1                0       -31919.199                0       -22033.947                0      -0.56834561
             -4.5             -3.6                1                0       -30530.904                0       -25318.162                0        16.083612
             -4.4             -3.6                1                0       -29179.408                0       -27512.971                0       -2.4462962
             -4.3             -3.6                1                0       -27919.455                0       -29120.346                0       -14.410045
             -4.2             -3.6                1                0       -26859.777                0       -29988.607                0       -27.979576
             -4.1             -3.6                1                0       -25855.945                0       -30607.477                0       -22.961763
               -4             -3.6                1                0       -24907.963                0       -30976.949                0       0.64328957
             -3.9             -3.6                1                0       -24144.572                0       -29773.877                0       -22.372364
             -3.8             -3.6                1                0       -23346.607                0       -28228.613                0       -26.039082
             -3.7             -3.6                1                0        -22633.57                0       -26302.756                0       -2.1364067
             -3.6             -3.6                1                0        -22807.98                0       -23195.961                0       -2.7672858
             -3.5             -3.6                1                0       -23268.672                0       -19826.342                0       -9.6850996
             -3.4             -3.6                1                0       -24015.645                0        -16193.89                0       -22.889843
             -3.3             -3.6                1                0       -24789.506                0       -12096.846                0       -21.058033
             -3.2             -3.6                1                0        -25562.34                0       -6794.8096                0       -31.377197
             -3.1             -3.6                1                0       -26786.691                0       -1723.5288                0       -30.826849
               -3             -3.6                1                0        -28183.27                0         3354.917                0       -16.176786
             -2.9             -3.6                1                0       -29752.094                0        8440.5459                0        12.572983
             -2.8             -3.6                1                0        -32014.82                0        13966.523                0        30.699608
             -2.7             -3.6                1                0       -34917.043                0        19811.174                0          28.6145
             -2.6             -3.6                1                0        -38078.52                0        25637.629                0         20.97208
             -2.5             -3.6                1                0       -41499.242                0        31445.859                0        7.7723913
             -2.4             -3.6                1                0       -45179.211                0        37235.883                0       -10.984571
             -2.3             -3.6                1                0       -48626.988                0         42210.18                0       -23.497692
             -2.2             -3.6                1                0       -52104.277                0        46432.645                0       -21.248457
             -2.1             -3.6                1                0       -55743.379                0        50529.473                0         -14.6838
               -2             -3.6                1                0       -59544.258                0        54500.637                0       -3.8037496
             -1.9             -3.6                1                0        -63506.93                0        58346.156                0        11.391727
             -1.8             -3.6                1                0       -68154.828                0        60488.766                0        7.7314043
             -1.7             -3.6                1                0       -73035.742                0        62146.141                0       0.51102924
             -1.6             -3.6                1                0        -78039.07                0        63638.156                0        -5.811254
             -1.5             -3.6                1                0       -83164.805                0        64964.809                0       -11.235439
             -1.4             -3.6                1                0       -88035.625                0        65670.078                0       -7.2279019
             -1.3             -3.6                1                0       -91491.562                0        63927.996                0       -14.885033
             -1.2             -3.6                1                0       -94913.562                0        61976.125                0       -19.753681
             -1.1             -3.6                1                0       -98353.578                0        59802.188                0       -17.337635
               -1             -3.6                1                0       -101811.61                0        57406.203                0       -7.6368942
             -0.9             -3.6                1                0       -105282.73                0        53939.164                0       -7.9205999
             -0.8             -3.6                1                0       -108771.12                0        49119.586                0       -22.420956
             -0.7             -3.6                1                0       -112286.27                0        44171.934                0       -25.613636
             -0.6             -3.6                1                0       -115828.16                0        39096.215                0       -17.498648
             -0.5             -3.6                1                0       -119396.81                0        33892.422                0         1.924037
             -0.4             -3.6                1                0       -120610.95                0        27330.803                0        42.297417
             -0.3             -3.6                1                0       -120880.35                0        20585.053                0        75.438362
             -0.2             -3.6                1                0       -121135.63                0        13809.622                0        87.020187
             -0.1             -3.6                1                0        -121376.8                0         7004.519                0        77.042854
                0             -3.6                1                0       -121603.84                0       -169.74174                0       -45.506359
              0.1             -3.6                1                0        -121376.8                0        -7004.519                0       -77.042854
              0.2             -3.6                1                0       -121135.63                0       -13809.622                0       -87.020187
              0.3             -3.6                1                0       -120880.35                0       -20585.053                0       -75.438362
              0.4             -3.6                1                0       -120610.95                0       -27330.803                0       -42.297417
              0.5             -3.6                1                0       -119396.81                0       -33892.422                0        -1.924037
              0.6             -3.6                1                0       -115828.16                0       -39096.215                0        17.498648
              0.7             -3.6                1                0       -112286.27                0       -44171.934                0        25.613636
              0.8             -3.6                1                0       -108771.12                0       -49119.586                0        22.420956
              0.9             -3.6                1                0       -105282.73                0       -53939.164                0        7.9205999
                1             -3.6                1                0       -101811.61                0       -57406.203                0        7.6368942
              1.1             -3.6                1                0       -98353.578                0       -59802.188                0        17.337635
              1.2             -3.6                1                0       -94913.562                0       -61976.125                0        19.753681
              1.3             -3.6                1                0       -91491.562                0       -63927.996                0        14.885033
              1.4             -3.6                1                0       -88035.625                0       -65670.078                0        7.2279019
              1.5             -3.6                1                0       -83164.805                0       -64964.809                0        11.235439
              1.6             -3.6                1                0        -78039.07                0       -63638.156                0         5.811254
              1.7             -3.6                1                0       -73035.742                0       -62146.141                0      -0.51102924
              1.8             -3.6                1                0       -68154.828                0       -60488.766                0       -7.7314043
              1.9             -3.6                1                0        -63506.93                0       -58346.156                0       -11.391727
                2             -3.6                1                0       -59544.258                0       -54500.637                0        3.8037496
              2.1             -3.6                1                0       -55743.379                0       -50529.473                0          14.6838
              2.2             -3.6                1                0       -52104.277                0       -46432.645                0        21.248457
              2.3             -3.6                1                0       -48626.988                0        -42210.18                0        23.497692
              2.4             -3.6                1                0       -45179.211                0       -37235.883                0        10.984571
              2.5             -3.6                1                0       -41499.242                0       -31445.859                0       -7.7723913
              2.6             -3.6                1                0        -38078.52                0       -25637.629                0        -20.97208
              2.7             -3.6                1                0       -34917.043                0       -19811.174                0         -28.6145
              2.8             -3.6                1                0        -32014.82                0       -13966.523                0       -30.699608
              2.9             -3.6                1                0       -29752.094                0       -8440.5459                0       -12.572983
                3             -3.6                1                0        -28183.27                0        -3354.917                0        16.176786
              3.1             -3.6                1                0       -26786.691                0        1723.5288                0        30.826849
              3.2             -3.6                1                0        -25562.34                0        6794.8096                0        31.377197
              3.3             -3.6                1                0       -24789.506                0        12096.846                0        21.058033
              3.4             -3.6                1                0       -24015.645                0         16193.89                0        22.889843
              3.5             -3.6                1                0       -23268.672                0        19826.342                0        9.6850996
              3.6             -3.6                1                0        -22807.98                0        23195.961                0        2.7672858
              3.7             -3.6                1                0        -22633.57                0        26302.756                0        2.1364067
              3.8             -3.6                1                0       -23346.607                0        28228.613                0        26.039082
              3.9             -3.6                1                0       -24144.572                0        29773.877                0        22.372364
                4             -3.6                1                0       -24907.963                0        30976.949                0      -0.64328957
              4.1             -3.6                1                0       -25855.945                0        30607.477                0        22.961763
              4.2             -3.6                1                0       -26859.777                0        29988.607                0        27.979576
              4.3             -3.6                1                0       -27919.455                0        29120.346                0        14.410045
              4.4             -3.6                1                0       -29179.408                0        27512.971                0        2.4462962
              4.5             -3.6                1                0       -30530.904                0        25318.162                0       -16.083612
              4.6             -3.6                1                0       -31919.199                0        22033.947                0       0.56834561
              4.7             -3.6                1                0       -33252.031                0          18331.9                0        27.940489
              4.8             -3.6                1                0       -34503.191                0        14547.818                0        46.405369
              4.9             -3.6                1                0       -35720.672                0        10273.591                0        54.582611
                5             -3.6                1                0       -36526.582                0        5362.7573                0        7.1722012
               -5             -3.5                1                0       -36617.906                0       -6171.8018                0       -16.552456
             -4.9             -3.5                1                0       -35230.621                0        -11325.51                0       -19.516546
             -4.8             -3.5                1                0       -33839.656                0       -16136.733                0       -11.809199
             -4.7             -3.5                1                0       -32438.609                0       -19919.172                0       -12.619606
             -4.6             -3.5                1                0       -30955.898                0       -23619.578                0       -4.5226402
             -4.5             -3.5                1                0       -29419.799                0       -26381.412                0       -21.210468
             -4.4             -3.5                1                0       -27882.207                0        -28578.83                0       -31.717047
             -4.3             -3.5                1                0       -26343.912                0       -30453.592                0       -24.316027
             -4.2             -3.5                1                0       -24981.098                0       -31533.715                0       -22.089085
             -4.1             -3.5                1                0       -23756.141                0       -32106.312                0       -13.401217
               -4             -3.5                1                0       -22661.072                0       -31759.602                0       -11.663527
             -3.9             -3.5                1                0       -21738.758                0       -30380.018                0       -15.431997
             -3.8             -3.5                1                0       -20823.824                0       -28635.684                0       -10.960195
             -3.7             -3.5                1                0       -19808.996                0       -26584.211                0        6.7602367
             -3.6             -3.5                1                0       -19509.574                0       -23584.098                0        9.5981655
             -3.5             -3.5                1                0       -19746.947                0       -20042.891                0       -7.2846236
             -3.4             -3.5                1                0       -20154.859                0       -16103.634                0       -25.612995
             -3.3             -3.5                1                0       -20362.008                0       -11474.626                0       -11.816338
             -3.2             -3.5                1                0       -20821.189                0       -5991.7173                0       -15.152525
             -3.1             -3.5                1                0       -21704.391                0       -112.40818                0       -20.253544
               -3             -3.5                1                0       -23075.434                0        5185.7734                0       -10.424913
             -2.9             -3.5                1                0       -24618.721                0        10491.137                0        13.503418
             -2.8             -3.5                1                0       -26926.652                0        16314.814                0        28.024246
             -2.7             -3.5                1                0       -29761.291                0        22367.209                0         28.98431
             -2.6             -3.5                1                0       -32855.184                0        28401.408                0        24.387075
             -2.5             -3.5                1                0       -35711.203                0        34372.492                0        8.4516687
             -2.4             -3.5                1                0       -38222.125                0        40278.328                0       -2.7145185
             -2.3             -3.5                1                0        -41378.52                0        45572.875                0       -15.708199
             -2.2             -3.5                1                0       -45096.664                0        50285.191                0        -25.93541
             -2.1             -3.5                1                0       -48767.875                0        54645.168                0       -15.539322
               -2             -3.5                1                0       -52505.059                0        58779.992                0        2.0701966
             -1.9             -3.5                1                0       -56404.047                0         62789.18                0        23.995148
             -1.8             -3.5                1                0       -60977.816                0        65037.367                0        20.435463
             -1.7             -3.5                1                0       -65782.469                0        66788.422                0        11.957186
             -1.6             -3.5                1                0       -70702.664                0        68371.445                0        4.4091697
             -1.5             -3.5                1                0       -74491.727                0        69275.352                0          2.24066
             -1.4             -3.5                1                0       -78429.414                0        69666.047                0        3.5402079
             -1.3             -3.5                1                0       -82574.469                0        67717.766                0        41.367222
             -1.2             -3.5                1                0       -86549.898                0        65613.125                0        61.076485
             -1.1             -3.5                1                0       -89950.422                0        63414.492                0        33.785404
               -1             -3.5                1                0       -93368.969                0        60993.805                0        13.779024
             -0.9             -3.5                1                0        -96806.82                0         57473.16                0       -3.3473282
             -0.8             -3.5                1                0        -100270.7                0        52559.219                0       -16.552887
             -0.7             -3.5                1                0       -103761.34                0        47517.207                0       -18.450769
             -0.6             -3.5                1                0       -106430.12                0        41897.449                0       -15.181449
             -0.5             -3.5                1                0       -108491.61                0        35829.688                0       -0.9158901
             -0.4             -3.5                1                0       -110211.56                0        28716.457                0        27.016039
             -0.3             -3.5                1                0       -111758.96                0        21186.027                0        20.305338
             -0.2             -3.5                1                0       -112226.44                0        14141.394                0        32.473217
             -0.1             -3.5                1                0       -112456.91                0        7176.3071                0        34.260643
                0             -3.5                1                0       -112673.25                0       -181.54645                0       -14.488888
              0.1             -3.5                1                0       -112456.91                0       -7176.3071                0       -34.260643
              0.2             -3.5                1                0       -112226.44                0       -14141.394                0       -32.473217
              0.3             -3.5                1                0       -111758.96                0       -21186.027                0       -20.305338
              0.4             -3.5                1                0       -110211.56                0       -28716.457                0       -27.016039
              0.5             -3.5                1                0       -108491.61                0       -35829.688                0        0.9158901
              0.6             -3.5                1                0       -106430.12                0       -41897.449                0        15.181449
              0.7             -3.5                1                0       -103761.34                0       -47517.207                0        18.450769
              0.8             -3.5                1                0        -100270.7                0       -52559.219                0        16.552887
              0.9             -3.5                1                0        -96806.82                0        -57473.16                0        3.3473282
                1             -3.5                1                0       -93368.969                0       -60993.805                0       -13.779024
              1.1             -3.5                1                0       -89950.422                0       -63414.492                0       -33.785404
              1.2             -3.5                1                0       -86549.898                0       -65613.125                0       -61.076485
              1.3             -3.5                1                0       -82574.469                0       -67717.766                0       -41.367222
              1.4             -3.5                1                0       -78429.414                0       -69666.047                0       -3.5402079
              1.5             -3.5                1                0       -74491.727                0       -69275.352                0         -2.24066
              1.6             -3.5                1                0       -70702.664                0       -68371.445                0       -4.4091697
              1.7             -3.5                1                0       -65782.469                0       -66788.422                0       -11.957186
              1.8             -3.5                1                0       -60977.816                0       -65037.367                0       -20.435463
              1.9             -3.5                1                0       -56404.047                0        -62789.18                0       -23.995148
                2             -3.5                1                0       -52505.059                0       -58779.992                0       -2.0701966
              2.1             -3.5                1                0       -48767.875                0       -54645.168                0        15.539322
              2.2             -3.5                1                0       -45096.664                0       -50285.191                0         25.93541
              2.3             -3.5                1                0        -41378.52                0       -45572.875                0        15.708199
              2.4             -3.5                1                0       -38222.125                0       -40278.328                0        2.7145185
              2.5             -3.5                1                0       -35711.203                0       -34372.492                0       -8.4516687
              2.6             -3.5                1                0       -32855.184                0       -28401.408                0       -24.387075
              2.7             -3.5                1                0       -29761.291                0       -22367.209                0        -28.98431
              2.8             -3.5                1                0       -26926.652                0       -16314.814                0       -28.024246
              2.9             -3.5                1                0       -24618.721                0       -10491.137                0       -13.503418
                3             -3.5                1                0       -23075.434                0       -5185.7734                0        10.424913
              3.1             -3.5                1                0       -21704.391                0        112.40818                0        20.253544
              3.2             -3.5                1                0       -20821.189                0        5991.7173                0        15.152525
              3.3             -3.5                1                0       -20362.008                0        11474.626                0        11.816338
              3.4             -3.5                1                0       -20154.859                0        16103.634                0        25.612995
              3.5             -3.5                1                0       -19746.947                0        20042.891                0        7.2846236
              3.6             -3.5                1                0       -19509.574                0        23584.098                0       -9.5981655
              3.7             -3.5                1                0       -19808.996                0        26584.211                0       -6.7602367
              3.8             -3.5                1                0       -20823.824                0        28635.684                0        10.960195
              3.9             -3.5                1                0       -21738.758                0        30380.018                0        15.431997
                4             -3.5                1                0       -22661.072                0        31759.602                0        11.663527
              4.1             -3.5                1                0       -23756.141                0        32106.312                0        13.401217
              4.2             -3.5                1                0       -24981.098                0        31533.715                0        22.089085
              4.3             -3.5                1                0       -26343.912                0        30453.592                0        24.316027
              4.4             -3.5                1                0       -27882.207                0         28578.83                0        31.717047
              4.5             -3.5                1                0       -29419.799                0        26381.412                0        21.210468
              4.6             -3.5                1                0       -30955.898                0        23619.578                0        4.5226402
              4.7             -3.5                1                0       -32438.609                0        19919.172                0        12.619606
              4.8             -3.5                1                0       -33839.656                0        16136.733                0        11.809199
              4.9             -3.5                1                0       -35230.621                0         11325.51                0        19.516546
                5             -3.5                1                0       -36617.906                0        6171.8018                0        16.552456
               -5             -3.4                1                0       -36167.719                0       -7367.3721                0       0.46204031
             -4.9             -3.4                1                0       -34659.492                0       -12540.439                0       0.78604507
             -4.8             -3.4                1                0       -33141.621                0       -17503.178                0        14.666545
             -4.7             -3.4                1                0       -31590.959                0       -21658.445                0        11.623093
             -4.6             -3.4                1                0       -29944.408                0       -25132.891                0       -5.1769562
             -4.5             -3.4                1                0       -28221.422                0       -27655.576                0       -25.567787
             -4.4             -3.4                1                0       -26497.738                0       -29855.605                0       -28.051025
             -4.3             -3.4                1                0       -24773.348                0       -31732.979                0       -12.626673
             -4.2             -3.4                1                0       -23048.242                0       -33287.699                0        20.705486
             -4.1             -3.4                1                0       -21591.037                0       -33825.301                0        33.758343
               -4             -3.4                1                0       -20267.611                0       -32626.277                0       -2.8001301
             -3.9             -3.4                1                0       -19049.734                0       -31098.668                0       -15.990178
             -3.8             -3.4                1                0       -17937.396                0       -29242.469                0       -5.8117161
             -3.7             -3.4                1                0       -16882.986                0       -27039.957                0        23.345709
             -3.6             -3.4                1                0       -15973.076                0       -24211.369                0        40.358852
             -3.5             -3.4                1                0       -15970.629                0       -20468.871                0        13.123796
             -3.4             -3.4                1                0       -15803.928                0       -15812.435                0       -11.593062
             -3.3             -3.4                1                0       -15806.836                0       -10990.242                0       -8.0875492
             -3.2             -3.4                1                0        -16030.23                0       -5485.6733                0       -5.3224974
             -3.1             -3.4                1                0        -16635.01                0        643.07373                0        -7.683322
               -3             -3.4                1                0       -17627.807                0        6952.1655                0        7.3990946
             -2.9             -3.4                1                0       -19143.146                0        12485.957                0        26.622381
             -2.8             -3.4                1                0        -21485.84                0         18604.98                0        39.533058
             -2.7             -3.4                1                0       -24039.906                0        24843.037                0        34.904797
             -2.6             -3.4                1                0         -26048.9                0        30986.268                0        7.5965414
             -2.5             -3.4                1                0       -28253.557                0        37115.789                0       -2.4187851
             -2.4             -3.4                1                0       -30653.879                0        43231.602                0        4.8587303
             -2.3             -3.4                1                0       -33679.961                0        48740.219                0      -0.21916246
             -2.2             -3.4                1                0       -37288.613                0        53620.094                0       -13.777451
             -2.1             -3.4                1                0       -41087.039                0        58388.016                0        -8.454546
               -2             -3.4                1                0       -45075.203                0        63043.961                0        15.749525
             -1.9             -3.4                1                0        -48917.34                0        67224.398                0        44.555882
             -1.8             -3.4                1                0       -53416.984                0        69578.164                0        41.096825
             -1.7             -3.4                1                0       -57271.363                0        71102.727                0        33.035255
             -1.6             -3.4                1                0       -60879.324                0         72282.43                0        24.198296
             -1.5             -3.4                1                0       -64616.203                0        73246.969                0        13.447005
             -1.4             -3.4                1                0       -68502.328                0        73685.281                0        5.5160947
             -1.3             -3.4                1                0       -72600.172                0        71691.195                0        29.470291
             -1.2             -3.4                1                0       -76714.945                0        69503.891                0        51.266727
             -1.1             -3.4                1                0       -80846.656                0        67123.367                0        70.905434
               -1             -3.4                1                0       -84576.188                0        64615.969                0        52.952774
             -0.9             -3.4                1                0       -87980.773                0        61041.719                0        18.983772
             -0.8             -3.4                1                0       -91037.641                0        55815.902                0        1.2801871
             -0.7             -3.4                1                0       -93125.664                0        49910.238                0       -16.447586
             -0.6             -3.4                1                0       -95183.266                0        43866.398                0       -17.903866
             -0.5             -3.4                1                0       -97210.484                0        37684.375                0       -3.0886574
             -0.4             -3.4                1                0       -98907.156                0        30423.219                0        26.112783
             -0.3             -3.4                1                0       -100435.84                0        22730.938                0        20.969236
             -0.2             -3.4                1                0        -101918.3                0        15013.065                0       -26.277771
             -0.1             -3.4                1                0       -103198.46                0        7349.6333                0       -101.11155
                0             -3.4                1                0       -103404.12                0       -194.88966                0        109.11855
              0.1             -3.4                1                0       -103198.46                0       -7349.6333                0        101.11155
              0.2             -3.4                1                0        -101918.3                0       -15013.065                0        26.277771
              0.3             -3.4                1                0       -100435.84                0       -22730.938                0       -20.969236
              0.4             -3.4                1                0       -98907.156                0       -30423.219                0       -26.112783
              0.5             -3.4                1                0       -97210.484                0       -37684.375                0        3.0886574
              0.6             -3.4                1                0       -95183.266                0       -43866.398                0        17.903866
              0.7             -3.4                1                0       -93125.664                0       -49910.238                0        16.447586
              0.8             -3.4                1                0       -91037.641                0       -55815.902                0       -1.2801871
              0.9             -3.4                1                0       -87980.773                0       -61041.719                0       -18.983772
                1             -3.4                1                0       -84576.188                0       -64615.969                0       -52.952774
              1.1             -3.4                1                0       -80846.656                0       -67123.367                0       -70.905434
              1.2             -3.4                1                0       -76714.945                0       -69503.891                0       -51.266727
              1.3             -3.4                1                0       -72600.172                0       -71691.195                0       -29.470291
              1.4             -3.4                1                0       -68502.328                0       -73685.281                0       -5.5160947
              1.5             -3.4                1                0       -64616.203                0       -73246.969                0       -13.447005
              1.6             -3.4                1                0       -60879.324                0        -72282.43                0       -24.198296
              1.7             -3.4                1                0       -57271.363                0       -71102.727                0       -33.035255
              1.8             -3.4                1                0       -53416.984                0       -69578.164                0       -41.096825
              1.9             -3.4                1                0        -48917.34                0       -67224.398                0       -44.555882
                2             -3.4                1                0       -45075.203                0       -63043.961                0       -15.749525
              2.1             -3.4                1                0       -41087.039                0       -58388.016                0         8.454546
              2.2             -3.4                1                0       -37288.613                0       -53620.094                0        13.777451
              2.3             -3.4                1                0       -33679.961                0       -48740.219                0       0.21916246
              2.4             -3.4                1                0       -30653.879                0       -43231.602                0       -4.8587303
              2.5             -3.4                1                0       -28253.557                0       -37115.789                0        2.4187851
              2.6             -3.4                1                0         -26048.9                0       -30986.268                0       -7.5965414
