           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              0.7             -2.9                0                0        53469.055                0       -62800.129                0        2.2480624
              0.8             -2.9                0                0        50981.363                0       -70363.289                0        7.5370293
              0.9             -2.9                0                0        48362.301                0       -77787.406                0        15.446314
                1             -2.9                0                0        45465.129                0       -83570.984                0        14.120291
              1.1             -2.9                0                0        42361.965                0       -88150.547                0        5.8141737
              1.2             -2.9                0                0        38869.141                0       -92264.969                0       -1.3255749
              1.3             -2.9                0                0         34813.18                0       -95737.016                0       -7.4200525
              1.4             -2.9                0                0        30661.109                0       -98956.203                0       -17.317217
              1.5             -2.9                0                0         26166.83                0       -99738.312                0       -30.067265
              1.6             -2.9                0                0        21508.652                0        -99477.68                0       -40.957851
              1.7             -2.9                0                0        17087.041                0       -98778.562                0       -30.218716
              1.8             -2.9                0                0        12755.873                0       -97737.422                0       -17.566402
              1.9             -2.9                0                0        8389.8047                0        -96439.43                0       -12.760501
                2             -2.9                0                0        4122.3545                0        -92596.07                0        -8.607729
              2.1             -2.9                0                0       -132.64819                0        -88399.25                0       -7.7058268
              2.2             -2.9                0                0       -4485.8931                0       -83916.008                0       -8.2027359
              2.3             -2.9                0                0       -9418.6191                0       -78753.531                0      -0.88064027
              2.4             -2.9                0                0       -14270.255                0       -72836.922                0       -2.1505239
              2.5             -2.9                0                0       -18914.652                0       -65768.719                0        -6.819737
              2.6             -2.9                0                0       -23049.641                0       -58270.125                0        -5.825263
              2.7             -2.9                0                0       -26809.289                0       -50400.883                0       -3.6339874
              2.8             -2.9                0                0       -30484.496                0       -42366.809                0     -0.082207322
              2.9             -2.9                0                0       -33892.992                0       -33890.484                0        7.9682446
                3             -2.9                0                0       -37261.734                0       -25385.045                0          13.9774
              3.1             -2.9                0                0       -40590.734                0       -16850.482                0        17.945282
              3.2             -2.9                0                0       -43879.992                0       -8286.7715                0        19.871891
              3.3             -2.9                0                0       -47033.793                0        345.40802                0        18.771656
              3.4             -2.9                0                0       -48748.023                0        8571.1992                0        6.2095389
              3.5             -2.9                0                0       -50301.176                0        16468.379                0       -4.0484781
              3.6             -2.9                0                0       -51765.844                0        24161.133                0       -9.4861717
              3.7             -2.9                0                0       -53142.023                0        31649.471                0       -10.103558
              3.8             -2.9                0                0       -54429.715                0        38933.363                0       -5.9006152
              3.9             -2.9                0                0       -55329.535                0        46027.051                0        7.1292129
                4             -2.9                0                0       -55228.586                0         51512.93                0        6.7165565
              4.1             -2.9                0                0       -54735.137                0        56056.953                0        0.1229496
              4.2             -2.9                0                0       -54164.383                0         60357.23                0       -3.2429991
              4.3             -2.9                0                0        -53516.32                0        64413.781                0       -3.3812809
              4.4             -2.9                0                0       -52790.953                0        68226.562                0      -0.29189429
              4.5             -2.9                0                0        -51559.41                0        71083.094                0       -1.3001933
              4.6             -2.9                0                0       -49204.781                0        71620.391                0       -5.8596258
              4.7             -2.9                0                0       -46797.637                0        71938.578                0       -9.5247059
              4.8             -2.9                0                0       -44337.961                0        72037.688                0        -12.29545
              4.9             -2.9                0                0       -41825.781                0        71917.703                0       -14.171833
                5             -2.9                0                0       -39315.777                0        71299.609                0        -4.802691
               -5             -2.8                0                0       -48268.492                0        -68509.68                0       -5.6908402
             -4.9             -2.8                0                0       -51038.656                0       -69278.094                0       -7.2638988
             -4.8             -2.8                0                0        -53581.27                0       -69500.289                0       -7.8738813
             -4.7             -2.8                0                0       -56071.391                0       -69503.391                0       -9.3782225
             -4.6             -2.8                0                0       -58508.973                0       -69287.398                0       -11.776908
             -4.5             -2.8                0                0       -60894.039                0       -68852.328                0       -15.069939
             -4.4             -2.8                0                0       -62653.625                0       -67311.242                0       -18.120304
             -4.3             -2.8                0                0       -63342.391                0       -63621.141                0       -10.865187
             -4.2             -2.8                0                0       -63953.859                0       -59687.285                0       -6.8377233
             -4.1             -2.8                0                0       -64488.016                0       -55509.699                0       -6.0379472
               -4             -2.8                0                0       -64944.863                0       -51088.367                0       -8.4658289
             -3.9             -2.8                0                0       -65302.652                0       -46432.141                0       -13.679896
             -3.8             -2.8                0                0       -64182.676                0       -40116.746                0      -0.87549746
             -3.7             -2.8                0                0       -62714.352                0       -33009.988                0        10.241515
             -3.6             -2.8                0                0       -61163.633                0       -25698.826                0        16.148539
             -3.5             -2.8                0                0       -59530.535                0       -18183.289                0        16.845543
             -3.4             -2.8                0                0       -57815.043                0       -10463.365                0        12.332542
             -3.3             -2.8                0                0       -55526.414                0       -2976.8613                0        -5.373929
             -3.2             -2.8                0                0       -52458.246                0        5069.4775                0       -19.461271
             -3.1             -2.8                0                0       -49159.273                0        13575.479                0       -22.345438
               -3             -2.8                0                0       -45819.441                0        22041.713                0       -23.372187
             -2.9             -2.8                0                0       -42365.148                0        30448.521                0       -17.871534
             -2.8             -2.8                0                0       -38844.234                0        38817.656                0       -8.6591902
             -2.7             -2.8                0                0       -35119.383                0        46782.648                0       -4.3477907
             -2.6             -2.8                0                0       -30574.133                0        53965.051                0        2.0339735
             -2.5             -2.8                0                0       -25906.062                0        61030.195                0        2.0646534
             -2.4             -2.8                0                0       -21179.801                0        68031.758                0       -4.9054441
             -2.3             -2.8                0                0       -16234.262                0        73753.195                0       -7.1257782
             -2.2             -2.8                0                0       -11235.369                0        78879.438                0         -1.72614
             -2.1             -2.8                0                0       -6248.5801                0        83820.438                0        8.7465467
               -2             -2.8                0                0       -1575.8293                0        88290.078                0        17.430731
             -1.9             -2.8                0                0        2799.5815                0        91999.406                0        22.952709
             -1.8             -2.8                0                0        7258.7788                0        93345.406                0        33.853443
             -1.7             -2.8                0                0        12018.672                0        94219.695                0        33.957375
             -1.6             -2.8                0                0        16829.984                0            94787                0        26.589045
             -1.5             -2.8                0                0        21572.383                0        95125.125                0        16.882786
             -1.4             -2.8                0                0        26134.439                0        94280.781                0        5.2394466
             -1.3             -2.8                0                0        30382.246                0        91247.086                0       -3.8438463
             -1.2             -2.8                0                0        34533.945                0        87960.523                0        -9.124445
             -1.1             -2.8                0                0        38589.531                0        84421.102                0       -10.602371
               -1             -2.8                0                0        42549.008                0        80628.812                0       -8.2776108
             -0.9             -2.8                0                0        45658.141                0        75085.859                0       -5.1620073
             -0.8             -2.8                0                0        48186.758                0        67912.273                0       -8.9459572
             -0.7             -2.8                0                0        50596.922                0        60607.996                0       -9.1101274
             -0.6             -2.8                0                0        52888.625                0        53173.039                0         -5.65451
             -0.5             -2.8                0                0        55061.875                0        45607.379                0        1.4208927
             -0.4             -2.8                0                0        56680.758                0        36981.223                0        15.233689
             -0.3             -2.8                0                0        57985.836                0         27915.74                0        11.465764
             -0.2             -2.8                0                0        59154.734                0        18808.385                0       -15.024772
             -0.1             -2.8                0                0        60187.461                0        9659.1445                0       -64.237953
                0             -2.8                0                0        60864.309                0       -251.14221                0        107.62267
              0.1             -2.8                0                0        60187.461                0       -9659.1445                0        64.237953
              0.2             -2.8                0                0        59154.734                0       -18808.385                0        15.024772
              0.3             -2.8                0                0        57985.836                0        -27915.74                0       -11.465764
              0.4             -2.8                0                0        56680.758                0       -36981.223                0       -15.233689
              0.5             -2.8                0                0        55061.875                0       -45607.379                0       -1.4208927
              0.6             -2.8                0                0        52888.625                0       -53173.039                0          5.65451
              0.7             -2.8                0                0        50596.922                0       -60607.996                0        9.1101274
              0.8             -2.8                0                0        48186.758                0       -67912.273                0        8.9459572
              0.9             -2.8                0                0        45658.141                0       -75085.859                0        5.1620073
                1             -2.8                0                0        42549.008                0       -80628.812                0        8.2776108
              1.1             -2.8                0                0        38589.531                0       -84421.102                0        10.602371
              1.2             -2.8                0                0        34533.945                0       -87960.523                0         9.124445
              1.3             -2.8                0                0        30382.246                0       -91247.086                0        3.8438463
              1.4             -2.8                0                0        26134.439                0       -94280.781                0       -5.2394466
              1.5             -2.8                0                0        21572.383                0       -95125.125                0       -16.882786
              1.6             -2.8                0                0        16829.984                0           -94787                0       -26.589045
              1.7             -2.8                0                0        12018.672                0       -94219.695                0       -33.957375
              1.8             -2.8                0                0        7258.7788                0       -93345.406                0       -33.853443
              1.9             -2.8                0                0        2799.5815                0       -91999.406                0       -22.952709
                2             -2.8                0                0       -1575.8293                0       -88290.078                0       -17.430731
              2.1             -2.8                0                0       -6248.5801                0       -83820.438                0       -8.7465467
              2.2             -2.8                0                0       -11235.369                0       -78879.438                0          1.72614
              2.3             -2.8                0                0       -16234.262                0       -73753.195                0        7.1257782
              2.4             -2.8                0                0       -21179.801                0       -68031.758                0        4.9054441
              2.5             -2.8                0                0       -25906.062                0       -61030.195                0       -2.0646534
              2.6             -2.8                0                0       -30574.133                0       -53965.051                0       -2.0339735
              2.7             -2.8                0                0       -35119.383                0       -46782.648                0        4.3477907
              2.8             -2.8                0                0       -38844.234                0       -38817.656                0        8.6591902
              2.9             -2.8                0                0       -42365.148                0       -30448.521                0        17.871534
                3             -2.8                0                0       -45819.441                0       -22041.713                0        23.372187
              3.1             -2.8                0                0       -49159.273                0       -13575.479                0        22.345438
              3.2             -2.8                0                0       -52458.246                0       -5069.4775                0        19.461271
              3.3             -2.8                0                0       -55526.414                0        2976.8613                0         5.373929
              3.4             -2.8                0                0       -57815.043                0        10463.365                0       -12.332542
              3.5             -2.8                0                0       -59530.535                0        18183.289                0       -16.845543
              3.6             -2.8                0                0       -61163.633                0        25698.826                0       -16.148539
              3.7             -2.8                0                0       -62714.352                0        33009.988                0       -10.241515
              3.8             -2.8                0                0       -64182.676                0        40116.746                0       0.87549746
              3.9             -2.8                0                0       -65302.652                0        46432.141                0        13.679896
                4             -2.8                0                0       -64944.863                0        51088.367                0        8.4658289
              4.1             -2.8                0                0       -64488.016                0        55509.699                0        6.0379472
              4.2             -2.8                0                0       -63953.859                0        59687.285                0        6.8377233
              4.3             -2.8                0                0       -63342.391                0        63621.141                0        10.865187
              4.4             -2.8                0                0       -62653.625                0        67311.242                0        18.120304
              4.5             -2.8                0                0       -60894.039                0        68852.328                0        15.069939
              4.6             -2.8                0                0       -58508.973                0        69287.398                0        11.776908
              4.7             -2.8                0                0       -56071.391                0        69503.391                0        9.3782225
              4.8             -2.8                0                0        -53581.27                0        69500.289                0        7.8738813
              4.9             -2.8                0                0       -51038.656                0        69278.094                0        7.2638988
                5             -2.8                0                0       -48268.492                0         68509.68                0        5.6908402
               -5             -2.7                0                0        -56015.34                0       -64484.406                0       -9.6090298
             -4.9             -2.7                0                0       -59519.219                0        -66687.32                0       -12.751788
             -4.8             -2.7                0                0       -62077.789                0       -67001.172                0       -7.8003306
             -4.7             -2.7                0                0       -64583.848                0       -67095.914                0       -3.7432027
             -4.6             -2.7                0                0       -67037.383                0       -66971.578                0      -0.58044529
             -4.5             -2.7                0                0       -69375.977                0       -66606.867                0       -1.6441936
             -4.4             -2.7                0                0       -71340.523                0       -65908.203                0       -14.584702
             -4.3             -2.7                0                0       -72341.016                0       -63094.625                0        -9.499835
             -4.2             -2.7                0                0       -72911.016                0        -59273.75                0       -1.4942176
             -4.1             -2.7                0                0       -73403.719                0       -55209.156                0        3.2836957
               -4             -2.7                0                0       -73819.117                0       -50900.809                0        4.8339496
             -3.9             -2.7                0                0       -73748.328                0       -46519.758                0        7.0578213
             -3.8             -2.7                0                0       -73185.531                0       -41685.238                0        6.4363127
             -3.7             -2.7                0                0       -71651.938                0       -34702.711                0        18.091322
             -3.6             -2.7                0                0       -70035.961                0       -27515.777                0        24.536339
             -3.5             -2.7                0                0       -68337.594                0       -20124.471                0        25.771332
             -3.4             -2.7                0                0       -66445.984                0       -12621.412                0        21.500227
             -3.3             -2.7                0                0       -63681.965                0       -5620.7778                0         7.194263
             -3.2             -2.7                0                0       -60771.082                0        1713.3313                0       -13.020661
             -3.1             -2.7                0                0       -57379.445                0        10133.792                0       -14.633914
               -3             -2.7                0                0       -53946.941                0        18514.488                0       -14.389755
             -2.9             -2.7                0                0       -50473.582                0        26855.441                0       -12.288187
             -2.8             -2.7                0                0       -46905.746                0        35097.504                0       -8.2766962
             -2.7             -2.7                0                0       -42263.074                0        42179.684                0       -1.1796043
             -2.6             -2.7                0                0        -37571.32                0        49241.789                0         3.550997
             -2.5             -2.7                0                0       -32821.383                0        56240.297                0        1.2807961
             -2.4             -2.7                0                0       -28013.256                0        63175.219                0       -7.9901857
             -2.3             -2.7                0                0       -22976.111                0        68708.141                0       -11.194238
             -2.2             -2.7                0                0       -17911.059                0        73798.148                0       -7.7170553
             -2.1             -2.7                0                0       -12858.105                0        78702.922                0       0.83317518
               -2             -2.7                0                0       -7817.2744                0         83422.43                0        14.456409
             -1.9             -2.7                0                0       -2754.2175                0        87439.891                0        29.768049
             -1.8             -2.7                0                0        2279.1501                0        88543.047                0        28.259899
             -1.7             -2.7                0                0        7243.5918                0        89417.023                0         24.41383
             -1.6             -2.7                0                0        12139.122                0        90061.828                0        18.229822
             -1.5             -2.7                0                0        16965.734                0        90477.469                0        9.7078876
             -1.4             -2.7                0                0        21597.006                0        89583.562                0      -0.89292449
             -1.3             -2.7                0                0        25940.555                0        86735.359                0       -9.1623373
             -1.2             -2.7                0                0        30187.982                0        83634.289                0       -13.629066
             -1.1             -2.7                0                0        34339.309                0        80280.352                0       -14.293117
               -1             -2.7                0                0        38435.973                0        76726.828                0       -1.7066364
             -0.9             -2.7                0                0        42135.672                0        71946.617                0        1.6822929
             -0.8             -2.7                0                0          45248.5                0        65529.711                0        -19.67861
             -0.7             -2.7                0                0         47698.07                0        58403.219                0       -15.796494
             -0.6             -2.7                0                0         50029.18                0        51146.051                0       -8.2945976
             -0.5             -2.7                0                0        52241.836                0        43758.191                0        2.8270879
             -0.4             -2.7                0                0        53893.648                0        35325.082                0         17.80665
             -0.3             -2.7                0                0        55228.969                0        26458.955                0        14.014907
             -0.2             -2.7                0                0        56428.113                0        17550.953                0        -12.49946
             -0.1             -2.7                0                0        57362.148                0        8739.6475                0       -43.392704
                0             -2.7                0                0        57848.461                0       -203.12314                0        43.934448
              0.1             -2.7                0                0        57362.148                0       -8739.6475                0        43.392704
              0.2             -2.7                0                0        56428.113                0       -17550.953                0         12.49946
              0.3             -2.7                0                0        55228.969                0       -26458.955                0       -14.014907
              0.4             -2.7                0                0        53893.648                0       -35325.082                0        -17.80665
              0.5             -2.7                0                0        52241.836                0       -43758.191                0       -2.8270879
              0.6             -2.7                0                0         50029.18                0       -51146.051                0        8.2945976
              0.7             -2.7                0                0         47698.07                0       -58403.219                0        15.796494
              0.8             -2.7                0                0          45248.5                0       -65529.711                0         19.67861
              0.9             -2.7                0                0        42135.672                0       -71946.617                0       -1.6822929
                1             -2.7                0                0        38435.973                0       -76726.828                0        1.7066364
              1.1             -2.7                0                0        34339.309                0       -80280.352                0        14.293117
              1.2             -2.7                0                0        30187.982                0       -83634.289                0        13.629066
              1.3             -2.7                0                0        25940.555                0       -86735.359                0        9.1623373
              1.4             -2.7                0                0        21597.006                0       -89583.562                0       0.89292449
              1.5             -2.7                0                0        16965.734                0       -90477.469                0       -9.7078876
              1.6             -2.7                0                0        12139.122                0       -90061.828                0       -18.229822
              1.7             -2.7                0                0        7243.5918                0       -89417.023                0        -24.41383
              1.8             -2.7                0                0        2279.1501                0       -88543.047                0       -28.259899
              1.9             -2.7                0                0       -2754.2175                0       -87439.891                0       -29.768049
                2             -2.7                0                0       -7817.2744                0        -83422.43                0       -14.456409
              2.1             -2.7                0                0       -12858.105                0       -78702.922                0      -0.83317518
              2.2             -2.7                0                0       -17911.059                0       -73798.148                0        7.7170553
              2.3             -2.7                0                0       -22976.111                0       -68708.141                0        11.194238
              2.4             -2.7                0                0       -28013.256                0       -63175.219                0        7.9901857
              2.5             -2.7                0                0       -32821.383                0       -56240.297                0       -1.2807961
              2.6             -2.7                0                0        -37571.32                0       -49241.789                0        -3.550997
              2.7             -2.7                0                0       -42263.074                0       -42179.684                0        1.1796043
              2.8             -2.7                0                0       -46905.746                0       -35097.504                0        8.2766962
              2.9             -2.7                0                0       -50473.582                0       -26855.441                0        12.288187
                3             -2.7                0                0       -53946.941                0       -18514.488                0        14.389755
              3.1             -2.7                0                0       -57379.445                0       -10133.792                0        14.633914
              3.2             -2.7                0                0       -60771.082                0       -1713.3313                0        13.020661
              3.3             -2.7                0                0       -63681.965                0        5620.7778                0        -7.194263
              3.4             -2.7                0                0       -66445.984                0        12621.412                0       -21.500227
              3.5             -2.7                0                0       -68337.594                0        20124.471                0       -25.771332
              3.6             -2.7                0                0       -70035.961                0        27515.777                0       -24.536339
              3.7             -2.7                0                0       -71651.938                0        34702.711                0       -18.091322
              3.8             -2.7                0                0       -73185.531                0        41685.238                0       -6.4363127
              3.9             -2.7                0                0       -73748.328                0        46519.758                0       -7.0578213
                4             -2.7                0                0       -73819.117                0        50900.809                0       -4.8339496
              4.1             -2.7                0                0       -73403.719                0        55209.156                0       -3.2836957
              4.2             -2.7                0                0       -72911.016                0         59273.75                0        1.4942176
              4.3             -2.7                0                0       -72341.016                0        63094.625                0         9.499835
              4.4             -2.7                0                0       -71340.523                0        65908.203                0        14.584702
              4.5             -2.7                0                0       -69375.977                0        66606.867                0        1.6441936
              4.6             -2.7                0                0       -67037.383                0        66971.578                0       0.58044529
              4.7             -2.7                0                0       -64583.848                0        67095.914                0        3.7432027
              4.8             -2.7                0                0       -62077.789                0        67001.172                0        7.8003306
              4.9             -2.7                0                0       -59519.219                0         66687.32                0        12.751788
                5             -2.7                0                0        -56015.34                0        64484.406                0        9.6090298
               -5             -2.6                0                0       -63619.363                0       -60478.855                0        -10.52751
             -4.9             -2.6                0                0       -67470.594                0       -63376.719                0       -12.994129
             -4.8             -2.6                0                0       -70436.281                0       -64532.926                0       -3.9974995
             -4.7             -2.6                0                0       -72958.297                0       -64719.324                0        5.6211119
             -4.6             -2.6                0                0       -75427.766                0       -64686.633                0        14.345325
             -4.5             -2.6                0                0       -77559.734                0       -64368.703                0        3.5399027
             -4.4             -2.6                0                0        -79500.68                0       -63785.906                0       -7.3040543
             -4.3             -2.6                0                0       -81184.656                0       -62639.543                0       -9.9024525
             -4.2             -2.6                0                0       -81713.203                0       -58931.656                0        2.0813303
             -4.1             -2.6                0                0       -82164.438                0       -54980.039                0        10.837385
               -4             -2.6                0                0       -82400.453                0        -50844.48                0        16.894396
             -3.9             -2.6                0                0       -82034.148                0       -46689.547                0        17.804775
             -3.8             -2.6                0                0       -81562.562                0       -42297.723                0        9.1161995
             -3.7             -2.6                0                0       -80435.172                0        -36465.77                0        7.8782115
             -3.6             -2.6                0                0       -78753.922                0       -29403.062                0         14.86122
             -3.5             -2.6                0                0       -76990.289                0       -22135.988                0        16.634207
             -3.4             -2.6                0                0       -74506.703                0       -15191.098                0        18.272207
             -3.3             -2.6                0                0       -71675.227                0        -8331.334                0        12.859752
             -3.2             -2.6                0                0       -68777.812                0       -1336.4739                0        -2.558301
             -3.1             -2.6                0                0       -65455.328                0        6611.7651                0       -9.3049622
               -3             -2.6                0                0       -61930.148                0        14906.924                0       -7.7898903
             -2.9             -2.6                0                0       -58364.125                0         23162.34                0       -4.4174089
             -2.8             -2.6                0                0       -53979.594                0        30503.256                0      0.043665171
             -2.7             -2.6                0                0       -49264.984                0        37498.566                0        5.1649361
             -2.6             -2.6                0                0       -44492.453                0        44467.137                0        9.0392494
             -2.5             -2.6                0                0       -39660.648                0        51399.008                0        4.4681625
             -2.4             -2.6                0                0       -34770.656                0        58267.285                0       -7.1037021
             -2.3             -2.6                0                0       -29644.217                0        63618.367                0       -11.324764
             -2.2             -2.6                0                0       -24512.996                0        68672.125                0       -9.7700377
             -2.1             -2.6                0                0       -19393.877                0        73540.656                0       -3.1422684
               -2             -2.6                0                0       -13933.354                0        77956.438                0         25.02651
             -1.9             -2.6                0                0       -8275.0576                0         81681.07                0        31.590229
             -1.8             -2.6                0                0       -2797.4785                0        83423.219                0         21.61643
             -1.7             -2.6                0                0          2456.29                0        84579.836                0        20.879822
             -1.6             -2.6                0                0        7436.0322                0        85302.156                0        15.880144
             -1.5             -2.6                0                0        12346.865                0        85795.297                0        8.5425348
             -1.4             -2.6                0                0        17048.791                0        84864.531                0       -1.0799204
             -1.3             -2.6                0                0        21488.072                0        82201.805                0       -8.5354595
             -1.2             -2.6                0                0        25870.594                0        79314.633                0       -12.369263
             -1.1             -2.6                0                0        30224.445                0            76235                0        -6.415658
               -1             -2.6                0                0        34409.578                0        72868.758                0         13.68153
             -0.9             -2.6                0                0        38162.727                0        68269.094                0        20.552536
             -0.8             -2.6                0                0        41383.902                0        62130.469                0      -0.65345287
             -0.7             -2.6                0                0         44447.57                0        55821.871                0       -12.850042
             -0.6             -2.6                0                0        47143.004                0        49106.414                0       -10.759012
