           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              4.9             -3.8                1                0        70585.383                0       -51381.461                0      -0.31875193
                5             -3.8                1                0        70299.125                0       -48754.461                0        5.3181667
               -5             -3.7                1                0        71210.352                0        48373.023                0       -13.034829
             -4.9             -3.7                1                0        71469.711                0        51170.945                0       -2.7165298
             -4.8             -3.7                1                0        71747.789                0        53616.074                0        1.8674424
             -4.7             -3.7                1                0        72017.406                0        56042.492                0        1.5579028
             -4.6             -3.7                1                0        72198.258                0        58458.805                0       -3.9241884
             -4.5             -3.7                1                0        72384.305                0        60865.168                0        -15.52024
             -4.4             -3.7                1                0        72616.078                0        63012.629                0       -17.151403
             -4.3             -3.7                1                0        72770.922                0        64759.879                0       -5.8041544
             -4.2             -3.7                1                0        72847.844                0        66435.414                0      0.049383104
             -4.1             -3.7                1                0        72880.727                0        68044.008                0        1.7620388
               -4             -3.7                1                0        72918.578                0        69600.477                0      -0.65250015
             -3.9             -3.7                1                0        72943.117                0        70993.477                0       -3.9747419
             -3.8             -3.7                1                0        72944.953                0        72163.875                0       -3.5046999
             -3.7             -3.7                1                0        72949.609                0        73051.766                0       -4.4401798
             -3.6             -3.7                1                0        72982.695                0        73708.219                0       -5.8544583
             -3.5             -3.7                1                0        73052.172                0        74321.938                0       -5.9511909
             -3.4             -3.7                1                0        73158.039                0         74892.93                0       -4.7303796
             -3.3             -3.7                1                0        73077.344                0        75388.234                0        3.0592842
             -3.2             -3.7                1                0        73019.438                0        75198.047                0       -5.9826713
             -3.1             -3.7                1                0        72791.727                0        74961.641                0       -6.7062788
               -3             -3.7                1                0          72578.5                0        74694.172                0       -5.4042139
             -2.9             -3.7                1                0         72379.75                0        74395.664                0       -2.0764856
             -2.8             -3.7                1                0        72245.406                0        73807.477                0       0.13513541
             -2.7             -3.7                1                0        72186.656                0        72858.562                0       -0.3888905
             -2.6             -3.7                1                0        72144.227                0        71850.922                0      -0.26317835
             -2.5             -3.7                1                0        72096.336                0        70774.961                0        1.0403386
             -2.4             -3.7                1                0        71867.086                0        69559.516                0        3.7641425
             -2.3             -3.7                1                0        71703.492                0        68006.047                0        5.0579157
             -2.2             -3.7                1                0        71594.859                0        66190.383                0        6.1624846
             -2.1             -3.7                1                0        71348.875                0        64330.586                0        3.4130399
               -2             -3.7                1                0        71125.625                0        62429.461                0       0.28624529
             -1.9             -3.7                1                0        70925.094                0         60486.98                0       -3.2179112
             -1.8             -3.7                1                0          70812.5                0         58105.75                0       -0.1100055
             -1.7             -3.7                1                0        70740.133                0        55611.477                0        2.1520538
             -1.6             -3.7                1                0        70695.016                0        53086.492                0        1.9591517
             -1.5             -3.7                1                0        70546.344                0        50499.223                0      -0.65213943
             -1.4             -3.7                1                0        70360.453                0        47815.133                0       -3.1736078
             -1.3             -3.7                1                0        70257.398                0            44767                0       -13.032634
             -1.2             -3.7                1                0        70084.508                0        41695.633                0       -14.157598
             -1.1             -3.7                1                0        69880.945                0        38595.695                0       -9.2703972
               -1             -3.7                1                0        69712.188                0        35467.234                0       -4.3980274
             -0.9             -3.7                1                0        69610.383                0         32198.51                0      -0.84701931
             -0.8             -3.7                1                0            69590                0        28754.346                0       0.31124467
             -0.7             -3.7                1                0         69606.18                0        25296.691                0       0.69725984
             -0.6             -3.7                1                0        69612.328                0        21817.375                0       0.49021378
             -0.5             -3.7                1                0        69482.375                0        18297.598                0      -0.13975941
             -0.4             -3.7                1                0        69447.508                0        14666.726                0       -4.6961255
             -0.3             -3.7                1                0        69434.406                0        10994.257                0       -5.2679005
             -0.2             -3.7                1                0        69296.016                0        7336.7612                0       -4.4120588
             -0.1             -3.7                1                0        69196.578                0        3677.1067                0       0.73596454
                0             -3.7                1                0        69136.094                0        -15.29318                0       -10.176167
              0.1             -3.7                1                0        69196.578                0       -3677.1067                0      -0.73596454
              0.2             -3.7                1                0        69296.016                0       -7336.7612                0        4.4120588
              0.3             -3.7                1                0        69434.406                0       -10994.257                0        5.2679005
              0.4             -3.7                1                0        69447.508                0       -14666.726                0        4.6961255
              0.5             -3.7                1                0        69482.375                0       -18297.598                0       0.13975941
              0.6             -3.7                1                0        69612.328                0       -21817.375                0      -0.49021378
              0.7             -3.7                1                0         69606.18                0       -25296.691                0      -0.69725984
              0.8             -3.7                1                0            69590                0       -28754.346                0      -0.31124467
              0.9             -3.7                1                0        69610.383                0        -32198.51                0       0.84701931
                1             -3.7                1                0        69712.188                0       -35467.234                0        4.3980274
              1.1             -3.7                1                0        69880.945                0       -38595.695                0        9.2703972
              1.2             -3.7                1                0        70084.508                0       -41695.633                0        14.157598
              1.3             -3.7                1                0        70257.398                0           -44767                0        13.032634
              1.4             -3.7                1                0        70360.453                0       -47815.133                0        3.1736078
              1.5             -3.7                1                0        70546.344                0       -50499.223                0       0.65213943
              1.6             -3.7                1                0        70695.016                0       -53086.492                0       -1.9591517
              1.7             -3.7                1                0        70740.133                0       -55611.477                0       -2.1520538
              1.8             -3.7                1                0          70812.5                0        -58105.75                0        0.1100055
              1.9             -3.7                1                0        70925.094                0        -60486.98                0        3.2179112
                2             -3.7                1                0        71125.625                0       -62429.461                0      -0.28624529
              2.1             -3.7                1                0        71348.875                0       -64330.586                0       -3.4130399
              2.2             -3.7                1                0        71594.859                0       -66190.383                0       -6.1624846
              2.3             -3.7                1                0        71703.492                0       -68006.047                0       -5.0579157
              2.4             -3.7                1                0        71867.086                0       -69559.516                0       -3.7641425
              2.5             -3.7                1                0        72096.336                0       -70774.961                0       -1.0403386
              2.6             -3.7                1                0        72144.227                0       -71850.922                0       0.26317835
              2.7             -3.7                1                0        72186.656                0       -72858.562                0        0.3888905
              2.8             -3.7                1                0        72245.406                0       -73807.477                0      -0.13513541
              2.9             -3.7                1                0         72379.75                0       -74395.664                0        2.0764856
                3             -3.7                1                0          72578.5                0       -74694.172                0        5.4042139
              3.1             -3.7                1                0        72791.727                0       -74961.641                0        6.7062788
              3.2             -3.7                1                0        73019.438                0       -75198.047                0        5.9826713
              3.3             -3.7                1                0        73077.344                0       -75388.234                0       -3.0592842
              3.4             -3.7                1                0        73158.039                0        -74892.93                0        4.7303796
              3.5             -3.7                1                0        73052.172                0       -74321.938                0        5.9511909
              3.6             -3.7                1                0        72982.695                0       -73708.219                0        5.8544583
              3.7             -3.7                1                0        72949.609                0       -73051.766                0        4.4401798
              3.8             -3.7                1                0        72944.953                0       -72163.875                0        3.5046999
              3.9             -3.7                1                0        72943.117                0       -70993.477                0        3.9747419
                4             -3.7                1                0        72918.578                0       -69600.477                0       0.65250015
              4.1             -3.7                1                0        72880.727                0       -68044.008                0       -1.7620388
              4.2             -3.7                1                0        72847.844                0       -66435.414                0     -0.049383104
              4.3             -3.7                1                0        72770.922                0       -64759.879                0        5.8041544
              4.4             -3.7                1                0        72616.078                0       -63012.629                0        17.151403
              4.5             -3.7                1                0        72384.305                0       -60865.168                0         15.52024
              4.6             -3.7                1                0        72198.258                0       -58458.805                0        3.9241884
              4.7             -3.7                1                0        72017.406                0       -56042.492                0       -1.5579028
              4.8             -3.7                1                0        71747.789                0       -53616.074                0       -1.8674424
              4.9             -3.7                1                0        71469.711                0       -51170.945                0        2.7165298
                5             -3.7                1                0        71210.352                0       -48373.023                0        13.034829
               -5             -3.6                1                0        71586.391                0        47946.223                0       -5.5182486
             -4.9             -3.6                1                0        72000.336                0        50807.602                0      -0.34231007
             -4.8             -3.6                1                0        72256.281                0        53395.141                0        4.5375032
             -4.7             -3.6                1                0        72442.523                0        55826.266                0        5.8378615
             -4.6             -3.6                1                0        72633.953                0        58247.426                0        1.0242381
             -4.5             -3.6                1                0         72847.25                0         60588.98                0       -5.7817335
             -4.4             -3.6                1                0        73101.227                0        62716.758                0       -5.3225322
             -4.3             -3.6                1                0        73307.562                0        64676.391                0        -1.802063
             -4.2             -3.6                1                0        73434.461                0        66382.469                0          5.25879
             -4.1             -3.6                1                0        73556.297                0         68041.18                0        6.2598343
               -4             -3.6                1                0         73673.07                0        69652.531                0        1.2011144
             -3.9             -3.6                1                0        73697.734                0        70908.258                0       -1.9619203
             -3.8             -3.6                1                0        73679.812                0        72060.516                0       -3.8028922
             -3.7             -3.6                1                0        73665.516                0        73097.109                0       -5.0379672
             -3.6             -3.6                1                0        73675.453                0        73739.383                0       -4.5826573
             -3.5             -3.6                1                0        73721.781                0        74338.922                0       -2.8098049
             -3.4             -3.6                1                0        73804.508                0        74895.742                0       0.28058934
             -3.3             -3.6                1                0        73880.156                0        75373.539                0        1.3445609
             -3.2             -3.6                1                0        73823.711                0        75346.867                0        2.7356236
             -3.1             -3.6                1                0        73617.586                0        75105.922                0        1.3143363
               -3             -3.6                1                0        73425.922                0        74833.922                0        1.9187202
             -2.9             -3.6                1                0        73248.758                0        74530.875                0         4.548769
             -2.8             -3.6                1                0        73140.648                0        73877.156                0        5.3548632
             -2.7             -3.6                1                0        73090.234                0        72926.172                0        4.1636882
             -2.6             -3.6                1                0        73056.125                0        71916.453                0        3.6222506
             -2.5             -3.6                1                0        73038.344                0            70848                0        3.7305503
             -2.4             -3.6                1                0        73036.898                0        69720.836                0        4.4885879
             -2.3             -3.6                1                0        72887.781                0        68201.477                0        4.2311935
             -2.2             -3.6                1                0        72625.906                0        66370.273                0        3.3577375
             -2.1             -3.6                1                0        72386.758                0        64497.719                0        2.1069212
               -2             -3.6                1                0        72170.359                0        62583.824                0       0.47875071
             -1.9             -3.6                1                0         71976.68                0        60628.586                0       -1.5267791
             -1.8             -3.6                1                0        71870.172                0        58233.074                0        1.7206773
             -1.7             -3.6                1                0        71803.734                0        55724.203                0        3.8437538
             -1.6             -3.6                1                0        71764.562                0        53184.633                0         3.511869
             -1.5             -3.6                1                0        71752.633                0        50614.355                0       0.72501755
             -1.4             -3.6                1                0        71720.727                0        47968.512                0       -2.0902584
             -1.3             -3.6                1                0        71465.016                0        44912.559                0        -1.296997
             -1.2             -3.6                1                0        71229.438                0        41825.422                0       -1.2425327
             -1.1             -3.6                1                0        71028.672                0        38709.766                0       -1.2029011
               -1             -3.6                1                0        70862.695                0        35565.586                0       -1.1781031
             -0.9             -3.6                1                0        70763.156                0        32280.117                0      -0.49960816
             -0.8             -3.6                1                0        70744.289                0        28817.758                0        0.5707494
             -0.7             -3.6                1                0            70762                0         25341.91                0       0.86885703
             -0.6             -3.6                1                0        70816.273                0        21852.574                0       0.39471614
             -0.5             -3.6                1                0        70907.125                0        18349.746                0      -0.85167557
             -0.4             -3.6                1                0        70794.828                0        14733.229                0        -6.095068
             -0.3             -3.6                1                0        70618.039                0        11056.897                0       -9.2297583
             -0.2             -3.6                1                0        70480.195                0        7378.4038                0       -8.0722694
             -0.1             -3.6                1                0        70381.312                0        3697.7517                0       -2.6226034
                0             -3.6                1                0        70321.383                0       -14.940377                0       -7.1192427
              0.1             -3.6                1                0        70381.312                0       -3697.7517                0        2.6226034
              0.2             -3.6                1                0        70480.195                0       -7378.4038                0        8.0722694
              0.3             -3.6                1                0        70618.039                0       -11056.897                0        9.2297583
              0.4             -3.6                1                0        70794.828                0       -14733.229                0         6.095068
              0.5             -3.6                1                0        70907.125                0       -18349.746                0       0.85167557
              0.6             -3.6                1                0        70816.273                0       -21852.574                0      -0.39471614
              0.7             -3.6                1                0            70762                0        -25341.91                0      -0.86885703
              0.8             -3.6                1                0        70744.289                0       -28817.758                0       -0.5707494
              0.9             -3.6                1                0        70763.156                0       -32280.117                0       0.49960816
                1             -3.6                1                0        70862.695                0       -35565.586                0        1.1781031
              1.1             -3.6                1                0        71028.672                0       -38709.766                0        1.2029011
              1.2             -3.6                1                0        71229.438                0       -41825.422                0        1.2425327
              1.3             -3.6                1                0        71465.016                0       -44912.559                0         1.296997
              1.4             -3.6                1                0        71720.727                0       -47968.512                0        2.0902584
              1.5             -3.6                1                0        71752.633                0       -50614.355                0      -0.72501755
              1.6             -3.6                1                0        71764.562                0       -53184.633                0        -3.511869
              1.7             -3.6                1                0        71803.734                0       -55724.203                0       -3.8437538
              1.8             -3.6                1                0        71870.172                0       -58233.074                0       -1.7206773
              1.9             -3.6                1                0         71976.68                0       -60628.586                0        1.5267791
                2             -3.6                1                0        72170.359                0       -62583.824                0      -0.47875071
              2.1             -3.6                1                0        72386.758                0       -64497.719                0       -2.1069212
              2.2             -3.6                1                0        72625.906                0       -66370.273                0       -3.3577375
              2.3             -3.6                1                0        72887.781                0       -68201.477                0       -4.2311935
              2.4             -3.6                1                0        73036.898                0       -69720.836                0       -4.4885879
              2.5             -3.6                1                0        73038.344                0           -70848                0       -3.7305503
              2.6             -3.6                1                0        73056.125                0       -71916.453                0       -3.6222506
              2.7             -3.6                1                0        73090.234                0       -72926.172                0       -4.1636882
              2.8             -3.6                1                0        73140.648                0       -73877.156                0       -5.3548632
              2.9             -3.6                1                0        73248.758                0       -74530.875                0        -4.548769
                3             -3.6                1                0        73425.922                0       -74833.922                0       -1.9187202
              3.1             -3.6                1                0        73617.586                0       -75105.922                0       -1.3143363
              3.2             -3.6                1                0        73823.711                0       -75346.867                0       -2.7356236
              3.3             -3.6                1                0        73880.156                0       -75373.539                0       -1.3445609
              3.4             -3.6                1                0        73804.508                0       -74895.742                0      -0.28058934
              3.5             -3.6                1                0        73721.781                0       -74338.922                0        2.8098049
              3.6             -3.6                1                0        73675.453                0       -73739.383                0        4.5826573
              3.7             -3.6                1                0        73665.516                0       -73097.109                0        5.0379672
              3.8             -3.6                1                0        73679.812                0       -72060.516                0        3.8028922
              3.9             -3.6                1                0        73697.734                0       -70908.258                0        1.9619203
                4             -3.6                1                0         73673.07                0       -69652.531                0       -1.2011144
              4.1             -3.6                1                0        73556.297                0        -68041.18                0       -6.2598343
              4.2             -3.6                1                0        73434.461                0       -66382.469                0         -5.25879
              4.3             -3.6                1                0        73307.562                0       -64676.391                0         1.802063
              4.4             -3.6                1                0        73101.227                0       -62716.758                0        5.3225322
              4.5             -3.6                1                0         72847.25                0        -60588.98                0        5.7817335
              4.6             -3.6                1                0        72633.953                0       -58247.426                0       -1.0242381
              4.7             -3.6                1                0        72442.523                0       -55826.266                0       -5.8378615
              4.8             -3.6                1                0        72256.281                0       -53395.141                0       -4.5375032
              4.9             -3.6                1                0        72000.336                0       -50807.602                0       0.34231007
                5             -3.6                1                0        71586.391                0       -47946.223                0        5.5182486
               -5             -3.5                1                0        71895.438                0        47528.902                0       0.85820162
             -4.9             -3.5                1                0        72274.805                0         50396.48                0        2.9885762
             -4.8             -3.5                1                0        72631.273                0        53179.723                0        4.4828396
             -4.7             -3.5                1                0        72828.102                0        55615.688                0        6.4516668
             -4.6             -3.5                1                0        73030.125                0        58041.684                0        2.3065066
             -4.5             -3.5                1                0        73279.031                0        60281.875                0         1.693899
             -4.4             -3.5                1                0        73536.906                0        62419.629                0        2.0071626
             -4.3             -3.5                1                0        73789.312                0        64505.496                0       0.74286014
             -4.2             -3.5                1                0        73942.273                0        66328.367                0        5.0764465
             -4.1             -3.5                1                0        74041.211                0        67993.258                0        7.8508244
               -4             -3.5                1                0        74157.922                0        69489.883                0        5.8666143
             -3.9             -3.5                1                0        74306.648                0        70800.953                0        2.7044706
             -3.8             -3.5                1                0        74372.812                0         71997.43                0       -1.4145908
             -3.7             -3.5                1                0        74338.422                0        73066.266                0        -5.068244
             -3.6             -3.5                1                0        74323.484                0        73803.688                0       -4.2221584
             -3.5             -3.5                1                0         74346.68                0        74389.055                0      -0.57972693
             -3.4             -3.5                1                0        74389.148                0        74909.117                0        2.9992135
             -3.3             -3.5                1                0        74395.367                0        75310.445                0        1.0529282
             -3.2             -3.5                1                0        74399.477                0        75377.688                0        2.6215949
             -3.1             -3.5                1                0        74382.305                0         75262.18                0        3.5149617
               -3             -3.5                1                0        74212.227                0        74985.641                0        3.4216688
             -2.9             -3.5                1                0        74056.633                0        74678.062                0        5.3540397
             -2.8             -3.5                1                0        73971.781                0        73959.703                0        4.7784696
             -2.7             -3.5                1                0        73929.688                0        73006.641                0        2.9201462
             -2.6             -3.5                1                0        73903.922                0        71994.859                0         1.711557
             -2.5             -3.5                1                0        73818.695                0        70927.469                0        1.3959379
             -2.4             -3.5                1                0        73665.789                0        69802.578                0       0.45809364
             -2.3             -3.5                1                0        73568.172                0        68315.398                0       0.18489933
             -2.2             -3.5                1                0         73525.82                0        66537.156                0       0.11999625
             -2.1             -3.5                1                0        73357.344                0         64671.98                0     -0.064572573
               -2             -3.5                1                0        73147.773                0        62745.316                0       -0.1941222
             -1.9             -3.5                1                0        72960.945                0        60777.312                0       -0.7010293
             -1.8             -3.5                1                0        72860.539                0        58367.531                0        2.6859775
             -1.7             -3.5                1                0        72800.047                0        55844.074                0        4.6700716
             -1.6             -3.5                1                0        72765.766                0        53289.988                0         4.206274
             -1.5             -3.5                1                0        72570.766                0        50719.562                0        2.5378151
             -1.4             -3.5                1                0        72412.695                0        48067.207                0       0.10152274
             -1.3             -3.5                1                0        72366.273                0        45031.086                0        7.3646688
             -1.2             -3.5                1                0        72302.859                0        41961.504                0        9.4429426
             -1.1             -3.5                1                0        72104.875                0        38830.129                0        4.6350155
               -1             -3.5                1                0        71941.688                0        35670.234                0      -0.18774456
             -0.9             -3.5                1                0        71844.414                0         32368.02                0       -2.3817551
             -0.8             -3.5                1                0        71827.062                0        28887.465                0       -1.3993043
             -0.7             -3.5                1                0        71846.289                0        25393.422                0       -1.1891031
             -0.6             -3.5                1                0        71783.359                0        21895.557                0      -0.23237775
             -0.5             -3.5                1                0        71672.867                0        18392.033                0       0.26142263
             -0.4             -3.5                1                0        71653.906                0        14776.229                0       -4.6739173
             -0.3             -3.5                1                0        71696.227                0        11114.661                0       -4.7055564
             -0.2             -3.5                1                0        71597.227                0        7421.3594                0        -2.388896
             -0.1             -3.5                1                0        71498.898                0        3719.7095                0        3.3624139
                0             -3.5                1                0        71439.516                0       -15.899901                0       -13.405907
              0.1             -3.5                1                0        71498.898                0       -3719.7095                0       -3.3624139
              0.2             -3.5                1                0        71597.227                0       -7421.3594                0         2.388896
              0.3             -3.5                1                0        71696.227                0       -11114.661                0        4.7055564
              0.4             -3.5                1                0        71653.906                0       -14776.229                0        4.6739173
              0.5             -3.5                1                0        71672.867                0       -18392.033                0      -0.26142263
              0.6             -3.5                1                0        71783.359                0       -21895.557                0       0.23237775
              0.7             -3.5                1                0        71846.289                0       -25393.422                0        1.1891031
              0.8             -3.5                1                0        71827.062                0       -28887.465                0        1.3993043
              0.9             -3.5                1                0        71844.414                0        -32368.02                0        2.3817551
                1             -3.5                1                0        71941.688                0       -35670.234                0       0.18774456
              1.1             -3.5                1                0        72104.875                0       -38830.129                0       -4.6350155
              1.2             -3.5                1                0        72302.859                0       -41961.504                0       -9.4429426
              1.3             -3.5                1                0        72366.273                0       -45031.086                0       -7.3646688
              1.4             -3.5                1                0        72412.695                0       -48067.207                0      -0.10152274
              1.5             -3.5                1                0        72570.766                0       -50719.562                0       -2.5378151
              1.6             -3.5                1                0        72765.766                0       -53289.988                0        -4.206274
              1.7             -3.5                1                0        72800.047                0       -55844.074                0       -4.6700716
              1.8             -3.5                1                0        72860.539                0       -58367.531                0       -2.6859775
              1.9             -3.5                1                0        72960.945                0       -60777.312                0        0.7010293
                2             -3.5                1                0        73147.773                0       -62745.316                0        0.1941222
              2.1             -3.5                1                0        73357.344                0        -64671.98                0      0.064572573
              2.2             -3.5                1                0         73525.82                0       -66537.156                0      -0.11999625
              2.3             -3.5                1                0        73568.172                0       -68315.398                0      -0.18489933
              2.4             -3.5                1                0        73665.789                0       -69802.578                0      -0.45809364
              2.5             -3.5                1                0        73818.695                0       -70927.469                0       -1.3959379
              2.6             -3.5                1                0        73903.922                0       -71994.859                0        -1.711557
              2.7             -3.5                1                0        73929.688                0       -73006.641                0       -2.9201462
              2.8             -3.5                1                0        73971.781                0       -73959.703                0       -4.7784696
              2.9             -3.5                1                0        74056.633                0       -74678.062                0       -5.3540397
                3             -3.5                1                0        74212.227                0       -74985.641                0       -3.4216688
              3.1             -3.5                1                0        74382.305                0        -75262.18                0       -3.5149617
              3.2             -3.5                1                0        74399.477                0       -75377.688                0       -2.6215949
              3.3             -3.5                1                0        74395.367                0       -75310.445                0       -1.0529282
              3.4             -3.5                1                0        74389.148                0       -74909.117                0       -2.9992135
              3.5             -3.5                1                0         74346.68                0       -74389.055                0       0.57972693
              3.6             -3.5                1                0        74323.484                0       -73803.688                0        4.2221584
