           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              2.3             -4.2                1        6463.3628                0        19784.725                0        4942729.5                0
              2.4             -4.2                1        10843.639                0         5731.083                0          7070931                0
              2.5             -4.2                1        4137.4834                0       -9363.2832                0          9242141                0
              2.6             -4.2                1        2985.3374                0       -16009.965                0         11414180                0
              2.7             -4.2                1        6986.3442                0       -13806.545                0         13584897                0
              2.8             -4.2                1        16140.482                0       -2753.0352                0         15754283                0
              2.9             -4.2                1         20699.99                0       -12025.416                0         17877352                0
                3             -4.2                1        15376.419                0       -11297.979                0         19948266                0
              3.1             -4.2                1        1673.9734                0          10370.8                0         21976566                0
              3.2             -4.2                1       -20407.385                0        52981.012                0         23962250                0
              3.3             -4.2                1       -50867.586                0        116532.51                0         25905314                0
              3.4             -4.2                1       -50665.484                0            86803                0         27526284                0
              3.5             -4.2                1       -39698.168                0        26382.777                0         28981366                0
              3.6             -4.2                1       -39878.711                0       -9961.8018                0         30302258                0
              3.7             -4.2                1        -51207.16                0       -22230.752                0         31488962                0
              3.8             -4.2                1       -73683.469                0       -10424.005                0         32541480                0
              3.9             -4.2                1       -62827.844                0       -1201.1008                0         33355196                0
                4             -4.2                1       -31128.686                0       -7398.6284                0         33930788                0
              4.1             -4.2                1       -18197.617                0        1383.4424                0         34334000                0
              4.2             -4.2                1       -9918.4014                0        8929.9268                0         34548628                0
              4.3             -4.2                1        1545.4539                0        3604.9224                0         34569004                0
              4.4             -4.2                1        16598.998                0       -13275.717                0         34321844                0
              4.5             -4.2                1        18600.479                0       -14019.044                0         33577912                0
              4.6             -4.2                1        6351.4302                0       -2868.7485                0         32651898                0
              4.7             -4.2                1        679.25024                0        1239.2344                0         31540028                0
              4.8             -4.2                1       -26.759766                0        1902.3921                0         30251908                0
              4.9             -4.2                1        4233.4082                0       -879.28125                0         28787540                0
                5             -4.2                1        13459.739                0       -7105.7793                0         27146930                0
               -5             -4.1                1        -7777.814                0         1765.903                0         28551724                0
             -4.9             -4.1                1       -944.84302                0        2209.3452                0         30046010                0
             -4.8             -4.1                1        2249.2437                0        399.76389                0         31357296                0
             -4.7             -4.1                1        1804.4319                0        -3662.865                0         32485592                0
             -4.6             -4.1                1        -2279.272                0       -9978.5059                0         33430884                0
             -4.5             -4.1                1       -10001.852                0        -18547.16                0         34193184                0
             -4.4             -4.1                1       -20142.822                0       -18446.482                0         34574748                0
             -4.3             -4.1                1       -19744.771                0        738.12988                0         34511972                0
             -4.2             -4.1                1       -5054.4766                0        11689.628                0         34298652                0
             -4.1             -4.1                1        6451.1592                0        9769.6133                0         33891080                0
               -4             -4.1                1        14772.216                0       -5021.8315                0         33289264                0
             -3.9             -4.1                1        48112.668                0       -832.42944                0         32494360                0
             -3.8             -4.1                1        66157.484                0       -2604.2397                0         31464866                0
             -3.7             -4.1                1        39919.156                0       -13189.896                0         30199486                0
             -3.6             -4.1                1        24828.672                0        300.15381                0         28799912                0
             -3.5             -4.1                1        20886.109                0        37865.832                0         27266158                0
             -3.4             -4.1                1        40766.141                0        59848.559                0         25405768                0
             -3.3             -4.1                1        49988.844                0        70244.773                0         23380176                0
             -3.2             -4.1                1        18139.543                0        45287.328                0         21264204                0
             -3.1             -4.1                1       -1837.6144                0        6858.4087                0         19129688                0
               -3             -4.1                1       -13256.253                0       -14593.481                0         16956264                0
             -2.9             -4.1                1       -16296.021                0       -15104.032                0         14740227                0
             -2.8             -4.1                1       -10991.195                0       -4806.0542                0         12473054                0
             -2.7             -4.1                1       -5836.0684                0       -12340.096                0         10162717                0
             -2.6             -4.1                1       -5834.0859                0       -11024.038                0          7851050                0
             -2.5             -4.1                1       -10985.245                0       -857.88916                0        5538061.5                0
             -2.4             -4.1                1        -13624.15                0        9628.1221                0        3178834.8                0
             -2.3             -4.1                1        -10454.76                0        10301.153                0           874542                0
             -2.2             -4.1                1       -3571.6831                0        5762.0054                0       -1336354.5                0
             -2.1             -4.1                1        5074.1211                0        1482.2104                0       -3479466.5                0
               -2             -4.1                1        6905.4146                0       -1161.0388                0       -5567819.5                0
             -1.9             -4.1                1        1922.2145                0       -2167.7549                0         -7601423                0
             -1.8             -4.1                1       -3052.0146                0       -6577.5933                0         -9517844                0
             -1.7             -4.1                1       -9194.6992                0       -9559.8779                0        -11351837                0
             -1.6             -4.1                1       -17509.473                0       -10005.193                0        -13114819                0
             -1.5             -4.1                1       -26236.846                0       -4398.1997                0        -14798587                0
             -1.4             -4.1                1       -29065.225                0         14264.27                0        -16358766                0
             -1.3             -4.1                1       -27364.504                0        31222.668                0        -17774914                0
             -1.2             -4.1                1        -9845.623                0        22330.016                0        -19055820                0
             -1.1             -4.1                1        2112.9512                0        13043.193                0        -20238912                0
               -1             -4.1                1        8371.3965                0        3564.2363                0        -21324532                0
             -0.9             -4.1                1        8241.2236                0       -5528.4639                0        -22297316                0
             -0.8             -4.1                1        5168.9365                0       -10436.391                0        -23170838                0
             -0.7             -4.1                1        1666.9312                0       -10502.476                0        -23974988                0
             -0.6             -4.1                1       -2264.7854                0       -5726.7134                0        -24709762                0
             -0.5             -4.1                1        -2556.179                0         5857.082                0        -25309432                0
             -0.4             -4.1                1       -7148.2837                0        11446.387                0        -25758246                0
             -0.3             -4.1                1       -10477.969                0         9182.792                0        -26072654                0
             -0.2             -4.1                1       -16763.141                0        3796.4336                0        -26275190                0
             -0.1             -4.1                1       -26594.092                0        793.33252                0        -26395076                0
                0             -4.1                1        39970.832                0        173.49367                0        -26432318                0
              0.1             -4.1                1        26594.092                0        793.33252                0        -26395076                0
              0.2             -4.1                1        16763.141                0        3796.4336                0        -26275190                0
              0.3             -4.1                1        10477.969                0         9182.792                0        -26072654                0
              0.4             -4.1                1        7148.2837                0        11446.387                0        -25758246                0
              0.5             -4.1                1         2556.179                0         5857.082                0        -25309432                0
              0.6             -4.1                1        2264.7854                0       -5726.7134                0        -24709762                0
              0.7             -4.1                1       -1666.9312                0       -10502.476                0        -23974988                0
              0.8             -4.1                1       -5168.9365                0       -10436.391                0        -23170838                0
              0.9             -4.1                1       -8241.2236                0       -5528.4639                0        -22297316                0
                1             -4.1                1       -8371.3965                0        3564.2363                0        -21324532                0
              1.1             -4.1                1       -2112.9512                0        13043.193                0        -20238912                0
              1.2             -4.1                1         9845.623                0        22330.016                0        -19055820                0
              1.3             -4.1                1        27364.504                0        31222.668                0        -17774914                0
              1.4             -4.1                1        29065.225                0         14264.27                0        -16358766                0
              1.5             -4.1                1        26236.846                0       -4398.1997                0        -14798587                0
              1.6             -4.1                1        17509.473                0       -10005.193                0        -13114819                0
              1.7             -4.1                1        9194.6992                0       -9559.8779                0        -11351837                0
              1.8             -4.1                1        3052.0146                0       -6577.5933                0         -9517844                0
              1.9             -4.1                1       -1922.2145                0       -2167.7549                0         -7601423                0
                2             -4.1                1       -6905.4146                0       -1161.0388                0       -5567819.5                0
              2.1             -4.1                1       -5074.1211                0        1482.2104                0       -3479466.5                0
              2.2             -4.1                1        3571.6831                0        5762.0054                0       -1336354.5                0
              2.3             -4.1                1         10454.76                0        10301.153                0           874542                0
              2.4             -4.1                1         13624.15                0        9628.1221                0        3178834.8                0
              2.5             -4.1                1        10985.245                0       -857.88916                0        5538061.5                0
              2.6             -4.1                1        5834.0859                0       -11024.038                0          7851050                0
              2.7             -4.1                1        5836.0684                0       -12340.096                0         10162717                0
              2.8             -4.1                1        10991.195                0       -4806.0542                0         12473054                0
              2.9             -4.1                1        16296.021                0       -15104.032                0         14740227                0
                3             -4.1                1        13256.253                0       -14593.481                0         16956264                0
              3.1             -4.1                1        1837.6144                0        6858.4087                0         19129688                0
              3.2             -4.1                1       -18139.543                0        45287.328                0         21264204                0
              3.3             -4.1                1       -49988.844                0        70244.773                0         23380176                0
              3.4             -4.1                1       -40766.141                0        59848.559                0         25405768                0
              3.5             -4.1                1       -20886.109                0        37865.832                0         27266158                0
              3.6             -4.1                1       -24828.672                0        300.15381                0         28799912                0
              3.7             -4.1                1       -39919.156                0       -13189.896                0         30199486                0
              3.8             -4.1                1       -66157.484                0       -2604.2397                0         31464866                0
              3.9             -4.1                1       -48112.668                0       -832.42944                0         32494360                0
                4             -4.1                1       -14772.216                0       -5021.8315                0         33289264                0
              4.1             -4.1                1       -6451.1592                0        9769.6133                0         33891080                0
              4.2             -4.1                1        5054.4766                0        11689.628                0         34298652                0
              4.3             -4.1                1        19744.771                0        738.12988                0         34511972                0
              4.4             -4.1                1        20142.822                0       -18446.482                0         34574748                0
              4.5             -4.1                1        10001.852                0        -18547.16                0         34193184                0
              4.6             -4.1                1         2279.272                0       -9978.5059                0         33430884                0
              4.7             -4.1                1       -1804.4319                0        -3662.865                0         32485592                0
              4.8             -4.1                1       -2249.2437                0        399.76389                0         31357296                0
              4.9             -4.1                1        944.84302                0        2209.3452                0         30046010                0
                5             -4.1                1         7777.814                0         1765.903                0         28551724                0
               -5               -4                1        6663.7842                0        6869.4512                0         29801298                0
             -4.9               -4                1       -10092.055                0       -3944.8208                0         31189948                0
             -4.8               -4                1        2256.9871                0       -688.34106                0         32292720                0
             -4.7               -4                1        10967.174                0        315.11447                0         33212500                0
             -4.6               -4                1        16038.421                0       -934.46472                0         33949280                0
             -4.5               -4                1        17470.793                0        -4437.062                0         34503056                0
             -4.4               -4                1         9564.085                0       -8447.6777                0         34656248                0
             -4.3               -4                1        -2072.136                0       -5481.7344                0         34355616                0
             -4.2               -4                1       -7446.3882                0        4971.4092                0         33878844                0
             -4.1               -4                1       -6558.6069                0        22911.639                0         33225944                0
               -4               -4                1        3791.8701                0        17408.246                0         32425226                0
             -3.9               -4                1        14085.896                0        -2677.906                0         31435452                0
             -3.8               -4                1        39786.449                0        3265.2539                0         30189922                0
             -3.7               -4                1        9786.1191                0        -6099.293                0         28711678                0
             -3.6               -4                1        5771.3579                0       -6576.2373                0         26974038                0
             -3.5               -4                1        19632.324                0       -5407.1826                0         25019066                0
             -3.4               -4                1        38610.512                0        6141.4688                0         22947080                0
             -3.3               -4                1        50600.422                0        19989.379                0         20755772                0
             -3.2               -4                1         20855.83                0         5593.895                0         18483604                0
             -3.1               -4                1        3693.0186                0       -5782.5649                0         16171397                0
               -3               -4                1        -1821.708                0       -14910.237                0         13823961                0
             -2.9               -4                1       -2577.6702                0         -15203.9                0         11462798                0
             -2.8               -4                1        3472.4739                0       -3880.3223                0          9051521                0
             -2.7               -4                1        4628.5869                0       -7894.8955                0          6600235                0
             -2.6               -4                1       -906.80139                0       -5095.2627                0          4120542                0
             -2.5               -4                1        -5950.543                0       -1935.7299                0        1628145.8                0
             -2.4               -4                1       -3874.0669                0        2877.6836                0       -812185.25                0
             -2.3               -4                1       -805.55176                0        2899.9258                0       -3164174.5                0
             -2.2               -4                1       -919.02405                0        904.06287                0         -5430240                0
             -2.1               -4                1       -706.11914                0        2667.4832                0         -7639088                0
               -2               -4                1         2336.364                0        2788.9377                0         -9772713                0
             -1.9               -4                1        597.45337                0        2676.5273                0        -11843982                0
             -1.8               -4                1       -2467.6675                0       -6934.1187                0        -13800287                0
             -1.7               -4                1       -6974.8809                0        -16366.36                0        -15674614                0
             -1.6               -4                1       -10112.947                0       -12798.836                0        -17412388                0
             -1.5               -4                1       -11680.128                0       -4861.9033                0        -19043268                0
             -1.4               -4                1       -12105.681                0        5841.6265                0        -20564486                0
             -1.3               -4                1       -14470.374                0        12362.648                0        -21956004                0
             -1.2               -4                1       -17257.705                0        21860.535                0        -23268860                0
             -1.1               -4                1       -15874.924                0        25142.314                0        -24478752                0
               -1               -4                1         -7517.98                0        7683.2256                0        -25540504                0
             -0.9               -4                1        -6587.792                0       -6685.0454                0        -26501482                0
             -0.8               -4                1       -10063.387                0        -13055.42                0        -27380212                0
             -0.7               -4                1       -7840.0303                0        -11029.72                0        -28124420                0
             -0.6               -4                1       -3066.5439                0        -4613.125                0        -28736436                0
             -0.5               -4                1       -1872.0863                0        1974.1147                0        -29271888                0
             -0.4               -4                1       -6608.7627                0        3619.1897                0        -29699798                0
             -0.3               -4                1       -8709.4863                0        5940.4678                0        -30052782                0
             -0.2               -4                1       -5970.3843                0        11500.719                0        -30346128                0
             -0.1               -4                1       -11132.598                0        7179.5825                0        -30457972                0
                0               -4                1        21038.371                0        3553.1626                0        -30472368                0
              0.1               -4                1        11132.598                0        7179.5825                0        -30457972                0
              0.2               -4                1        5970.3843                0        11500.719                0        -30346128                0
              0.3               -4                1        8709.4863                0        5940.4678                0        -30052782                0
              0.4               -4                1        6608.7627                0        3619.1897                0        -29699798                0
              0.5               -4                1        1872.0863                0        1974.1147                0        -29271888                0
              0.6               -4                1        3066.5439                0        -4613.125                0        -28736436                0
              0.7               -4                1        7840.0303                0        -11029.72                0        -28124420                0
              0.8               -4                1        10063.387                0        -13055.42                0        -27380212                0
              0.9               -4                1         6587.792                0       -6685.0454                0        -26501482                0
                1               -4                1          7517.98                0        7683.2256                0        -25540504                0
              1.1               -4                1        15874.924                0        25142.314                0        -24478752                0
              1.2               -4                1        17257.705                0        21860.535                0        -23268860                0
              1.3               -4                1        14470.374                0        12362.648                0        -21956004                0
              1.4               -4                1        12105.681                0        5841.6265                0        -20564486                0
              1.5               -4                1        11680.128                0       -4861.9033                0        -19043268                0
              1.6               -4                1        10112.947                0       -12798.836                0        -17412388                0
              1.7               -4                1        6974.8809                0        -16366.36                0        -15674614                0
              1.8               -4                1        2467.6675                0       -6934.1187                0        -13800287                0
              1.9               -4                1       -597.45337                0        2676.5273                0        -11843982                0
                2               -4                1        -2336.364                0        2788.9377                0         -9772713                0
              2.1               -4                1        706.11914                0        2667.4832                0         -7639088                0
              2.2               -4                1        919.02405                0        904.06287                0         -5430240                0
              2.3               -4                1        805.55176                0        2899.9258                0       -3164174.5                0
              2.4               -4                1        3874.0669                0        2877.6836                0       -812185.25                0
              2.5               -4                1         5950.543                0       -1935.7299                0        1628145.8                0
              2.6               -4                1        906.80139                0       -5095.2627                0          4120542                0
              2.7               -4                1       -4628.5869                0       -7894.8955                0          6600235                0
              2.8               -4                1       -3472.4739                0       -3880.3223                0          9051521                0
              2.9               -4                1        2577.6702                0         -15203.9                0         11462798                0
                3               -4                1         1821.708                0       -14910.237                0         13823961                0
              3.1               -4                1       -3693.0186                0       -5782.5649                0         16171397                0
              3.2               -4                1        -20855.83                0         5593.895                0         18483604                0
              3.3               -4                1       -50600.422                0        19989.379                0         20755772                0
              3.4               -4                1       -38610.512                0        6141.4688                0         22947080                0
              3.5               -4                1       -19632.324                0       -5407.1826                0         25019066                0
              3.6               -4                1       -5771.3579                0       -6576.2373                0         26974038                0
              3.7               -4                1       -9786.1191                0        -6099.293                0         28711678                0
              3.8               -4                1       -39786.449                0        3265.2539                0         30189922                0
              3.9               -4                1       -14085.896                0        -2677.906                0         31435452                0
                4               -4                1       -3791.8701                0        17408.246                0         32425226                0
              4.1               -4                1        6558.6069                0        22911.639                0         33225944                0
              4.2               -4                1        7446.3882                0        4971.4092                0         33878844                0
              4.3               -4                1         2072.136                0       -5481.7344                0         34355616                0
              4.4               -4                1        -9564.085                0       -8447.6777                0         34656248                0
              4.5               -4                1       -17470.793                0        -4437.062                0         34503056                0
              4.6               -4                1       -16038.421                0       -934.46472                0         33949280                0
              4.7               -4                1       -10967.174                0        315.11447                0         33212500                0
              4.8               -4                1       -2256.9871                0       -688.34106                0         32292720                0
              4.9               -4                1        10092.055                0       -3944.8208                0         31189948                0
                5               -4                1       -6663.7842                0        6869.4512                0         29801298                0
               -5             -3.9                1        5741.0293                0        3941.7944                0         30863744                0
             -4.9             -3.9                1        15078.039                0        14609.507                0         32097750                0
             -4.8             -3.9                1        15635.421                0        14302.852                0         33058618                0
             -4.7             -3.9                1        10692.898                0        5474.2505                0         33753684                0
             -4.6             -3.9                1        24919.094                0        9290.7275                0         34281948                0
             -4.5             -3.9                1        35506.426                0        10854.195                0         34627212                0
             -4.4             -3.9                1        28956.227                0        1490.3359                0         34551200                0
             -4.3             -3.9                1        10734.773                0       -12807.744                0         34027092                0
             -4.2             -3.9                1       -1224.7358                0       -19618.713                0         33326852                0
             -4.1             -3.9                1       -6922.1831                0       -18942.496                0         32450484                0
               -4             -3.9                1       -6357.6416                0       -10779.167                0         31397986                0
             -3.9             -3.9                1        468.89087                0        4871.3066                0         30169358                0
             -3.8             -3.9                1        5622.2456                0        5347.2773                0         28653754                0
             -3.7             -3.9                1        5306.6235                0       -17879.947                0         26761178                0
             -3.6             -3.9                1        10108.246                0       -30727.617                0         24751578                0
             -3.5             -3.9                1        20027.086                0       -33195.656                0         22624964                0
             -3.4             -3.9                1        35063.145                0       -25284.117                0         20381334                0
             -3.3             -3.9                1        48820.418                0       -10177.627                0         18021406                0
             -3.2             -3.9                1        21180.484                0       -14011.216                0         15593034                0
             -3.1             -3.9                1         6122.377                0       -14825.726                0         13124630                0
               -3             -3.9                1        3646.1475                0       -12621.149                0         10616200                0
             -2.9             -3.9                1         13751.75                0       -7397.4961                0          8067744                0
             -2.8             -3.9                1        26119.602                0        110.91348                0          5485031                0
             -2.7             -3.9                1        9769.4346                0       -2652.2754                0        2838686.2                0
             -2.6             -3.9                1        539.46606                0       -3761.5859                0        244399.38                0
             -2.5             -3.9                1        -1570.251                0       -3217.0122                0         -2297816                0
             -2.4             -3.9                1        3440.2534                0       -1018.5577                0         -4787968                0
             -2.3             -3.9                1        6334.1641                0       -1596.1962                0         -7187606                0
             -2.2             -3.9                1        3670.3364                0       -2428.9473                0         -9500376                0
             -2.1             -3.9                1        1332.8788                0        497.59058                0        -11755931                0
               -2             -3.9                1       -678.19629                0        7183.4014                0        -13954254                0
             -1.9             -3.9                1       -2368.6411                0        17433.492                0        -16094794                0
             -1.8             -3.9                1       -4369.5493                0        7448.0186                0        -18033622                0
             -1.7             -3.9                1       -5569.4917                0        138.02344                0        -19831734                0
             -1.6             -3.9                1       -5300.4204                0       -3355.0947                0        -21525756                0
             -1.5             -3.9                1       -3562.3323                0       -3031.3203                0        -23115678                0
             -1.4             -3.9                1       -1585.0483                0       -286.72876                0        -24597938                0
             -1.3             -3.9                1       -8015.1606                0       -4203.0752                0        -25964828                0
             -1.2             -3.9                1       -14867.903                0       -5142.5488                0        -27253056                0
             -1.1             -3.9                1       -22143.289                0       -3105.1406                0        -28462624                0
               -1             -3.9                1       -29841.312                0        1909.1382                0        -29593532                0
             -0.9             -3.9                1       -29470.023                0       -2278.0579                0        -30547104                0
             -0.8             -3.9                1       -17099.898                0       -1961.5098                0        -31260214                0
             -0.7             -3.9                1       -8308.7979                0       -1474.3149                0        -31896764                0
             -0.6             -3.9                1       -3096.7297                0       -816.47559                0        -32456752                0
             -0.5             -3.9                1       -1463.6903                0        12.008789                0        -32940186                0
             -0.4             -3.9                1       -6344.9399                0        -2287.145                0        -33347188                0
             -0.3             -3.9                1       -8831.3535                0       -3159.8413                0        -33692132                0
             -0.2             -3.9                1       -6477.9385                0       -793.56055                0        -33977432                0
             -0.1             -3.9                1        715.30518                0        4811.6973                0        -34203096                0
                0             -3.9                1       -8629.9941                0        10676.143                0        -34334512                0
              0.1             -3.9                1       -715.30518                0        4811.6973                0        -34203096                0
              0.2             -3.9                1        6477.9385                0       -793.56055                0        -33977432                0
              0.3             -3.9                1        8831.3535                0       -3159.8413                0        -33692132                0
              0.4             -3.9                1        6344.9399                0        -2287.145                0        -33347188                0
              0.5             -3.9                1        1463.6903                0        12.008789                0        -32940186                0
              0.6             -3.9                1        3096.7297                0       -816.47559                0        -32456752                0
              0.7             -3.9                1        8308.7979                0       -1474.3149                0        -31896764                0
              0.8             -3.9                1        17099.898                0       -1961.5098                0        -31260214                0
              0.9             -3.9                1        29470.023                0       -2278.0579                0        -30547104                0
                1             -3.9                1        29841.312                0        1909.1382                0        -29593532                0
