           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             -0.3             -4.9                1        3642.6626                0        1277.8818                0         11571505                0
             -0.2             -4.9                1        315.60168                0         1861.948                0         11486378                0
             -0.1             -4.9                1       -3401.5598                0        408.82239                0         11417656                0
                0             -4.9                1        8390.2344                0       -2070.2485                0         11377448                0
              0.1             -4.9                1        3401.5598                0        408.82239                0         11417656                0
              0.2             -4.9                1       -315.60168                0         1861.948                0         11486378                0
              0.3             -4.9                1       -3642.6626                0        1277.8818                0         11571505                0
              0.4             -4.9                1       -3045.4541                0        759.14392                0         11691359                0
              0.5             -4.9                1       -1152.5297                0       -370.29266                0         11855609                0
              0.6             -4.9                1       -3153.7422                0       -2678.2788                0         12075636                0
              0.7             -4.9                1       -3491.5591                0       -4315.7197                0         12326772                0
              0.8             -4.9                1       -2557.2551                0       -4264.6099                0         12607106                0
              0.9             -4.9                1       -692.47736                0        -644.2699                0         12916545                0
                1             -4.9                1       -867.77039                0        1666.0496                0         13278512                0
              1.1             -4.9                1       -2237.4675                0        2591.8328                0         13685716                0
              1.2             -4.9                1       -2006.8329                0        2871.8335                0         14088804                0
              1.3             -4.9                1       -775.54242                0        2748.3413                0         14514646                0
              1.4             -4.9                1        1424.7495                0        2291.0964                0         14967466                0
              1.5             -4.9                1        2001.7063                0        4105.2192                0         15467023                0
              1.6             -4.9                1        3207.3145                0         7293.105                0         15989419                0
              1.7             -4.9                1        5404.6426                0        11578.936                0         16531442                0
              1.8             -4.9                1        2731.0308                0        9438.0645                0         17101388                0
              1.9             -4.9                1        356.76093                0        7908.1099                0         17698610                0
                2             -4.9                1       -3001.1157                0        9645.7227                0         18323400                0
              2.1             -4.9                1       -4421.3276                0        8615.6055                0         18939184                0
              2.2             -4.9                1       -3378.9014                0        5033.4727                0         19540044                0
              2.3             -4.9                1       -1422.5396                0        2943.7729                0         20151316                0
              2.4             -4.9                1       -1069.0336                0       -555.39099                0         20782420                0
              2.5             -4.9                1       -2813.6187                0       -5279.1782                0         21427022                0
              2.6             -4.9                1       -3765.1099                0       -7616.3291                0         22071288                0
              2.7             -4.9                1       -3419.7739                0       -6791.1865                0         22715952                0
              2.8             -4.9                1       -1832.5654                0       -1609.1509                0         23364000                0
              2.9             -4.9                1       -1267.8857                0       -655.43176                0         24017462                0
                3             -4.9                1       -1060.7296                0       -486.84442                0         24652266                0
              3.1             -4.9                1       -1303.8512                0       -1217.1541                0         25246034                0
              3.2             -4.9                1        221.44533                0        -216.0759                0         25832400                0
