           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             -3.3               -4                0                0        10822.846                0        47702.191                0       -7.0398951
             -3.2               -4                0                0        9824.0742                0        51819.883                0       -1.9644303
             -3.1               -4                0                0        8753.9365                0         55828.02                0        6.0499315
               -3               -4                0                0        7532.3862                0         59650.59                0        10.215989
             -2.9               -4                0                0        6138.7524                0        63259.078                0        8.4100256
             -2.8               -4                0                0         4613.563                0        66552.281                0        4.8265209
             -2.7               -4                0                0        2829.9353                0        69009.977                0        1.3097759
             -2.6               -4                0                0        1108.4352                0            71338                0        -5.828907
             -2.5               -4                0                0       -460.61804                0        73498.664                0       -10.591602
             -2.4               -4                0                0       -2053.2817                0        75559.688                0       -13.613845
             -2.3               -4                0                0       -3710.2769                0        76841.883                0        -26.44005
             -2.2               -4                0                0       -5415.4863                0        77427.445                0       -43.495846
             -2.1               -4                0                0       -7130.7178                0        77897.359                0       -53.649506
               -2               -4                0                0       -9004.7031                0        78109.523                0       -30.757957
             -1.9               -4                0                0       -10968.975                0         78152.18                0        8.7401705
             -1.8               -4                0                0       -12966.273                0        76890.664                0        28.816296
             -1.7               -4                0                0       -14953.623                0        75304.805                0        53.571686
             -1.6               -4                0                0       -16636.354                0        73382.664                0        43.297379
             -1.5               -4                0                0       -18251.568                0        71378.781                0        28.487598
             -1.4               -4                0                0       -19816.812                0        69129.453                0        12.943295
             -1.3               -4                0                0       -21351.746                0        65530.348                0        8.1490526
             -1.2               -4                0                0       -22844.613                0        61858.617                0        3.9374163
             -1.1               -4                0                0       -24288.932                0        58124.449                0        3.2259474
               -1               -4                0                0       -25666.824                0         54352.43                0        5.5538259
             -0.9               -4                0                0       -26951.842                0        50100.559                0        5.2012949
             -0.8               -4                0                0       -28142.576                0        45195.117                0        5.8057041
             -0.7               -4                0                0       -29170.262                0        40102.348                0         4.427784
             -0.6               -4                0                0       -30035.234                0        34822.926                0        2.2935424
             -0.5               -4                0                0       -30844.078                0        29467.758                0        -1.195971
             -0.4               -4                0                0       -31418.771                0        23674.131                0       -3.8493428
             -0.3               -4                0                0       -31857.525                0         17712.52                0       -1.8183457
             -0.2               -4                0                0       -32232.893                0        11742.782                0        4.8704066
             -0.1               -4                0                0       -32434.613                0        5906.2363                0       -2.5871675
                0               -4                0                0       -32573.785                0       -78.157913                0        8.9399948
              0.1               -4                0                0       -32434.613                0       -5906.2363                0        2.5871675
              0.2               -4                0                0       -32232.893                0       -11742.782                0       -4.8704066
              0.3               -4                0                0       -31857.525                0        -17712.52                0        1.8183457
              0.4               -4                0                0       -31418.771                0       -23674.131                0        3.8493428
              0.5               -4                0                0       -30844.078                0       -29467.758                0         1.195971
              0.6               -4                0                0       -30035.234                0       -34822.926                0       -2.2935424
              0.7               -4                0                0       -29170.262                0       -40102.348                0        -4.427784
              0.8               -4                0                0       -28142.576                0       -45195.117                0       -5.8057041
              0.9               -4                0                0       -26951.842                0       -50100.559                0       -5.2012949
                1               -4                0                0       -25666.824                0        -54352.43                0       -5.5538259
              1.1               -4                0                0       -24288.932                0       -58124.449                0       -3.2259474
              1.2               -4                0                0       -22844.613                0       -61858.617                0       -3.9374163
              1.3               -4                0                0       -21351.746                0       -65530.348                0       -8.1490526
              1.4               -4                0                0       -19816.812                0       -69129.453                0       -12.943295
              1.5               -4                0                0       -18251.568                0       -71378.781                0       -28.487598
              1.6               -4                0                0       -16636.354                0       -73382.664                0       -43.297379
              1.7               -4                0                0       -14953.623                0       -75304.805                0       -53.571686
              1.8               -4                0                0       -12966.273                0       -76890.664                0       -28.816296
              1.9               -4                0                0       -10968.975                0        -78152.18                0       -8.7401705
                2               -4                0                0       -9004.7031                0       -78109.523                0        30.757957
              2.1               -4                0                0       -7130.7178                0       -77897.359                0        53.649506
              2.2               -4                0                0       -5415.4863                0       -77427.445                0        43.495846
              2.3               -4                0                0       -3710.2769                0       -76841.883                0         26.44005
              2.4               -4                0                0       -2053.2817                0       -75559.688                0        13.613845
              2.5               -4                0                0       -460.61804                0       -73498.664                0        10.591602
              2.6               -4                0                0        1108.4352                0           -71338                0         5.828907
              2.7               -4                0                0        2829.9353                0       -69009.977                0       -1.3097759
              2.8               -4                0                0         4613.563                0       -66552.281                0       -4.8265209
              2.9               -4                0                0        6138.7524                0       -63259.078                0       -8.4100256
                3               -4                0                0        7532.3862                0        -59650.59                0       -10.215989
              3.1               -4                0                0        8753.9365                0        -55828.02                0       -6.0499315
              3.2               -4                0                0        9824.0742                0       -51819.883                0        1.9644303
              3.3               -4                0                0        10822.846                0       -47702.191                0        7.0398951
              3.4               -4                0                0        11634.079                0       -43101.027                0       -13.734123
              3.5               -4                0                0        12383.391                0       -38501.848                0       -13.044874
              3.6               -4                0                0        13160.374                0       -33916.965                0        11.950955
              3.7               -4                0                0        13530.697                0       -28905.965                0        26.463394
              3.8               -4                0                0        13800.271                0       -23872.438                0        30.994408
              3.9               -4                0                0        14198.646                0       -19079.959                0        16.549509
                4               -4                0                0        14468.692                0       -14353.949                0       -1.7083858
              4.1               -4                0                0        14308.787                0        -9613.499                0        2.5321922
              4.2               -4                0                0        14027.526                0       -4826.4175                0       -11.983697
              4.3               -4                0                0        13615.916                0        16.282959                0        -20.92325
              4.4               -4                0                0        13139.117                0        4793.4854                0       -23.258427
              4.5               -4                0                0        12574.119                0        9345.5225                0       -16.108641
              4.6               -4                0                0        11810.062                0        13224.023                0        1.8391886
              4.7               -4                0                0        10860.354                0        16851.014                0         8.436841
              4.8               -4                0                0        9753.6162                0        20231.166                0       0.28369093
              4.9               -4                0                0        8538.8652                0        23557.879                0       -14.478867
                5               -4                0                0        7228.1016                0        26949.688                0       -26.079182
               -5             -3.9                0                0        10731.589                0       -28578.312                0        4.8396153
             -4.9             -3.9                0                0        12092.351                0       -25072.844                0        4.5464201
             -4.8             -3.9                0                0        13407.217                0       -21485.068                0       -7.9268856
             -4.7             -3.9                0                0        14676.189                0       -17814.965                0       -32.580448
             -4.6             -3.9                0                0        15816.258                0       -14176.291                0       -41.377869
             -4.5             -3.9                0                0        16691.195                0       -10051.311                0        -22.88756
             -4.4             -3.9                0                0        17344.807                0       -5290.4287                0        -5.864275
             -4.3             -3.9                0                0         17933.23                0       -464.07031                0        4.5547032
             -4.2             -3.9                0                0        18456.467                0        4427.7832                0        8.3693638
             -4.1             -3.9                0                0        18914.514                0        9385.0898                0        5.5796747
               -4             -3.9                0                0        19282.678                0        14377.602                0       -2.2239506
             -3.9             -3.9                0                0         19291.24                0        19226.254                0        -8.725172
             -3.8             -3.9                0                0        19067.461                0        24218.674                0       -24.795734
             -3.7             -3.9                0                0        18850.691                0        29292.406                0       -24.150421
             -3.6             -3.9                0                0        18586.916                0        34313.168                0       -15.536633
             -3.5             -3.9                0                0        18142.178                0        39182.805                0       0.71550488
             -3.4             -3.9                0                0        17460.705                0        43847.656                0        8.2641563
             -3.3             -3.9                0                0        16717.309                0          48514.5                0       -5.6504493
             -3.2             -3.9                0                0        15777.453                0        52689.844                0       -3.2685452
             -3.1             -3.9                0                0        14768.582                0        56766.035                0          0.35323
               -3             -3.9                0                0        13701.627                0        60780.246                0        2.9453723
             -2.9             -3.9                0                0        12576.592                0          64732.5                0        4.5078888
             -2.8             -3.9                0                0        11231.422                0        68234.648                0        2.7608485
             -2.7             -3.9                0                0        9740.2031                0        70628.234                0       -1.1846266
             -2.6             -3.9                0                0        8225.3701                0        72922.172                0        -3.389648
             -2.5             -3.9                0                0        6686.9346                0        75116.469                0       -3.8542047
             -2.4             -3.9                0                0        5124.8892                0        77211.125                0       -2.5783029
             -2.3             -3.9                0                0        3495.7017                0        78514.344                0       -5.9815388
             -2.2             -3.9                0                0        1815.8828                0        79110.078                0       -9.2027626
             -2.1             -3.9                0                0        126.03809                0        79590.156                0       -5.5218334
               -2             -3.9                0                0       -1573.8232                0        79954.586                0        5.0612316
             -1.9             -3.9                0                0       -3287.9993                0        80199.656                0         23.17337
             -1.8             -3.9                0                0       -5115.1807                0        78737.992                0        36.788952
             -1.7             -3.9                0                0       -6817.7017                0        76856.625                0        32.515312
             -1.6             -3.9                0                0       -8467.9854                0        74908.312                0        25.910198
             -1.5             -3.9                0                0       -10066.037                0        72893.078                0        16.973623
             -1.4             -3.9                0                0       -11611.634                0        70631.383                0        6.8409672
             -1.3             -3.9                0                0       -13109.111                0        67012.641                0        4.1501579
             -1.2             -3.9                0                0       -14564.525                0         63321.27                0         2.041955
             -1.1             -3.9                0                0       -15977.875                0        59557.258                0       0.51635408
               -1             -3.9                0                0        -17349.16                0        55720.617                0      -0.42664206
             -0.9             -3.9                0                0       -18581.166                0        51360.672                0        1.1331015
             -0.8             -3.9                0                0       -19541.668                0        46164.719                0        2.5645211
             -0.7             -3.9                0                0       -20446.047                0        40893.027                0        2.6406703
             -0.6             -3.9                0                0       -21294.293                0        35545.586                0        1.3615494
             -0.5             -3.9                0                0       -22086.414                0        30122.398                0       -1.2728434
             -0.4             -3.9                0                0       -22652.217                0        24254.418                0       -4.0345826
             -0.3             -3.9                0                0       -23085.322                0        18215.822                0       -2.5103271
             -0.2             -3.9                0                0       -23455.039                0        12169.104                0        3.6716835
             -0.1             -3.9                0                0       -23761.367                0        6114.2637                0        14.511449
                0             -3.9                0                0       -23984.982                0       -81.086853                0       -24.728863
              0.1             -3.9                0                0       -23761.367                0       -6114.2637                0       -14.511449
              0.2             -3.9                0                0       -23455.039                0       -12169.104                0       -3.6716835
              0.3             -3.9                0                0       -23085.322                0       -18215.822                0        2.5103271
              0.4             -3.9                0                0       -22652.217                0       -24254.418                0        4.0345826
              0.5             -3.9                0                0       -22086.414                0       -30122.398                0        1.2728434
              0.6             -3.9                0                0       -21294.293                0       -35545.586                0       -1.3615494
              0.7             -3.9                0                0       -20446.047                0       -40893.027                0       -2.6406703
              0.8             -3.9                0                0       -19541.668                0       -46164.719                0       -2.5645211
              0.9             -3.9                0                0       -18581.166                0       -51360.672                0       -1.1331015
                1             -3.9                0                0        -17349.16                0       -55720.617                0       0.42664206
              1.1             -3.9                0                0       -15977.875                0       -59557.258                0      -0.51635408
              1.2             -3.9                0                0       -14564.525                0        -63321.27                0        -2.041955
              1.3             -3.9                0                0       -13109.111                0       -67012.641                0       -4.1501579
              1.4             -3.9                0                0       -11611.634                0       -70631.383                0       -6.8409672
              1.5             -3.9                0                0       -10066.037                0       -72893.078                0       -16.973623
              1.6             -3.9                0                0       -8467.9854                0       -74908.312                0       -25.910198
              1.7             -3.9                0                0       -6817.7017                0       -76856.625                0       -32.515312
              1.8             -3.9                0                0       -5115.1807                0       -78737.992                0       -36.788952
              1.9             -3.9                0                0       -3287.9993                0       -80199.656                0        -23.17337
                2             -3.9                0                0       -1573.8232                0       -79954.586                0       -5.0612316
              2.1             -3.9                0                0        126.03809                0       -79590.156                0        5.5218334
              2.2             -3.9                0                0        1815.8828                0       -79110.078                0        9.2027626
              2.3             -3.9                0                0        3495.7017                0       -78514.344                0        5.9815388
              2.4             -3.9                0                0        5124.8892                0       -77211.125                0        2.5783029
              2.5             -3.9                0                0        6686.9346                0       -75116.469                0        3.8542047
              2.6             -3.9                0                0        8225.3701                0       -72922.172                0         3.389648
              2.7             -3.9                0                0        9740.2031                0       -70628.234                0        1.1846266
              2.8             -3.9                0                0        11231.422                0       -68234.648                0       -2.7608485
              2.9             -3.9                0                0        12576.592                0         -64732.5                0       -4.5078888
                3             -3.9                0                0        13701.627                0       -60780.246                0       -2.9453723
              3.1             -3.9                0                0        14768.582                0       -56766.035                0         -0.35323
              3.2             -3.9                0                0        15777.453                0       -52689.844                0        3.2685452
              3.3             -3.9                0                0        16717.309                0         -48514.5                0        5.6504493
              3.4             -3.9                0                0        17460.705                0       -43847.656                0       -8.2641563
              3.5             -3.9                0                0        18142.178                0       -39182.805                0      -0.71550488
              3.6             -3.9                0                0        18586.916                0       -34313.168                0        15.536633
              3.7             -3.9                0                0        18850.691                0       -29292.406                0        24.150421
              3.8             -3.9                0                0        19067.461                0       -24218.674                0        24.795734
              3.9             -3.9                0                0         19291.24                0       -19226.254                0         8.725172
                4             -3.9                0                0        19282.678                0       -14377.602                0        2.2239506
              4.1             -3.9                0                0        18914.514                0       -9385.0898                0       -5.5796747
              4.2             -3.9                0                0        18456.467                0       -4427.7832                0       -8.3693638
              4.3             -3.9                0                0         17933.23                0        464.07031                0       -4.5547032
              4.4             -3.9                0                0        17344.807                0        5290.4287                0         5.864275
              4.5             -3.9                0                0        16691.195                0        10051.311                0         22.88756
              4.6             -3.9                0                0        15816.258                0        14176.291                0        41.377869
              4.7             -3.9                0                0        14676.189                0        17814.965                0        32.580448
              4.8             -3.9                0                0        13407.217                0        21485.068                0        7.9268856
              4.9             -3.9                0                0        12092.351                0        25072.844                0       -4.5464201
                5             -3.9                0                0        10731.589                0        28578.312                0       -4.8396153
               -5             -3.8                0                0        14296.292                0       -30106.674                0       -5.5404582
             -4.9             -3.8                0                0        15724.477                0       -26669.438                0        4.7243967
             -4.8             -3.8                0                0        17089.342                0       -22968.004                0        3.5582304
             -4.7             -3.8                0                0        18408.318                0        -19184.24                0       -9.7881374
             -4.6             -3.8                0                0        19725.975                0       -15328.059                0       -39.171818
             -4.5             -3.8                0                0        20907.566                0       -10738.705                0       -44.716381
             -4.4             -3.8                0                0        21647.131                0       -5917.8447                0       -23.706617
             -4.3             -3.8                0                0        22323.393                0       -1031.5381                0        -8.068655
             -4.2             -3.8                0                0        22936.359                0        3920.2402                0        2.1975708
             -4.1             -3.8                0                0        23486.018                0        8937.4453                0         7.091949
               -4             -3.8                0                0        23972.379                0        14020.096                0         6.614542
             -3.9             -3.8                0                0         24394.82                0        19210.822                0        1.4070877
             -3.8             -3.8                0                0        24400.803                0        24419.254                0     -0.096222401
             -3.7             -3.8                0                0        24273.492                0        29534.105                0       -5.5950027
             -3.6             -3.8                0                0        24081.301                0         34632.07                0       -6.8206491
             -3.5             -3.8                0                0        23824.225                0        39713.113                0       -3.7731662
             -3.4             -3.8                0                0         23315.68                0        44565.625                0        5.1279702
             -3.3             -3.8                0                0        22640.125                0        49298.133                0       -1.9271984
             -3.2             -3.8                0                0         21758.92                0        53531.258                0       -2.7014537
             -3.1             -3.8                0                0        20811.309                0        57675.508                0       -3.4722755
               -3             -3.8                0                0        19805.623                0        61757.781                0       -5.2727203
             -2.9             -3.8                0                0        18831.871                0        65736.758                0       -2.0432229
             -2.8             -3.8                0                0        17843.316                0        69336.344                0        1.9324372
             -2.7             -3.8                0                0        16750.275                0        72071.719                0       -2.8543093
             -2.6             -3.8                0                0        15362.081                0        74477.656                0       -1.7259164
             -2.5             -3.8                0                0        13854.266                0        76705.586                0        2.1076784
             -2.4             -3.8                0                0         12322.84                0        78833.875                0        7.6817317
             -2.3             -3.8                0                0         10721.46                0        80158.109                0        13.701488
             -2.2             -3.8                0                0        9067.0283                0        80764.016                0        24.314869
             -2.1             -3.8                0                0        7402.5742                0        81254.266                0        41.830437
               -2             -3.8                0                0        5791.4541                0        81563.469                0        50.476212
             -1.9             -3.8                0                0        4321.5059                0        81621.531                0        28.048723
             -1.8             -3.8                0                0         2839.731                0        80217.469                0        15.463243
             -1.7             -3.8                0                0        1309.1069                0         78414.57                0        10.165021
             -1.6             -3.8                0                0       -324.01343                0        76454.922                0        9.4331226
             -1.5             -3.8                0                0       -1904.8987                0        74428.328                0        6.3697605
             -1.4             -3.8                0                0       -3430.8494                0        72154.273                0        1.6487693
             -1.3             -3.8                0                0        -4890.873                0        68515.883                0        1.0613978
             -1.2             -3.8                0                0       -6308.8291                0        64804.875                0        1.0566308
             -1.1             -3.8                0                0       -7684.7227                0        61021.227                0        1.6344683
               -1             -3.8                0                0       -8924.5957                0        56953.367                0       -2.8792834
             -0.9             -3.8                0                0       -10003.306                0        52331.586                0       -2.3604498
             -0.8             -3.8                0                0       -10865.043                0        47024.922                0       0.31479415
             -0.7             -3.8                0                0       -11744.564                0        41681.637                0        1.3122659
             -0.6             -3.8                0                0       -12576.088                0        36266.184                0       0.88826764
             -0.5             -3.8                0                0       -13351.481                0        30774.979                0      -0.89100158
             -0.4             -3.8                0                0       -13908.396                0        24832.635                0       -3.7611084
             -0.3             -3.8                0                0       -14335.854                0        18717.062                0       -2.7435963
             -0.2             -3.8                0                0       -14699.924                0        12593.363                0        2.9316723
             -0.1             -3.8                0                0       -14983.323                0        6381.3442                0        9.3872528
                0             -3.8                0                0       -15173.948                0       -80.399666                0       -11.140945
              0.1             -3.8                0                0       -14983.323                0       -6381.3442                0       -9.3872528
              0.2             -3.8                0                0       -14699.924                0       -12593.363                0       -2.9316723
              0.3             -3.8                0                0       -14335.854                0       -18717.062                0        2.7435963
              0.4             -3.8                0                0       -13908.396                0       -24832.635                0        3.7611084
              0.5             -3.8                0                0       -13351.481                0       -30774.979                0       0.89100158
              0.6             -3.8                0                0       -12576.088                0       -36266.184                0      -0.88826764
              0.7             -3.8                0                0       -11744.564                0       -41681.637                0       -1.3122659
              0.8             -3.8                0                0       -10865.043                0       -47024.922                0      -0.31479415
              0.9             -3.8                0                0       -10003.306                0       -52331.586                0        2.3604498
                1             -3.8                0                0       -8924.5957                0       -56953.367                0        2.8792834
              1.1             -3.8                0                0       -7684.7227                0       -61021.227                0       -1.6344683
              1.2             -3.8                0                0       -6308.8291                0       -64804.875                0       -1.0566308
              1.3             -3.8                0                0        -4890.873                0       -68515.883                0       -1.0613978
              1.4             -3.8                0                0       -3430.8494                0       -72154.273                0       -1.6487693
              1.5             -3.8                0                0       -1904.8987                0       -74428.328                0       -6.3697605
              1.6             -3.8                0                0       -324.01343                0       -76454.922                0       -9.4331226
              1.7             -3.8                0                0        1309.1069                0        -78414.57                0       -10.165021
              1.8             -3.8                0                0         2839.731                0       -80217.469                0       -15.463243
              1.9             -3.8                0                0        4321.5059                0       -81621.531                0       -28.048723
                2             -3.8                0                0        5791.4541                0       -81563.469                0       -50.476212
              2.1             -3.8                0                0        7402.5742                0       -81254.266                0       -41.830437
              2.2             -3.8                0                0        9067.0283                0       -80764.016                0       -24.314869
              2.3             -3.8                0                0         10721.46                0       -80158.109                0       -13.701488
              2.4             -3.8                0                0         12322.84                0       -78833.875                0       -7.6817317
              2.5             -3.8                0                0        13854.266                0       -76705.586                0       -2.1076784
              2.6             -3.8                0                0        15362.081                0       -74477.656                0        1.7259164
              2.7             -3.8                0                0        16750.275                0       -72071.719                0        2.8543093
              2.8             -3.8                0                0        17843.316                0       -69336.344                0       -1.9324372
              2.9             -3.8                0                0        18831.871                0       -65736.758                0        2.0432229
                3             -3.8                0                0        19805.623                0       -61757.781                0        5.2727203
              3.1             -3.8                0                0        20811.309                0       -57675.508                0        3.4722755
              3.2             -3.8                0                0         21758.92                0       -53531.258                0        2.7014537
              3.3             -3.8                0                0        22640.125                0       -49298.133                0        1.9271984
              3.4             -3.8                0                0         23315.68                0       -44565.625                0       -5.1279702
              3.5             -3.8                0                0        23824.225                0       -39713.113                0        3.7731662
              3.6             -3.8                0                0        24081.301                0        -34632.07                0        6.8206491
              3.7             -3.8                0                0        24273.492                0       -29534.105                0        5.5950027
              3.8             -3.8                0                0        24400.803                0       -24419.254                0      0.096222401
              3.9             -3.8                0                0         24394.82                0       -19210.822                0       -1.4070877
                4             -3.8                0                0        23972.379                0       -14020.096                0        -6.614542
              4.1             -3.8                0                0        23486.018                0       -8937.4453                0        -7.091949
              4.2             -3.8                0                0        22936.359                0       -3920.2402                0       -2.1975708
              4.3             -3.8                0                0        22323.393                0        1031.5381                0         8.068655
              4.4             -3.8                0                0        21647.131                0        5917.8447                0        23.706617
              4.5             -3.8                0                0        20907.566                0        10738.705                0        44.716381
              4.6             -3.8                0                0        19725.975                0        15328.059                0        39.171818
              4.7             -3.8                0                0        18408.318                0         19184.24                0        9.7881374
              4.8             -3.8                0                0        17089.342                0        22968.004                0       -3.5582304
              4.9             -3.8                0                0        15724.477                0        26669.438                0       -4.7243967
                5             -3.8                0                0        14296.292                0        30106.674                0        5.5404582
               -5             -3.7                0                0        17874.562                0       -31501.031                0       -1.5077848
             -4.9             -3.7                0                0        19435.221                0        -28347.66                0        15.012795
             -4.8             -3.7                0                0        20850.086                0       -24532.562                0         25.15374
             -4.7             -3.7                0                0         22283.91                0        -20635.49                0        1.9555688
             -4.6             -3.7                0                0        23749.316                0       -16725.135                0       -21.570173
