           x [cm]           y [cm]           z [cm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              1.5             -2.7                0        2294.0088                0       -1338.6284                0         13766951                0
              1.6             -2.7                0       -3555.5972                0       -2954.3113                0         17556076                0
              1.7             -2.7                0       -2453.8523                0       -3719.4297                0         21341050                0
              1.8             -2.7                0        5599.2305                0       -3633.9827                0         25121858                0
              1.9             -2.7                0         20603.68                0         -2697.97                0         28898526                0
                2             -2.7                0        19687.785                0       -17955.969                0         32372410                0
              2.1             -2.7                0        14256.475                0         -27003.1                0         35656928                0
              2.2             -2.7                0         8477.084                0       -26300.055                0         38788856                0
              2.3             -2.7                0        2349.6414                0       -15846.841                0         41768188                0
              2.4             -2.7                0       -5020.9707                0        -2427.916                0         44563532                0
              2.5             -2.7                0       -13576.391                0       -16609.154                0         47013848                0
              2.6             -2.7                0        -16246.02                0       -26942.775                0         49250668                0
              2.7             -2.7                0       -13029.836                0       -33428.793                0         51273992                0
              2.8             -2.7                0        15348.062                0       -23436.648                0         52872656                0
              2.9             -2.7                0        18387.117                0       -2144.9302                0         54048792                0
                3             -2.7                0        15862.727                0        11585.204                0         54951640                0
              3.1             -2.7                0         9379.709                0        16972.648                0         55586000                0
              3.2             -2.7                0       -1061.9629                0        14017.394                0         55951872                0
              3.3             -2.7                0        16302.004                0        15295.279                0         55801592                0
              3.4             -2.7                0            28795                0        3772.4021                0         55395780                0
              3.5             -2.7                0        15464.102                0        4731.4658                0         54628512                0
              3.6             -2.7                0        1485.5459                0        4189.8008                0         53610280                0
              3.7             -2.7                0       -10317.633                0       -1098.6501                0         52361308                0
              3.8             -2.7                0       -19945.375                0       -11133.861                0         50881596                0
              3.9             -2.7                0       -1193.9209                0       -9888.3867                0         49033920                0
                4             -2.7                0        10142.017                0       -5126.5898                0         46979392                0
              4.1             -2.7                0        5842.7363                0        3880.8066                0         44698492                0
              4.2             -2.7                0        -779.3916                0        5959.1646                0         42293008                0
              4.3             -2.7                0        -9724.418                0        1108.4492                0         39762912                0
              4.4             -2.7                0       -16063.018                0       -4007.2683                0         37106476                0
              4.5             -2.7                0       -8923.3271                0        2281.2144                0         34402728                0
              4.6             -2.7                0       -7128.5527                0        11085.997                0         31583388                0
              4.7             -2.7                0       -7813.0776                0        14781.558                0         28749118                0
              4.8             -2.7                0       -9449.9082                0         11728.55                0         25926390                0
              4.9             -2.7                0       -12039.028                0        1927.0001                0         23115224                0
                5             -2.7                0       -19347.762                0        6191.5811                0         20441890                0
               -5             -2.6                0         24831.27                0        5515.8721                0         17913638                0
             -4.9             -2.6                0        17032.621                0       -3297.1943                0         20420002                0
             -4.8             -2.6                0        9644.3125                0        236.77356                0         23102142                0
             -4.7             -2.6                0        5830.4766                0        4878.7344                0         25843884                0
             -4.6             -2.6                0        2968.9578                0        2772.1128                0         28597162                0
             -4.5             -2.6                0        9881.8916                0        486.28967                0         31259584                0
             -4.4             -2.6                0        16479.062                0       -3954.7151                0         33894280                0
             -4.3             -2.6                0        17453.594                0       -9842.1719                0         36524904                0
             -4.2             -2.6                0        2423.5176                0         -4089.46                0         39042620                0
             -4.1             -2.6                0       -10283.627                0       -5265.8228                0         41435740                0
               -4             -2.6                0       -16160.597                0       -9991.2725                0         43672580                0
             -3.9             -2.6                0       -1724.0703                0       -8463.6689                0         45675788                0
             -3.8             -2.6                0        17326.219                0       -12656.059                0         47567080                0
             -3.7             -2.6                0         19088.92                0        -14034.23                0         49209684                0
             -3.6             -2.6                0        1687.0811                0       -13155.699                0         50532988                0
             -3.5             -2.6                0       -17890.119                0       -17023.945                0         51625552                0
             -3.4             -2.6                0       -24826.359                0       -4013.2715                0         52386536                0
             -3.3             -2.6                0       -15892.692                0        4395.0972                0         52895488                0
             -3.2             -2.6                0        4493.0488                0       -2955.6626                0         53200728                0
             -3.1             -2.6                0        1037.9888                0       -3129.4612                0         53049896                0
               -3             -2.6                0       -12839.992                0       -2688.7188                0         52529448                0
             -2.9             -2.6                0        -22759.34                0       -10590.672                0         51740516                0
             -2.8             -2.6                0       -9163.9199                0       -12068.311                0         50638392                0
             -2.7             -2.6                0        15295.034                0       -22127.729                0         49291768                0
             -2.6             -2.6                0        31539.041                0       -33281.652                0         47629336                0
             -2.5             -2.6                0         21125.16                0       -19976.605                0         45566348                0
             -2.4             -2.6                0        4825.4883                0       -2823.9424                0         43289868                0
             -2.3             -2.6                0       -7535.2329                0       -22721.053                0         40647036                0
             -2.2             -2.6                0       -18991.348                0       -36366.867                0         37837104                0
             -2.1             -2.6                0       -30099.422                0       -40262.516                0         34874572                0
               -2             -2.6                0       -25179.672                0       -20541.307                0         31770032                0
             -1.9             -2.6                0       -10399.996                0       -4274.4058                0         28545844                0
             -1.8             -2.6                0       -2729.6667                0       -1904.9977                0         25161996                0
             -1.7             -2.6                0         -2561.73                0        3369.3896                0         21688944                0
             -1.6             -2.6                0        1347.1294                0        4011.7925                0         18068498                0
             -1.5             -2.6                0       -1695.3574                0          5504.75                0         14443892                0
             -1.4             -2.6                0       -4573.4458                0        3089.7607                0         10848646                0
             -1.3             -2.6                0       -2130.5127                0       -1553.8784                0          7381108                0
             -1.2             -2.6                0        -18.09021                0       -3060.3931                0        4027876.2                0
             -1.1             -2.6                0        8526.3984                0       -4235.4141                0        761397.62                0
               -1             -2.6                0        19991.973                0       -208.51172                0       -2409421.8                0
             -0.9             -2.6                0        20236.002                0        2099.8586                0       -5365399.5                0
             -0.8             -2.6                0        6053.6484                0       -370.67578                0         -7976259                0
             -0.7             -2.6                0       -1543.8669                0        2044.4243                0        -10376368                0
             -0.6             -2.6                0       -2605.4854                0        3695.2852                0        -12592654                0
             -0.5             -2.6                0        -660.4068                0         3230.198                0        -14606611                0
             -0.4             -2.6                0       -14505.953                0       -1960.6715                0        -16156269                0
             -0.3             -2.6                0       -15464.767                0       -6673.8613                0        -17313156                0
             -0.2             -2.6                0       -2520.9521                0        -8339.502                0        -18188010                0
             -0.1             -2.6                0        28388.602                0       -5474.9365                0        -18781624                0
                0             -2.6                0       -77263.883                0        1919.8308                0        -19094000                0
              0.1             -2.6                0       -28388.602                0       -5474.9365                0        -18781624                0
              0.2             -2.6                0        2520.9521                0        -8339.502                0        -18188010                0
              0.3             -2.6                0        15464.767                0       -6673.8613                0        -17313156                0
              0.4             -2.6                0        14505.953                0       -1960.6715                0        -16156269                0
              0.5             -2.6                0         660.4068                0         3230.198                0        -14606611                0
              0.6             -2.6                0        2605.4854                0        3695.2852                0        -12592654                0
              0.7             -2.6                0        1543.8669                0        2044.4243                0        -10376368                0
              0.8             -2.6                0       -6053.6484                0       -370.67578                0         -7976259                0
              0.9             -2.6                0       -20236.002                0        2099.8586                0       -5365399.5                0
                1             -2.6                0       -19991.973                0       -208.51172                0       -2409421.8                0
              1.1             -2.6                0       -8526.3984                0       -4235.4141                0        761397.62                0
              1.2             -2.6                0         18.09021                0       -3060.3931                0        4027876.2                0
              1.3             -2.6                0        2130.5127                0       -1553.8784                0          7381108                0
              1.4             -2.6                0        4573.4458                0        3089.7607                0         10848646                0
              1.5             -2.6                0        1695.3574                0          5504.75                0         14443892                0
              1.6             -2.6                0       -1347.1294                0        4011.7925                0         18068498                0
              1.7             -2.6                0          2561.73                0        3369.3896                0         21688944                0
              1.8             -2.6                0        2729.6667                0       -1904.9977                0         25161996                0
              1.9             -2.6                0        10399.996                0       -4274.4058                0         28545844                0
                2             -2.6                0        25179.672                0       -20541.307                0         31770032                0
              2.1             -2.6                0        30099.422                0       -40262.516                0         34874572                0
              2.2             -2.6                0        18991.348                0       -36366.867                0         37837104                0
              2.3             -2.6                0        7535.2329                0       -22721.053                0         40647036                0
              2.4             -2.6                0       -4825.4883                0       -2823.9424                0         43289868                0
              2.5             -2.6                0        -21125.16                0       -19976.605                0         45566348                0
              2.6             -2.6                0       -31539.041                0       -33281.652                0         47629336                0
              2.7             -2.6                0       -15295.034                0       -22127.729                0         49291768                0
              2.8             -2.6                0        9163.9199                0       -12068.311                0         50638392                0
              2.9             -2.6                0         22759.34                0       -10590.672                0         51740516                0
                3             -2.6                0        12839.992                0       -2688.7188                0         52529448                0
              3.1             -2.6                0       -1037.9888                0       -3129.4612                0         53049896                0
              3.2             -2.6                0       -4493.0488                0       -2955.6626                0         53200728                0
              3.3             -2.6                0        15892.692                0        4395.0972                0         52895488                0
              3.4             -2.6                0        24826.359                0       -4013.2715                0         52386536                0
              3.5             -2.6                0        17890.119                0       -17023.945                0         51625552                0
              3.6             -2.6                0       -1687.0811                0       -13155.699                0         50532988                0
              3.7             -2.6                0        -19088.92                0        -14034.23                0         49209684                0
              3.8             -2.6                0       -17326.219                0       -12656.059                0         47567080                0
              3.9             -2.6                0        1724.0703                0       -8463.6689                0         45675788                0
                4             -2.6                0        16160.597                0       -9991.2725                0         43672580                0
              4.1             -2.6                0        10283.627                0       -5265.8228                0         41435740                0
              4.2             -2.6                0       -2423.5176                0         -4089.46                0         39042620                0
              4.3             -2.6                0       -17453.594                0       -9842.1719                0         36524904                0
              4.4             -2.6                0       -16479.062                0       -3954.7151                0         33894280                0
              4.5             -2.6                0       -9881.8916                0        486.28967                0         31259584                0
              4.6             -2.6                0       -2968.9578                0        2772.1128                0         28597162                0
              4.7             -2.6                0       -5830.4766                0        4878.7344                0         25843884                0
              4.8             -2.6                0       -9644.3125                0        236.77356                0         23102142                0
              4.9             -2.6                0       -17032.621                0       -3297.1943                0         20420002                0
                5             -2.6                0        -24831.27                0        5515.8721                0         17913638                0
               -5             -2.5                0        21323.381                0        3936.7151                0         15133874                0
             -4.9             -2.5                0        15597.699                0       -2455.1609                0         17506002                0
             -4.8             -2.5                0        2710.3818                0       -9729.4072                0         19997360                0
             -4.7             -2.5                0       -3280.4521                0       -3498.5059                0         22658112                0
             -4.6             -2.5                0       -2347.4692                0       -1701.5535                0         25289618                0
             -4.5             -2.5                0        7182.8184                0       -509.70599                0         27853350                0
             -4.4             -2.5                0        13237.471                0       -3103.2397                0         30418998                0
             -4.3             -2.5                0        15816.485                0       -9482.1514                0         32986550                0
             -4.2             -2.5                0        4932.0244                0       -11128.717                0         35506304                0
             -4.1             -2.5                0       -13860.127                0       -11403.092                0         37887048                0
               -4             -2.5                0       -12642.781                0       -7084.4775                0         40040960                0
             -3.9             -2.5                0       -2714.4482                0       -5788.8291                0         42056712                0
             -3.8             -2.5                0        11827.639                0       -10213.174                0         43960540                0
             -3.7             -2.5                0        30983.404                0       -20357.492                0         45752432                0
             -3.6             -2.5                0        10542.131                0       -24586.305                0         47163376                0
             -3.5             -2.5                0       -11240.102                0       -21829.826                0         48293316                0
             -3.4             -2.5                0       -17317.867                0       -776.85742                0         49109124                0
             -3.3             -2.5                0       -11943.519                0        4517.0234                0         49721216                0
             -3.2             -2.5                0        4882.9126                0       -5948.2295                0         50129592                0
             -3.1             -2.5                0        20169.887                0       -22107.645                0         50249564                0
               -3             -2.5                0         -1103.04                0        -15838.73                0         49843032                0
             -2.9             -2.5                0       -9630.1504                0       -6212.1021                0         49147824                0
             -2.8             -2.5                0       -2462.6016                0        6225.7378                0         48189816                0
             -2.7             -2.5                0        8650.3428                0        4038.4077                0         47009088                0
             -2.6             -2.5                0        23708.738                0       -12774.113                0         45605640                0
             -2.5             -2.5                0         27473.27                0       -23956.889                0         43880904                0
             -2.4             -2.5                0        3604.9282                0       -4810.1406                0         41774552                0
             -2.3             -2.5                0        -13527.95                0       -31398.779                0         39286596                0
             -2.2             -2.5                0       -26533.705                0       -42433.395                0         36650904                0
             -2.1             -2.5                0        -20932.99                0        -25446.82                0         33896464                0
               -2             -2.5                0       -11144.656                0        -9215.248                0         31011890                0
             -1.9             -2.5                0       -2728.5583                0       -4251.8081                0         28002048                0
             -1.8             -2.5                0        4242.5239                0       -1452.5615                0         24843844                0
             -1.7             -2.5                0        9108.3594                0        2574.7129                0         21590576                0
             -1.6             -2.5                0         4140.707                0        10682.098                0         18316630                0
             -1.5             -2.5                0       -5588.6724                0        18983.309                0         14969810                0
             -1.4             -2.5                0       -7311.3608                0        14643.387                0         11544789                0
             -1.3             -2.5                0        -3508.179                0        2782.4248                0        8243794.5                0
             -1.2             -2.5                0        3438.7695                0       -4717.2827                0        5039536.5                0
             -1.1             -2.5                0        13306.811                0       -7015.0815                0        1930934.9                0
               -1             -2.5                0        26095.939                0       -4110.9551                0       -1082007.2                0
             -0.9             -2.5                0        26598.072                0       -3345.3105                0       -3893742.8                0
             -0.8             -2.5                0        11171.655                0       -7950.6465                0         -6379584                0
             -0.7             -2.5                0        2330.0789                0       -7670.3506                0         -8654674                0
             -0.6             -2.5                0        73.346924                0       -2504.4238                0        -10719014                0
             -0.5             -2.5                0          4401.46                0        7547.1401                0        -12572604                0
             -0.4             -2.5                0       -9473.8174                0        3286.0564                0        -14048408                0
             -0.3             -2.5                0       -17297.145                0       -4330.7612                0        -15184218                0
             -0.2             -2.5                0       -7154.7305                0       -7417.3779                0        -16038790                0
             -0.1             -2.5                0        20953.416                0       -5973.7905                0        -16612122                0
                0             -2.5                0       -67027.297                0                0                0        -16904214                0
              0.1             -2.5                0       -20953.416                0       -5973.7905                0        -16612122                0
              0.2             -2.5                0        7154.7305                0       -7417.3779                0        -16038790                0
              0.3             -2.5                0        17297.145                0       -4330.7612                0        -15184218                0
              0.4             -2.5                0        9473.8174                0        3286.0564                0        -14048408                0
              0.5             -2.5                0         -4401.46                0        7547.1401                0        -12572604                0
              0.6             -2.5                0       -73.346924                0       -2504.4238                0        -10719014                0
              0.7             -2.5                0       -2330.0789                0       -7670.3506                0         -8654674                0
              0.8             -2.5                0       -11171.655                0       -7950.6465                0         -6379584                0
              0.9             -2.5                0       -26598.072                0       -3345.3105                0       -3893742.8                0
                1             -2.5                0       -26095.939                0       -4110.9551                0       -1082007.2                0
              1.1             -2.5                0       -13306.811                0       -7015.0815                0        1930934.9                0
              1.2             -2.5                0       -3438.7695                0       -4717.2827                0        5039536.5                0
              1.3             -2.5                0         3508.179                0        2782.4248                0        8243794.5                0
              1.4             -2.5                0        7311.3608                0        14643.387                0         11544789                0
              1.5             -2.5                0        5588.6724                0        18983.309                0         14969810                0
              1.6             -2.5                0        -4140.707                0        10682.098                0         18316630                0
              1.7             -2.5                0       -9108.3594                0        2574.7129                0         21590576                0
              1.8             -2.5                0       -4242.5239                0       -1452.5615                0         24843844                0
              1.9             -2.5                0        2728.5583                0       -4251.8081                0         28002048                0
                2             -2.5                0        11144.656                0        -9215.248                0         31011890                0
              2.1             -2.5                0         20932.99                0        -25446.82                0         33896464                0
              2.2             -2.5                0        26533.705                0       -42433.395                0         36650904                0
              2.3             -2.5                0         13527.95                0       -31398.779                0         39286596                0
              2.4             -2.5                0       -3604.9282                0       -4810.1406                0         41774552                0
              2.5             -2.5                0        -27473.27                0       -23956.889                0         43880904                0
              2.6             -2.5                0       -23708.738                0       -12774.113                0         45605640                0
              2.7             -2.5                0       -8650.3428                0        4038.4077                0         47009088                0
              2.8             -2.5                0        2462.6016                0        6225.7378                0         48189816                0
              2.9             -2.5                0        9630.1504                0       -6212.1021                0         49147824                0
                3             -2.5                0          1103.04                0        -15838.73                0         49843032                0
              3.1             -2.5                0       -20169.887                0       -22107.645                0         50249564                0
              3.2             -2.5                0       -4882.9126                0       -5948.2295                0         50129592                0
              3.3             -2.5                0        11943.519                0        4517.0234                0         49721216                0
              3.4             -2.5                0        17317.867                0       -776.85742                0         49109124                0
              3.5             -2.5                0        11240.102                0       -21829.826                0         48293316                0
              3.6             -2.5                0       -10542.131                0       -24586.305                0         47163376                0
              3.7             -2.5                0       -30983.404                0       -20357.492                0         45752432                0
              3.8             -2.5                0       -11827.639                0       -10213.174                0         43960540                0
              3.9             -2.5                0        2714.4482                0       -5788.8291                0         42056712                0
                4             -2.5                0        12642.781                0       -7084.4775                0         40040960                0
              4.1             -2.5                0        13860.127                0       -11403.092                0         37887048                0
              4.2             -2.5                0       -4932.0244                0       -11128.717                0         35506304                0
              4.3             -2.5                0       -15816.485                0       -9482.1514                0         32986550                0
              4.4             -2.5                0       -13237.471                0       -3103.2397                0         30418998                0
              4.5             -2.5                0       -7182.8184                0       -509.70599                0         27853350                0
              4.6             -2.5                0        2347.4692                0       -1701.5535                0         25289618                0
              4.7             -2.5                0        3280.4521                0       -3498.5059                0         22658112                0
              4.8             -2.5                0       -2710.3818                0       -9729.4072                0         19997360                0
              4.9             -2.5                0       -15597.699                0       -2455.1609                0         17506002                0
                5             -2.5                0       -21323.381                0        3936.7151                0         15133874                0
               -5             -2.4                0        8824.1182                0        1454.1151                0         12102587                0
             -4.9             -2.4                0        5171.4009                0        -2516.572                0         14340484                0
             -4.8             -2.4                0       -6583.1187                0       -9080.5566                0         16687035                0
             -4.7             -2.4                0       -19519.711                0       -10350.188                0         19191792                0
             -4.6             -2.4                0       -8161.6562                0       -3746.0977                0         21689332                0
             -4.5             -2.4                0        826.11261                0       -706.77753                0         24184016                0
             -4.4             -2.4                0        6338.2471                0       -1452.8383                0         26680608                0
             -4.3             -2.4                0        8374.7432                0       -5984.2798                0         29179116                0
             -4.2             -2.4                0        6935.5874                0       -14301.147                0         31679542                0
             -4.1             -2.4                0       -8003.7993                0       -9711.2295                0         34008168                0
               -4             -2.4                0       -7197.3682                0       -2927.5601                0         36148388                0
             -3.9             -2.4                0       -1777.2246                0        -1863.865                0         38176680                0
             -3.8             -2.4                0        8256.6582                0        -6520.165                0         40093048                0
             -3.7             -2.4                0        22904.236                0       -16896.439                0         41897480                0
             -3.6             -2.4                0        25079.611                0       -30102.064                0         43501424                0
             -3.5             -2.4                0        3367.5591                0       -4456.8145                0         44644584                0
             -3.4             -2.4                0       -6269.5103                0        13481.652                0         45563532                0
             -3.3             -2.4                0       -4454.4844                0        15661.018                0         46278768                0
             -3.2             -2.4                0        8812.6348                0        2081.2715                0         46790280                0
             -3.1             -2.4                0        33531.906                0       -27257.654                0         47098084                0
               -3             -2.4                0        21058.285                0       -23799.467                0         46888424                0
             -2.9             -2.4                0        10934.393                0        11135.576                0         46319032                0
             -2.8             -2.4                0        4755.9023                0        31445.521                0         45526920                0
             -2.7             -2.4                0        2522.8438                0        37130.266                0         44512088                0
             -2.6             -2.4                0        4235.2056                0        28189.838                0         43274536                0
             -2.5             -2.4                0        9892.9785                0        4624.2983                0         41814276                0
             -2.4             -2.4                0        2133.7517                0       -12098.787                0         40005428                0
             -2.3             -2.4                0         -7378.25                0       -17414.238                0         37719108                0
             -2.2             -2.4                0       -7552.8828                0       -11028.284                0         35313504                0
             -2.1             -2.4                0        -3539.876                0       -5397.2856                0         32777756                0
               -2             -2.4                0        4660.7544                0       -521.26135                0         30111880                0
             -1.9             -2.4                0        3907.1675                0        -3691.384                0         27310880                0
             -1.8             -2.4                0       -2923.3269                0        5465.0605                0         24376414                0
             -1.7             -2.4                0        9783.7002                0        6566.9097                0         21303566                0
             -1.6             -2.4                0        12986.281                0        11447.654                0         18209152                0
             -1.5             -2.4                0        1087.6821                0        17769.248                0         15109474                0
             -1.4             -2.4                0       -14950.374                0        16161.672                0         12031484                0
             -1.3             -2.4                0       -8395.1201                0        11437.966                0          8969437                0
             -1.2             -2.4                0       -124.62158                0        2815.4829                0          5923056                0
             -1.1             -2.4                0        11066.973                0       -605.08691                0          2972332                0
               -1             -2.4                0        25179.656                0         1176.257                0        117266.88                0
             -0.9             -2.4                0        25939.893                0        399.17749                0         -2550226                0
             -0.8             -2.4                0        9269.4131                0       -6340.9595                0       -4911048.5                0
             -0.7             -2.4                0       -816.22614                0       -8195.4658                0         -7061121                0
             -0.6             -2.4                0       -5659.8628                0       -5295.9434                0         -9006238                0
             -0.5             -2.4                0       -5377.7842                0         1246.061                0        -10776604                0
             -0.4             -2.4                0       -12251.157                0        808.25098                0        -12136339                0
             -0.3             -2.4                0       -8197.2295                0        657.92523                0        -13170068                0
             -0.2             -2.4                0       -856.21777                0       -3849.6687                0        -14004356                0
             -0.1             -2.4                0        24450.527                0       -3827.0579                0        -14557407                0
                0             -2.4                0       -67723.008                0        725.75574                0        -14829217                0
              0.1             -2.4                0       -24450.527                0       -3827.0579                0        -14557407                0
              0.2             -2.4                0        856.21777                0       -3849.6687                0        -14004356                0
