10000000,0.08313261097
20000000,0.1662847427
30000000,0.2494759332
40000000,0.3327257558
50000000,0.4160538359
60000000,0.4994798692
70000000,0.5830236394
80000000,0.6667050358
90000000,0.750544072
100000000,0.8345609038
110000000,0.9187758481
120000000,1.003209402
130000000,1.087882261
140000000,1.172815342
150000000,1.258029799
160000000,1.343547046
170000000,1.429388779
180000000,1.515576996
190000000,1.602134021
200000000,1.689082524
210000000,1.776445549
220000000,1.864246534
230000000,1.95250934
240000000,2.041258276
250000000,2.130518123
260000000,2.220314168
270000000,2.310672227
280000000,2.401618681
290000000,2.493180503
300000000,2.585385295
310000000,2.678261317
320000000,2.771837531
330000000,2.866143629
340000000,2.961210078
350000000,3.057068163
360000000,3.153750023
370000000,3.251288701
380000000,3.349718192
390000000,3.449073489
400000000,3.549390638
410000000,3.650706793
420000000,3.753060271
430000000,3.856490618
440000000,3.961038668
450000000,4.066746614
460000000,4.173658079
470000000,4.281818193
480000000,4.39127367
490000000,4.502072894
500000000,4.614266011
510000000,4.727905023
520000000,4.843043885
530000000,4.959738619
540000000,5.078047424
550000000,5.198030794
560000000,5.319751654
570000000,5.44327549
580000000,5.568670499
590000000,5.696007745
600000000,5.825361321
610000000,5.95680853
620000000,6.090430074
630000000,6.226310255
640000000,6.364537195
650000000,6.505203066
660000000,6.648404338
670000000,6.794242053
680000000,6.942822104
690000000,7.094255552
700000000,7.248658952
710000000,7.406154718
720000000,7.566871502
730000000,7.730944618
740000000,7.898516489
750000000,8.069737133
760000000,8.244764696
770000000,8.423766018
780000000,8.606917258
790000000,8.794404564
800000000,8.986424813
810000000,9.1831864
820000000,9.384910117
830000000,9.5918301
840000000,9.804194866
850000000,10.02226845
860000000,10.24633166
870000000,10.47668344
880000000,10.71364235
890000000,10.95754827
900000000,11.20876419
910000000,11.46767823
920000000,11.73470589
930000000,12.01029251
940000000,12.294916
950000000,12.58908993
960000000,12.8933669
970000000,13.20834236
980000000,13.53465887
990000000,13.87301085
1000000000,14.22414995
1010000000,14.5888911
1020000000,14.96811933
1030000000,15.36279749
1040000000,15.77397501
1050000000,16.20279791
1060000000,16.65052017
1070000000,17.11851679
1080000000,17.60829875
1090000000,18.12153033
1100000000,18.66004903
1110000000,19.22588877
1120000000,19.82130688
1130000000,20.44881565
1140000000,21.11121945
1150000000,21.81165849
1160000000,22.55366062
1170000000,23.34120314
1180000000,24.17878677
1190000000,25.07152475
1200000000,26.02525069
1210000000,27.0466502
1220000000,28.14342235
1230000000,29.32447932
1240000000,30.60019521
1250000000,31.98271872
1260000000,33.48636961
1270000000,35.12814644
1280000000,36.92838387
1290000000,38.91161337
1300000000,41.10770495
1310000000,43.55340313
1320000000,46.29442549
1330000000,49.38838001
1340000000,52.90889974
1350000000,56.95163175
1360000000,61.64312888
1370000000,67.15443008
1380000000,73.72249155
1390000000,81.6853281
1400000000,91.5423189
1410000000,104.0635499
1420000000,120.5020045
1430000000,143.0424486
1440000000,175.8653883
1450000000,228.1003492
1460000000,324.2279899
1470000000,559.7464105
1480000000,2038.439964
1490000000,-1243.947787
1500000000,-476.8369545
1510000000,-295.0290352
1520000000,-213.6199214
1530000000,-167.4317038
1540000000,-137.666976
1550000000,-116.8843113
1560000000,-101.5479533
1570000000,-89.76264738
1580000000,-80.42109059
1590000000,-72.83299619
1600000000,-66.54567236
1610000000,-61.24989632
1620000000,-56.72725022
1630000000,-52.81906842
1640000000,-49.40731201
1650000000,-46.4023473
1660000000,-43.73488575
1670000000,-41.350521
1680000000,-39.20593633
1690000000,-37.26621573
1700000000,-35.50290105
1710000000,-33.89256451
1720000000,-32.41574379
1730000000,-31.05613664
1740000000,-29.79998402
1750000000,-28.63559234
1760000000,-27.55295945
1770000000,-26.54347896
1780000000,-25.59970452
1790000000,-24.71516025
1800000000,-23.88418707
1810000000,-23.10181738
1820000000,-22.36367195
1830000000,-21.66587479
1840000000,-21.00498226
1850000000,-20.37792376
1860000000,-19.78195193
1870000000,-19.21460043
1880000000,-18.67364818
1890000000,-18.15708881
1900000000,-17.66310445
1910000000,-17.19004315
1920000000,-16.73639939
1930000000,-16.30079711
1940000000,-15.88197488
1950000000,-15.47877293
1960000000,-15.09012165
1970000000,-14.71503146
1980000000,-14.35258367
1990000000,-14.00192237
2000000000,-13.66224693
2010000000,-13.33280524
2020000000,-13.01288734
2030000000,-12.70181945
2040000000,-12.39895822
2050000000,-12.10368505
2060000000,-11.81540046
2070000000,-11.53351814
2080000000,-11.25745872
2090000000,-10.98664288
2100000000,-10.72048353
2110000000,-10.4583767
2120000000,-10.19969055
2130000000,-9.943751805
2140000000,-9.689828491
2150000000,-9.437107485
2160000000,-9.184664483
2170000000,-8.931422892
2180000000,-8.676095985
2190000000,-8.417103185
2200000000,-8.152444962
2210000000,-7.87950894
2220000000,-7.594756182
2230000000,-7.293186492
2240000000,-6.967365956
2250000000,-6.605503461
2260000000,-6.187187117
2270000000,-5.672228682
2280000000,-4.962332383
2290000000,-3.661305838
2300000000,-2.219039697
2310000000,-4.015704523
2320000000,-5.172401252
2330000000,-5.948270464
2340000000,-6.480368396
2350000000,-6.847901561
2360000000,-7.09977337
2370000000,-7.267764147
2380000000,-7.373386481
2390000000,-7.43169414
2400000000,-7.453514785
2410000000,-7.446818137
2420000000,-7.417586314
2430000000,-7.370385455
2440000000,-7.308751663
2450000000,-7.235457948
2460000000,-7.152702805
2470000000,-7.062245976
2480000000,-6.965507828
2490000000,-6.863643214
2500000000,-6.757597109
2510000000,-6.648147043
2520000000,-6.535935822
2530000000,-6.421497024
2540000000,-6.305275052
2550000000,-6.187641033
2560000000,-6.068905533
2570000000,-5.949328798
2580000000,-5.829129053
2590000000,-5.708489273
2600000000,-5.587562742
2610000000,-5.466477632
2620000000,-5.345340807
2630000000,-5.224240985
2640000000,-5.103251386
2650000000,-4.982431954
2660000000,-4.86183123
2670000000,-4.74148794
2680000000,-4.621432336
2690000000,-4.501687341
2700000000,-4.382269528
2710000000,-4.26318995
2720000000,-4.144454862
2730000000,-4.026066331
2740000000,-3.908022769
2750000000,-3.790319388
2760000000,-3.672948592
2770000000,-3.555900319
2780000000,-3.439162338
2790000000,-3.322720497
2800000000,-3.20655895
2810000000,-3.090660343
2820000000,-2.97500598
